Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),Molecular Weight(pg/µL),Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected
C03,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.21915040910244,0,16085,0,16085,0,0,0,0,,,,,,,,,5767.34912109375,,,,12.9582719210968,,,,,,,,,,,,,4130.15220723767,4130.15220723767,,,,,0.100134082138538,0,,,,,,,,,,,,,No
C04,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.20020480453968,0,17607,0,17607,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.465070077511,,,,,,,,,,,,,4000.39816042736,4000.39816042736,,,,,0.0914778634905815,0,,,,,,,,,,,,,No
C05,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.185291394591331,0,19024,0,19024,0,0,0,0,,,,,,,,,5767.34912109375,,,,10.1165889410506,,,,,,,,,,,,,4214.85530680664,4214.85530680664,,,,,0.0846639052033424,0,,,,,,,,,,,,,No
C06,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.192391335964203,0,18322,0,18322,0,0,0,0,,,,,,,,,5767.34912109375,,,,9.12867610679784,,,,,,,,,,,,,4309.51646511451,4309.51646511451,,,,,0.0879078879952431,0,,,,,,,,,,,,,No
C07,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.231865629553795,0,15203,0,15203,0,0,0,0,,,,,,,,,5767.34912109375,,,,7.35890679331089,,,,,,,,,,,,,4316.70296943924,4316.70296943924,,,,,0.105943605303764,0,,,,,,,,,,,,,No
D01,Bonham,templvol_5,STD,,1,13.1957635879517,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,263.915283203125,,,14.9368410110474,11.4572582244873,19814,221,19593,0,0,0,0,,,,,,,,,5767.34912109375,,,10.241372657712,16.1792331739041,,,,,,,,,,,,9980.7764047476,3890.78603456063,3958.71214094053,,,,,14.0837459564209,12.3084497451782,,,,,,,,,,,,,No
D02,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180370271205902,0,19543,0,19543,0,0,0,0,,,,,,,,,5767.34912109375,,,,14.8124987428802,,,,,,,,,,,,,4140.51774979672,4140.51774979672,,,,,0.0824154242873192,0,,,,,,,,,,,,,No
D03,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.18448643386364,0,19107,0,19107,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.2945617191559,,,,,,,,,,,,,4104.75178368193,4104.75178368193,,,,,0.0842961147427559,0,,,,,,,,,,,,,No
D04,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.201244994997978,0,17516,0,17516,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.9699269017914,,,,,,,,,,,,,4052.88803741044,4052.88803741044,,,,,0.0919531360268593,0,,,,,,,,,,,,,No
D05,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.196521177887917,0,17937,0,17937,0,0,0,0,,,,,,,,,5767.34912109375,,,,9.52491120178114,,,,,,,,,,,,,4273.11952321678,4273.11952321678,,,,,0.0897948145866394,0,,,,,,,,,,,,,No
D06,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.178869128227234,0,19707,0,19707,0,0,0,0,,,,,,,,,5767.34912109375,,,,8.72600306756735,,,,,,,,,,,,,4410.43374689692,4410.43374689692,,,,,0.0817295461893082,0,,,,,,,,,,,,,No
D07,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.256594151258469,0,13738,0,13738,0,0,0,0,,,,,,,,,5767.34912109375,,,,7.54945239720233,,,,,,,,,,,,,4196.79280155863,4196.79280155863,,,,,0.117241844534874,0,,,,,,,,,,,,,No
E01,Bonham,templvol_5,STD,,1,1.68454015254974,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,33.690803527832,,,2.39089918136597,1.13343000411987,19569,28,19541,0,0,0,0,,,,,,,,,5767.34912109375,,,14.0194237423884,18.4848151904768,,,,,,,,,,,,9958.87475585938,3911.55860288294,3920.21131136489,,,,,2.02270150184631,1.38644158840179,,,,,,,,,,,,,No
E02,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180011004209518,0,19582,0,19582,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.7423169926354,,,,,,,,,,,,,4161.5442955275,4161.5442955275,,,,,0.0822512730956078,0,,,,,,,,,,,,,No
E03,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.1790781468153,0,19684,0,19684,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.0159764986814,,,,,,,,,,,,,4171.20748951599,4171.20748951599,,,,,0.0818250402808189,0,,,,,,,,,,,,,No
E04,Bonham,templvol_5,,,1,0.134546041488647,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.69092082977295,,,0.431005269289017,0.0203827377408743,17489,2,17487,0,0,0,0,,,,,,,,,5767.34912109375,,,22.9708304797839,10.5605390092717,,,,,,,,,,,,10107.4116210938,4180.92414602298,4181.60188488456,,,,,0.258678406476974,0.0583910904824734,,,,,,,,,,,,,No
E05,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.191700726747513,0,18388,0,18388,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.0577484243365,,,,,,,,,,,,,4148.43589832172,4148.43589832172,,,,,0.0875923484563828,0,,,,,,,,,,,,,No
E06,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183803379535675,0,19178,0,19178,0,0,0,0,,,,,,,,,5767.34912109375,,,,10.5307099160118,,,,,,,,,,,,,4329.70763566927,4329.70763566927,,,,,0.0839840248227119,0,,,,,,,,,,,,,No
E07,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.224196508526802,0,15723,0,15723,0,0,0,0,,,,,,,,,5767.34912109375,,,,8.41636424750378,,,,,,,,,,,,,4255.30516789322,4255.30516789322,,,,,0.102439627051353,0,,,,,,,,,,,,,No
F01,Bonham,templvol_5,STD,,1,0.120564721524715,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2.41129446029663,,,0.386212408542633,0.0182647611945868,19517,2,19515,0,0,0,0,,,,,,,,,5767.34912109375,,,152.552397231006,18.5280264771231,,,,,,,,,,,,10125.2973632813,3899.32328792555,3899.96129315949,,,,,0.231796637177467,0.0523235723376274,,,,,,,,,,,,,No
F02,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.183650150895119,0,19194,0,19194,0,0,0,0,,,,,,,,,5767.34912109375,,,,14.8461174284162,,,,,,,,,,,,,4128.90794459847,4128.90794459847,,,,,0.0839140117168427,0,,,,,,,,,,,,,No
F03,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181148946285248,0,19459,0,19459,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.6669896283935,,,,,,,,,,,,,4152.85821759352,4152.85821759352,,,,,0.0827711969614029,0,,,,,,,,,,,,,No
F04,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.193161010742188,0,18249,0,18249,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.5267570518797,,,,,,,,,,,,,4177.97387201653,4177.97387201653,,,,,0.0882595553994179,0,,,,,,,,,,,,,No
F05,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.179415419697762,0,19647,0,19647,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.428867193541,,,,,,,,,,,,,4236.55272003498,4236.55272003498,,,,,0.0819791480898857,0,,,,,,,,,,,,,No
F06,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.184776574373245,0,19077,0,19077,0,0,0,0,,,,,,,,,5767.34912109375,,,,10.6907200690827,,,,,,,,,,,,,4278.69224551939,4278.69224551939,,,,,0.084428682923317,0,,,,,,,,,,,,,No
F07,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.221435874700546,0,15919,0,15919,0,0,0,0,,,,,,,,,5767.34912109375,,,,8.02844252859575,,,,,,,,,,,,,4357.65918375165,4357.65918375165,,,,,0.101178303360939,0,,,,,,,,,,,,,No
G01,Bonham,templvol_5,STD,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.182037726044655,0,19364,0,19364,0,0,0,0,,,,,,,,,5767.34912109375,,,,16.0914759822554,,,,,,,,,,,,,3987.9415742133,3987.9415742133,,,,,0.0831772908568382,0,,,,,,,,,,,,,No
G02,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.181821748614311,0,19387,0,19387,0,0,0,0,,,,,,,,,5767.34912109375,,,,12.2438047602514,,,,,,,,,,,,,4186.99514422469,4186.99514422469,,,,,0.0830786153674126,0,,,,,,,,,,,,,No
G03,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.185858085751534,0,18966,0,18966,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.7189674920602,,,,,,,,,,,,,4287.69943405613,4287.69943405613,,,,,0.0849228277802467,0,,,,,,,,,,,,,No
G04,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.21162411570549,0,16657,0,16657,0,0,0,0,,,,,,,,,5767.34912109375,,,,9.66150874740639,,,,,,,,,,,,,4191.6651572414,4191.6651572414,,,,,0.0966953411698341,0,,,,,,,,,,,,,No
G05,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.185291394591331,0,19024,0,19024,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.6079167035981,,,,,,,,,,,,,4229.92965551943,4229.92965551943,,,,,0.0846639052033424,0,,,,,,,,,,,,,No
G06,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.17974479496479,0,19611,0,19611,0,0,0,0,,,,,,,,,5767.34912109375,,,,11.8430361843152,,,,,,,,,,,,,4177.89428368585,4177.89428368585,,,,,0.082129642367363,0,,,,,,,,,,,,,No
G07,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.213237270712852,0,16531,0,16531,0,0,0,0,,,,,,,,,5767.34912109375,,,,8.52274250349137,,,,,,,,,,,,,4436.91308100477,4436.91308100477,,,,,0.0974323898553848,0,,,,,,,,,,,,,No
H01,Bonham,templvol_5,NTC,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.190016210079193,0,18551,0,18551,0,0,0,0,,,,,,,,,5767.34912109375,,,,16.2582208031513,,,,,,,,,,,,,3940.61827909852,3940.61827909852,,,,,0.0868226811289787,0,,,,,,,,,,,,,No
H02,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.180020198225975,0,19581,0,19581,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.76134012694,,,,,,,,,,,,,4140.9890922592,4140.9890922592,,,,,0.082255482673645,0,,,,,,,,,,,,,No
H03,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.182830899953842,0,19280,0,19280,0,0,0,0,,,,,,,,,5767.34912109375,,,,12.3949507601195,,,,,,,,,,,,,4256.38819420526,4256.38819420526,,,,,0.0835396945476532,0,,,,,,,,,,,,,No
H04,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.19567021727562,0,18015,0,18015,0,0,0,0,,,,,,,,,5767.34912109375,,,,12.6336964644342,,,,,,,,,,,,,4149.56305507943,4149.56305507943,,,,,0.0894060134887695,0,,,,,,,,,,,,,No
H05,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.17781338095665,0,19824,0,19824,0,0,0,0,,,,,,,,,5767.34912109375,,,,13.286954105862,,,,,,,,,,,,,4166.10151737635,4166.10151737635,,,,,0.0812471657991409,0,,,,,,,,,,,,,No
H06,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.186359241604805,0,18915,0,18915,0,0,0,0,,,,,,,,,5767.34912109375,,,,12.3697723687181,,,,,,,,,,,,,4253.23396790535,4253.23396790535,,,,,0.085151806473732,0,,,,,,,,,,,,,No
H07,Bonham,templvol_5,,,1,0,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,0,,,0.202901616692543,0,17373,0,17373,0,0,0,0,,,,,,,,,5767.34912109375,,,,9.94685616132544,,,,,,,,,,,,,4400.60413434505,4400.60413434505,,,,,0.0927100479602814,0,,,,,,,,,,,,,No
