Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
B04,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.36241888999939,0,9727,0,9727,0,0,0,0,,,,,,,,,6156.22705078125,,,,8.65543669765558,,,,,,,,,,,,,4291.19207778104,4291.19207778104,,,,,0.165590777993202,0,,,,,,,,,,,,,No,unknown
B05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.196214854717255,0,17965,0,17965,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.8659697064008,,,,,,,,,,,,,4255.93276784394,4255.93276784394,,,,,0.0896548628807068,0,,,,,,,,,,,,,No,unknown
B06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.181139633059502,0,19460,0,19460,0,0,0,0,,,,,,,,,6156.22705078125,,,,15.6173955025367,,,,,,,,,,,,,4123.60885187915,4123.60885187915,,,,,0.0827669501304626,0,,,,,,,,,,,,,No,unknown
B07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.195063814520836,0,18071,0,18071,0,0,0,0,,,,,,,,,6156.22705078125,,,,15.5043026931626,,,,,,,,,,,,,4110.78924902014,4110.78924902014,,,,,0.0891289487481117,0,,,,,,,,,,,,,No,unknown
C01,STD,,voltempl5,,Homame,81.1811904907227,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1623.62377929688,,,85.6344299316406,76.744758605957,19227,1282,17945,0,0,0,0,,,,,,,,,6156.22705078125,,,3.24739174639175,16.9794280425209,,,,,,,,,,,,7095.96758033407,3871.34042564683,4086.34911198943,,,,,83.4511489868164,78.9156188964844,,,,,,,,,,,,,No,STD
C02,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.264428913593292,0,13331,0,13331,0,0,0,0,,,,,,,,,6156.22705078125,,,,11.2356268294143,,,,,,,,,,,,,3808.33510541469,3808.33510541469,,,,,0.120821461081505,0,,,,,,,,,,,,,No,unknown
C03,unknown,,voltempl5,,Homame,0.0698969513177872,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.3979389667511,,,0.333865314722061,0.00293558859266341,16832,1,16831,0,0,0,0,,,,,,,,,6156.22705078125,,,,15.5809201222045,,,,,,,,,,,,6860.63818359375,4021.33458566793,4021.50327052998,,,,,0.173981219530106,0.0189416650682688,,,,,,,,,,,,,No,unknown
C04,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.374789237976074,0,9406,0,9406,0,0,0,0,,,,,,,,,6156.22705078125,,,,8.93396262539697,,,,,,,,,,,,,4171.53621491082,4171.53621491082,,,,,0.171242326498032,0,,,,,,,,,,,,,No,unknown
C05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.195615917444229,0,18020,0,18020,0,0,0,0,,,,,,,,,6156.22705078125,,,,11.5377415022943,,,,,,,,,,,,,4358.41246400213,4358.41246400213,,,,,0.0893812105059624,0,,,,,,,,,,,,,No,unknown
C06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.198256626725197,0,17780,0,17780,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.6909228881158,,,,,,,,,,,,,4114.34819492473,4114.34819492473,,,,,0.0905877500772476,0,,,,,,,,,,,,,No,unknown
C07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.201164603233337,0,17523,0,17523,0,0,0,0,,,,,,,,,6156.22705078125,,,,11.2898658763903,,,,,,,,,,,,,4241.56294755631,4241.56294755631,,,,,0.0919164046645164,0,,,,,,,,,,,,,No,unknown
D01,STD,,voltempl5,,Homame,7.91357898712158,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,158.271575927734,,,9.29073143005371,6.53803634643555,18944,127,18817,0,0,0,0,,,,,,,,,6156.22705078125,,,3.57365664994392,19.5058297885153,,,,,,,,,,,,6992.48818128691,3856.40477097515,3877.428978804,,,,,8.61600685119629,7.21157026290894,,,,,,,,,,,,,No,STD
D02,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.323411971330643,0,10900,0,10900,0,0,0,0,,,,,,,,,6156.22705078125,,,,9.96044841599518,,,,,,,,,,,,,3635.32539924832,3635.32539924832,,,,,0.147769659757614,0,,,,,,,,,,,,,No,unknown
D03,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.207219824194908,0,17011,0,17011,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.9967687680333,,,,,,,,,,,,,3981.81528747426,3981.81528747426,,,,,0.0946830287575722,0,,,,,,,,,,,,,No,unknown
D04,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.419932693243027,0,8395,0,8395,0,0,0,0,,,,,,,,,6156.22705078125,,,,8.32061897185925,,,,,,,,,,,,,4189.16237977637,4189.16237977637,,,,,0.191866517066956,0,,,,,,,,,,,,,No,unknown
D05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.208927154541016,0,16872,0,16872,0,0,0,0,,,,,,,,,6156.22705078125,,,,11.9980703553176,,,,,,,,,,,,,4112.92197996658,4112.92197996658,,,,,0.0954631045460701,0,,,,,,,,,,,,,No,unknown
D06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.1962039321661,0,17966,0,17966,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.0300214407425,,,,,,,,,,,,,4252.88581021422,4252.88581021422,,,,,0.0896498709917068,0,,,,,,,,,,,,,No,unknown
D07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.221421957015991,0,15920,0,15920,0,0,0,0,,,,,,,,,6156.22705078125,,,,12.6787636485952,,,,,,,,,,,,,4080.49367793864,4080.49367793864,,,,,0.10117194801569,0,,,,,,,,,,,,,No,unknown
E01,STD,,voltempl5,,Homame,0.731977343559265,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,14.6395473480225,,,1.23199665546417,0.390026241540909,19293,12,19281,0,0,0,0,,,,,,,,,6156.22705078125,,,3.56657224920794,15.5269893730337,,,,,,,,,,,,7072.37072753906,3837.04379476798,3839.05612686735,,,,,0.964536488056183,0.540216267108917,,,,,,,,,,,,,No,STD
E02,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.203687220811844,0,17306,0,17306,0,0,0,0,,,,,,,,,6156.22705078125,,,,16.720846360206,,,,,,,,,,,,,3918.12217048831,3918.12217048831,,,,,0.0930689871311188,0,,,,,,,,,,,,,No,unknown
E03,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.231743678450584,0,15211,0,15211,0,0,0,0,,,,,,,,,6156.22705078125,,,,14.133921715224,,,,,,,,,,,,,4049.3157023013,4049.3157023013,,,,,0.10588788241148,0,,,,,,,,,,,,,No,unknown
E04,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.393404215574265,0,8961,0,8961,0,0,0,0,,,,,,,,,6156.22705078125,,,,7.74535027308464,,,,,,,,,,,,,4169.5932135227,4169.5932135227,,,,,0.179746806621552,0,,,,,,,,,,,,,No,unknown
E05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.200227543711662,0,17605,0,17605,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.9105882321147,,,,,,,,,,,,,4101.46716843193,4101.46716843193,,,,,0.0914882570505142,0,,,,,,,,,,,,,No,unknown
E06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.211611419916153,0,16658,0,16658,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.0543556061338,,,,,,,,,,,,,4152.90499686302,4152.90499686302,,,,,0.0966895446181297,0,,,,,,,,,,,,,No,unknown
E07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.233292877674103,0,15110,0,15110,0,0,0,0,,,,,,,,,6156.22705078125,,,,11.6890767430196,,,,,,,,,,,,,4218.87647659029,4218.87647659029,,,,,0.106595702469349,0,,,,,,,,,,,,,No,unknown
F01,STD,,voltempl5,,Homame,0.207789689302444,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,4.1557936668396,,,0.550792276859283,0.049312099814415,16987,3,16984,0,0,0,0,,,,,,,,,6156.22705078125,,,5.299842610302,13.400932881092,,,,,,,,,,,,6712.49593098958,3752.63847266982,3753.16120018939,,,,,0.355758339166641,0.107976794242859,,,,,,,,,,,,,No,STD
F02,unknown,,voltempl5,,Homame,0.0708269253373146,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.41653847694397,,,0.338307827711105,0.00297464500181377,16611,1,16610,0,0,0,0,,,,,,,,,6156.22705078125,,,,19.6499429527542,,,,,,,,,,,,6334.1689453125,3993.47641278197,3993.61732498067,,,,,0.17629611492157,0.0191936735063791,,,,,,,,,,,,,No,unknown
F03,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.204194635152817,0,17263,0,17263,0,0,0,0,,,,,,,,,6156.22705078125,,,,15.142187558236,,,,,,,,,,,,,4059.16988401574,4059.16988401574,,,,,0.0933008193969727,0,,,,,,,,,,,,,No,unknown
F04,unknown,,voltempl5,,Homame,0.138432741165161,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.76865482330322,,,0.661301672458649,0.00581384683027864,8499,1,8498,0,0,0,0,,,,,,,,,6156.22705078125,,,,8.01903149451673,,,,,,,,,,,,7603.236328125,4218.7281244484,4219.12634873404,,,,,0.344589293003082,0.0375136584043503,,,,,,,,,,,,,No,unknown
F05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.199841558933258,0,17639,0,17639,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.0211814941203,,,,,,,,,,,,,4092.75335702702,4092.75335702702,,,,,0.0913119092583656,0,,,,,,,,,,,,,No,unknown
F06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.200341358780861,0,17595,0,17595,0,0,0,0,,,,,,,,,6156.22705078125,,,,11.3139915924334,,,,,,,,,,,,,4280.4964897726,4280.4964897726,,,,,0.0915402621030807,0,,,,,,,,,,,,,No,unknown
F07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.214209213852882,0,16456,0,16456,0,0,0,0,,,,,,,,,6156.22705078125,,,,12.1182847957746,,,,,,,,,,,,,4278.36844906137,4278.36844906137,,,,,0.0978764742612839,0,,,,,,,,,,,,,No,unknown
G01,STD,,voltempl5,,Homame,0.0671597272157669,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.34319448471069,,,0.32078942656517,0.00282063148915768,17518,1,17517,0,0,0,0,,,,,,,,,6156.22705078125,,,,17.2461870432903,,,,,,,,,,,,7509.615234375,3874.45346109928,3874.66097119024,,,,,0.16716767847538,0.018199909478426,,,,,,,,,,,,,No,STD
G02,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.806107342243195,0,4374,0,4374,0,0,0,0,,,,,,,,,6156.22705078125,,,,8.60771291237571,,,,,,,,,,,,,3161.65667082722,3161.65667082722,,,,,0.368276238441467,0,,,,,,,,,,,,,No,unknown
G03,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.19536654651165,0,18043,0,18043,0,0,0,0,,,,,,,,,6156.22705078125,,,,16.3144070763838,,,,,,,,,,,,,4038.29439712759,4038.29439712759,,,,,0.0892672687768936,0,,,,,,,,,,,,,No,unknown
G04,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.399830430746078,0,8817,0,8817,0,0,0,0,,,,,,,,,6156.22705078125,,,,9.37004907456942,,,,,,,,,,,,,4277.68300437343,4277.68300437343,,,,,0.182682693004608,0,,,,,,,,,,,,,No,unknown
G05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.201948344707489,0,17455,0,17455,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.8520022507752,,,,,,,,,,,,,4062.8514487169,4062.8514487169,,,,,0.0922745019197464,0,,,,,,,,,,,,,No,unknown
G06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.198927983641624,0,17720,0,17720,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.1135840418855,,,,,,,,,,,,,4171.30506368598,4171.30506368598,,,,,0.090894490480423,0,,,,,,,,,,,,,No,unknown
G07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.201279476284981,0,17513,0,17513,0,0,0,0,,,,,,,,,6156.22705078125,,,,12.3649052818017,,,,,,,,,,,,,4201.76173563199,4201.76173563199,,,,,0.0919688940048218,0,,,,,,,,,,,,,No,unknown
H01,NTC,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.185916900634766,0,18960,0,18960,0,0,0,0,,,,,,,,,6156.22705078125,,,,19.655138244748,,,,,,,,,,,,,3897.95490216605,3897.95490216605,,,,,0.0849496945738792,0,,,,,,,,,,,,,No,NTC
H02,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.232999876141548,0,15129,0,15129,0,0,0,0,,,,,,,,,6156.22705078125,,,,14.5468894100504,,,,,,,,,,,,,3894.90770796928,3894.90770796928,,,,,0.106461830437183,0,,,,,,,,,,,,,No,unknown
H03,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.203229188919067,0,17345,0,17345,0,0,0,0,,,,,,,,,6156.22705078125,,,,16.2799052860376,,,,,,,,,,,,,3912.28172399455,3912.28172399455,,,,,0.0928597152233124,0,,,,,,,,,,,,,No,unknown
H04,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.405301570892334,0,8698,0,8698,0,0,0,0,,,,,,,,,6156.22705078125,,,,9.87538071130709,,,,,,,,,,,,,4265.0508147639,4265.0508147639,,,,,0.185182213783264,0,,,,,,,,,,,,,No,unknown
H05,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.189210385084152,0,18630,0,18630,0,0,0,0,,,,,,,,,6156.22705078125,,,,16.9372779355559,,,,,,,,,,,,,4023.47245715024,4023.47245715024,,,,,0.0864545032382011,0,,,,,,,,,,,,,No,unknown
H06,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.199966266751289,0,17628,0,17628,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.5933417499558,,,,,,,,,,,,,4111.24653031687,4111.24653031687,,,,,0.0913688912987709,0,,,,,,,,,,,,,No,unknown
H07,unknown,,voltempl5,,Homame,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.212504476308823,0,16588,0,16588,0,0,0,0,,,,,,,,,6156.22705078125,,,,13.3013375345546,,,,,,,,,,,,,4179.76455471387,4179.76455471387,,,,,0.0970975756645203,0,,,,,,,,,,,,,No,unknown
