Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Oncmyk
2055.135,386.8027,1
1935.304,449.7624,1
1908.488,432.1128,1
1834.374,352.1708,1
1879.26,416.6365,1
1915.383,388.3514,1
484.1516,430.1417,0
497.2621,400.8833,0
1952.183,347.4269,1
2028.062,454.5483,1
1964.853,356.8945,1
2006.604,372.9534,1
1928.355,398.1915,1
2000.486,427.3616,1
491.3073,449.7003,0
1821.385,419.6555,1
1956.336,489.9684,1
1922.964,371.8037,1
1758.924,360.6385,1
490.7889,448.0757,0
478.9906,478.7661,0
1970.157,457.2065,1
449.4973,439.6169,0
1896.785,454.7704,1
1955.403,408.6599,1
414.2783,399.5506,0
1846.404,392.3127,1
1807.151,409.7305,1
549.1136,353.2646,0
1994.988,418.923,1
464.8318,385.88,0
480.6932,426.5179,0
1837.615,383.7897,1
497.9511,404.0436,0
1946.217,486.4683,1
548.2804,432.3932,0
1961.746,444.367,1
552.2205,417.2159,0
454.5066,400.7664,0
486.3627,378.8997,0
1904.037,358.1807,1
510.236,463.4937,0
1833.057,396.2101,1
1943.387,403.092,1
1881.292,401.9543,1
502.119,376.4951,0
1965.427,280.4423,1
1998.535,447.985,1
482.6176,408.2863,0
2125.095,378.6007,1
1859.043,458.4196,1
1893.726,385.3051,1
2025.347,439.8866,1
2009.068,342.3765,1
1974.233,378.554,1
1892.7,393.9713,1
1830.404,355.0367,1
2093.914,515.9246,1
1941.451,386.7115,1
485.5436,403.3894,0
553.8024,359.0427,0
1768.516,439.842,1
1873.811,335.2596,1
485.4838,385.6242,0
1947.271,495.4171,1
2025.032,433.5718,1
2012.823,404.967,1
1897.851,471.137,1
486.3421,387.8433,0
1845.465,414.6025,1
2011.909,439.6779,1
1976.595,353.1383,1
1756.379,331.8914,1
1964.471,377.2332,1
1990.244,453.4739,1
1967.799,358.5881,1
560.1115,516.6254,0
1703.122,348.759,1
464.0513,413.3187,0
1979.019,429.5701,1
1937.142,417.7225,1
2028.629,375.7615,1
1977.102,349.6971,1
1953.872,343.1245,1
1951.902,446.9479,1
2079.606,409.2228,1
1842.71,462.5876,1
507.3351,399.7597,0
477.5657,456.1646,0
1862.536,421.0656,1
571.7888,425.2884,0
1935.44,430.592,1
1841.452,342.5663,1
2029.373,383.4677,1
1893.977,306.1427,1
1928.844,469.5958,1
2049.63,384.7123,1
1893.428,420.3188,1
491.8234,422.9309,0
485.244,360.0716,0
474.615,347.2795,0
2027.583,421.731,1
2045.95,370.2725,1
1833.281,378.6436,1
478.21,461.6302,0
468.6957,473.0887,0
500.0648,340.2103,0
1888.135,380.4433,1
1978.773,425.8505,1
457.6159,372.6613,0
471.1281,511.7021,0
1902.116,423.0047,1
2065.725,422.4042,1
2065.192,354.6117,1
1990.016,432.3866,1
527.9224,392.7784,0
531.9691,379.1135,0
1951.855,484.7639,1
1979.668,453.5933,1
1731.123,340.256,1
1839.252,434.1417,1
1929.319,350.3116,1
2052.712,403.3451,1
2044.43,496.6389,1
468.1202,406.4778,0
1951.675,425.1166,1
524.2086,383.793,0
501.3724,346.4852,0
511.8262,405.4115,0
616.2033,397.7665,0
505.9613,473.5152,0
1996.297,407.2787,1
1900.835,384.1656,1
1850.368,377.7183,1
1778.298,412.6091,1
472.7195,486.1934,0
1673.802,364.6224,1
1943.125,305.4294,1
1942.179,370.8931,1
1945.478,418.9926,1
485.7383,418.0078,0
1924.38,418.1221,1
1952.93,451.1223,1
1946.563,435.3295,1
2012.367,393.186,1
1865.097,432.9629,1
475.3132,422.6076,0
2015.426,450.2678,1
529.1662,394.3746,0
1956.789,431.5332,1
525.7529,405.8615,0
1964.525,476.2531,1
448.0854,361.6698,0
2005.948,386.114,1
2192.177,413.5637,1
466.7496,382.6348,0
1902.95,465.517,1
1885.157,391.7454,1
527.9714,399.6364,0
510.8857,340.5586,0
498.06,422.6688,0
535.1234,372.6318,0
464.964,429.3985,0
2050.637,382.3538,1
1888.033,436.0949,1
1916.84,350.8898,1
462.0598,437.8153,0
1878.343,428.2141,1
548.639,395.1287,0
488.6913,417.434,0
2072.679,415.8159,1
2011.265,359.3931,1
1895.366,368.4011,1
1949.251,406.6391,1
1871.233,372.8981,1
2013.504,437.6731,1
455.0323,400.4989,0
1918.689,358.1376,1
1907.679,408.1713,1
1981.888,416.6721,1
467.4919,412.137,0
1992.534,418.5163,1
543.3621,425.4819,0
1914.323,477.2183,1
449.8934,395.3838,0
1936.131,490.9842,1
510.9602,395.5853,0
2053.335,495.7292,1
509.6233,374.3773,0
2020.784,406.3579,1
2012.25,364.2559,1
1941.312,421.3617,1
508.1997,363.6539,0
1906.092,492.532,1
1988.747,396.6246,1
1954.173,384.9591,1
465.1691,341.1131,0
1932.089,449.5917,1
430.6783,427.5229,0
2006.818,302.091,1
494.9386,414.9441,0
1767.755,470.0624,1
513.2753,389.5712,0
1960.221,367.4694,1
509.0911,409.8919,0
1903.912,432.2412,1
1955.637,432.4432,1
1776.035,345.108,1
1732.961,385.4857,1
2083.42,407.4207,1
1978.78,407.3305,1
1724.041,413.1973,1
1930.702,473.3279,1
1927.927,367.6989,1
1852.429,401.4293,1
2097.532,400.208,1
1897.867,426.6717,1
1911.374,342.4688,1
475.4422,377.8089,0
1823.115,441.2809,1
1843.257,419.1945,1
426.4653,395.0633,0
460.308,445.4851,0
1878.181,431.2179,1
1926.649,438.6697,1
2038.666,441.9733,1
1897.463,451.369,1
450.9318,451.5736,0
1996.651,419.0694,1
1898.494,410.6365,1
1801.375,438.9268,1
2072.766,410.6626,1
1963.962,417.1654,1
1829.793,457.1169,1
579.8817,394.2794,0
1967.641,402.3468,1
1967.231,381.7528,1
525.9094,412.5421,0
1938.866,452.4128,1
488.0856,386.9862,0
533.924,479.0095,0
1928.492,366.9809,1
439.2061,421.0917,0
1900.811,400.6672,1
531.3947,408.3318,0
499.6245,402.5212,0
448.9886,413.6389,0
1934.504,399.7381,1
500.6346,438.2898,0
2020.602,441.7223,1
447.9122,479.5295,0
1902.661,415.7712,1
1963.637,414.7684,1
509.7697,448.9143,0
474.6606,378.6571,0
1879.172,422.6507,1
1996.167,422.0743,1
530.5197,438.4104,0
1959.487,395.7275,1
2051.388,431.6266,1
480.7397,405.6402,0
1718.657,416.8889,1
529.4385,402.7121,0
519.7093,404.7018,0
506.5644,380.3864,0
421.0314,360.8182,0
1907.05,441.4424,1
1984.121,404.9745,1
1994.582,443.2632,1
1963.958,458.8831,1
1858.446,517.7322,1
491.8488,357.1493,0
2037.669,510.5612,1
1968.513,375.5615,1
1944.397,433.1672,1
455.0095,402.4477,0
2112.634,427.4768,1
519.4579,393.0516,0
512.3049,389.7164,0
1893.379,473.7195,1
1783.344,407.1786,1
1892.227,341.8508,1
1951.924,394.6999,1
1904.199,334.3872,1
2035.421,393.5718,1
1879.469,393.2034,1
1978.014,395.7894,1
484.1264,393.1985,0
1932.341,393.6102,1
1945.134,394.7892,1
1970.06,446.8173,1
1984.756,446.8144,1
1927.375,435.4431,1
1907.151,356.6511,1
478.7597,418.8579,0
495.3711,409.6793,0
1709.374,280.7539,1
1848.535,357.3736,1
1963.651,453.689,1
516.9678,377.9621,0
420.0792,375.5262,0
1846.734,449.1832,1
1950.204,379.8253,1
1962.04,466.6206,1
1881.533,384.3923,1
2014.09,366.4086,1
487.3288,385.3488,0
507.2847,423.5035,0
524.623,385.077,0
2042.01,401.4015,1
1887.573,438.9556,1
1972.641,405.7556,1
2154.851,389.4065,1
507.2392,398.0276,0
2058.812,443.7384,1
1977.031,408.129,1
473.3831,386.152,0
484.1652,423.5461,0
1999.468,407.5768,1
1903.46,487.4122,1
2029.317,346.1367,1
1961.812,483.6794,1
1990.83,326.541,1
534.4409,371.5721,0
465.7281,425.7571,0
451.2264,388.4097,0
492.1678,340.8901,0
542.6604,407.3207,0
1949.041,397.2349,1
2073.676,351.2726,1
1933.084,389.613,1
2030.224,417.3448,1
520.0145,438.6884,0
1966.193,361.6593,1
1990.824,473.7811,1
2001.913,402.6115,1
560.1937,408.9575,0
1963.98,443.8998,1
1849.695,428.4734,1
483.4131,438.1577,0
2005.994,352.1844,1
499.7078,412.5925,0
1916.316,414.937,1
1948.469,419.429,1
1945.438,388.4656,1
462.5098,478.6456,0
1882.548,420.2914,1
447.306,387.3352,0
1970.818,356.1945,1
456.4571,426.072,0
1769.589,392.144,1
1921.391,371.0981,1
1999.679,454.2882,1
2045.221,404.774,1
496.8164,398.147,0
1900.623,320.5812,1
403.4989,431.5884,0
2015.576,455.6523,1
499.9977,334.7826,0
1935.298,379.7397,1
1923.112,414.5712,1
1961.633,439.3684,1
453.9644,348.4705,0
1993.081,428.6993,1
459.6879,472.3963,0
493.6283,360.9153,0
490.4838,396.9213,0
537.5659,429.1183,0
1990.664,380.0794,1
429.7703,404.7834,0
1855.165,405.1768,1
1935.119,471.9993,1
1936.945,415.7018,1
1941.459,359.8716,1
1882.894,443.6921,1
2013.661,361.6361,1
452.2296,360.303,0
477.6293,373.0057,0
1996.936,421.8317,1
1946.819,441.2661,1
1935.813,399.7675,1
1952.211,410.1661,1
501.576,406.2534,0
2099.385,424.5764,1
475.9901,424.5762,0
1887.509,364.2631,1
1979.463,472.4434,1
467.9116,420.7983,0
1854.345,343.8628,1
2029.76,418.2119,1
513.5129,393.3866,0
478.2293,421.7799,0
1894.801,400.1219,1
1900.816,354.5416,1
2106.283,382.942,1
487.8039,432.0263,0
2000.159,463.9945,1
1834.948,297.0683,1
1792.263,367.1156,1
1990.066,406.2717,1
469.7867,421.1504,0
1994.727,304.7715,1
1849.032,403.1082,1
432.3016,394.7581,0
2043.299,417.8439,1
1920.47,452.2726,1
1919.748,395.5508,1
1945.423,386.0975,1
458.1711,473.9295,0
1974.718,395.6002,1
1813.107,384.2885,1
497.2158,387.3162,0
1970.729,417.6012,1
1714.219,361.6212,1
2044.048,436.7987,1
1992.747,398.3765,1
1958.08,399.1047,1
523.4176,397.7378,0
1944.435,448.3762,1
1853.933,386.8763,1
482.1568,434.2607,0
1829.455,431.6391,1
1920.13,432.2971,1
1975.955,441.7004,1
1735.445,375.4827,1
1874.877,434.7287,1
1933.449,455.6539,1
511.4099,435.0348,0
1774.553,310.8217,1
2019.775,401.6571,1
1987.103,345.6312,1
462.2949,406.6931,0
1900.554,430.9232,1
1960.38,503.4997,1
1944.451,431.9736,1
1917.86,400.682,1
473.4311,431.4767,0
2001.854,497.2582,1
1955.506,403.451,1
1832.95,440.9373,1
1911.01,415.7592,1
458.9516,438.2032,0
479.4693,418.1428,0
1953.433,362.822,1
2098.109,403.1539,1
487.2815,424.0659,0
1999.937,411.45,1
511.639,435.0727,0
1768.791,384.3099,1
1923.069,517.767,1
2018.201,445.9863,1
1900.76,420.5676,1
1904.941,449.9268,1
444.7914,362.6769,0
405.7105,318.1967,0
473.2164,382.4061,0
1889.169,439.5967,1
2042.509,353.2999,1
503.6897,342.0005,0
1861.182,445.0401,1
1836.712,436.0696,1
2009.133,444.1268,1
457.863,434.5998,0
467.613,431.3186,0
1840.876,404.873,1
2092.1,437.1521,1
1921.682,430.9598,1
1915.443,404.8765,1
1967.83,459.518,1
1900.444,429.8131,1
1900.509,399.5059,1
1970.864,423.5814,1
475.2532,516.8945,0
1853.397,408.6463,1
2115.944,412.8784,1
1943.172,459.1863,1
1912.511,366.4937,1
1891.968,437.399,1
431.9177,431.0036,0
1944.947,361.2759,1
469.0557,412.7094,0
1678.963,409.5245,1
1999.396,443.7302,1
1925.165,436.7089,1
1984.922,392.9792,1
1756.866,405.8418,1
483.7561,440.2489,0
1952.434,371.1769,1
1926.921,360.8021,1
513.0882,430.8109,0
1997.843,412.3341,1
1915.887,385.7581,1
2080.517,440.0089,1
1872.73,373.8168,1
1919.215,455.2813,1
447.3317,419.7416,0
2026.48,412.8491,1
1964.803,388.0348,1
1910.656,424.2548,1
2041.469,424.1987,1
1990.454,337.1397,1
1920.96,351.0688,1
1945.531,370.2814,1
453.1569,444.8511,0
2039.888,370.5739,1
1977.798,502.0952,1
508.9022,425.3754,0
1874.181,363.5624,1
1937.244,406.5307,1
1914.173,433.7759,1
1912.321,364.2789,1
502.0187,393.493,0
1886.111,526.613,1
1735.054,445.1274,1
501.6073,499.9162,0
1972.362,400.4733,1
1958.876,424.1466,1
505.6187,374.3102,0
482.3233,352.5907,0
1983.335,352.1022,1
469.9543,412.2227,0
1932.311,387.9514,1
2029.415,466.6686,1
1986.521,415.4979,1
1918.522,424.1067,1
2103.363,416.6184,1
1894.633,468.6359,1
1958.516,437.2316,1
1979.49,424.7431,1
1856.929,463.0013,1
1900.833,271.7689,1
1963.755,395.2819,1
2002.076,433.2552,1
1992.683,438.5955,1
472.1497,450.8067,0
1859.965,463.0773,1
1696.816,346.81,1
1952.96,437.0734,1
1841.285,398.2806,1
1785.503,383.5974,1
1934.874,412.0568,1
1829.962,497.0431,1
2128.555,410.5813,1
500.6005,399.0677,0
1808.891,399.4257,1
1963.936,443.7676,1
457.1673,366.3316,0
1957.067,377.2717,1
469.5838,460.8038,0
1992.577,404.8722,1
1896.826,413.9219,1
1972.674,423.8439,1
1900.881,438.0184,1
2066.692,452.015,1
1861.861,464.7486,1
489.1728,462.4234,0
496.3547,405.426,0
1907.028,440.2969,1
2047.334,452.3484,1
1908.69,407.5069,1
1827.342,419.2616,1
448.4959,410.3779,0
1918.233,418.7695,1
1876.137,456.5101,1
2096.073,419.5405,1
1939.039,423.3526,1
1856.589,393.8384,1
473.0819,415.8819,0
2038.447,453.8533,1
2005.223,502.6229,1
2034.2,420.1434,1
1975.669,400.3242,1
1883.325,401.8104,1
1909.378,427.7309,1
510.1087,428.9445,0
510.9581,464.3541,0
1938.461,382.1144,1
1952.695,424.1344,1
1921.127,444.3588,1
2068.441,446.5165,1
467.7931,395.8743,0
1870.607,408.3909,1
477.5121,385.4314,0
1991.841,406.5557,1
1823.909,464.4178,1
1955.639,417.335,1
1885.117,471.473,1
1987.779,423.1751,1
458.2623,432.0897,0
1932.66,435.5747,1
1901.347,363.0749,1
1940.724,440.211,1
454.0834,490.9502,0
1983.254,381.7606,1
2051.262,454.556,1
1973.689,453.4947,1
484.1961,457.1993,0
1943.929,429.1152,1
1876.372,338.3254,1
1960.995,407.8163,1
509.3603,333.0969,0
2135.092,442.9009,1
500.4647,389.8286,0
556.262,360.9711,0
514.4239,375.3749,0
2004.99,410.4491,1
1729.403,423.6593,1
1765.592,369.4581,1
472.1949,355.4654,0
1912.041,431.0681,1
433.3383,446.6704,0
1817.917,372.0502,1
1985.366,458.7055,1
1871.157,391.9739,1
474.7133,418.1359,0
1872.142,399.4385,1
527.5566,441.1639,0
1984.168,444.0137,1
1902.229,407.6982,1
1822.904,372.2043,1
1838.583,409.8295,1
2065.543,511.4183,1
456.509,450.6845,0
1744.704,334.4096,1
483.5939,475.1944,0
462.9365,412.2029,0
1815.186,412.1605,1
497.3497,431.7394,0
538.3926,365.3564,0
488.7392,421.6889,0
1951.5,442.6509,1
486.4321,414.9244,0
2012.206,430.3781,1
1902.765,482.4047,1
1965.625,447.7623,1
1975.964,484.6133,1
1825.688,421.5994,1
1926.453,390.092,1
1864.348,353.0757,1
2041.874,479.1542,1
1963.232,388.8517,1
1896.995,429.352,1
1974.696,426.6211,1
505.8873,424.3768,0
1991.901,419.8059,1
1861.309,492.5753,1
457.5686,401.59,0
1916.496,434.9886,1
1911.163,460.3229,1
1899.319,484.6476,1
1882.932,355.1984,1
1811.667,339.0385,1
1948.219,466.2512,1
1964.577,414.2952,1
502.2614,424.8733,0
1948.678,368.6653,1
1959.315,445.2991,1
1973.418,379.2296,1
1938.689,475.4175,1
533.6889,424.9741,0
1919.684,431.5703,1
508.8521,340.6735,0
472.7416,374.6363,0
504.7622,438.7118,0
1992.049,407.6024,1
1933.263,424.6813,1
500.823,397.5155,0
2024.784,375.1217,1
496.7162,407.0949,0
1822.357,380.0544,1
521.264,415.1169,0
1904.86,293.6042,1
1915.402,386.3545,1
2032.988,400.1772,1
1986.881,364.4003,1
2000.131,451.9902,1
521.7646,371.505,0
446.9682,370.9009,0
554.7976,378.0975,0
2102.561,371.5121,1
2005.064,385.1066,1
2003.026,504.1641,1
1828.184,395.1874,1
521.7391,395.875,0
2027.005,455.2889,1
1978.599,361.9696,1
2031.569,415.5948,1
1927.334,428.8077,1
466.9802,445.3508,0
482.7326,457.3468,0
524.3572,445.927,0
503.7455,358.987,0
1884.048,359.3194,1
1868.206,412.5863,1
493.2407,402.535,0
1942.359,403.447,1
2111.864,458.9327,1
2046.915,410.0564,1
1956.084,425.3692,1
474.3995,293.7396,0
2002.684,445.7142,1
1889.109,452.4747,1
1631.842,279.345,1
527.2054,416.477,0
1913.639,374.2986,1
480.7234,393.5124,0
2026.777,418.5332,1
2189.587,495.4869,1
1998.178,420.3455,1
1782.553,388.4823,1
1904.666,460.9279,1
506.812,418.0869,0
1754.594,344.2094,1
499.9135,396.269,0
1932.722,378.324,1
478.0281,398.8259,0
1834.488,305.9644,1
1936.808,400.1454,1
2005.177,400.3524,1
1869.095,458.8389,1
1882.311,411.4818,1
1906.426,427.6501,1
1931.013,392.9559,1
2020.604,403.4153,1
1932.596,419.0511,1
2001.15,422.2591,1
482.3066,445.4197,0
1894.135,411.4705,1
2016.714,476.9883,1
2006.068,420.1958,1
1957.7,436.6699,1
1935.923,474.1144,1
1987.805,389.72,1
504.2304,392.3589,0
1935.794,450.7432,1
1969.922,425.2617,1
1894.531,389.8356,1
2077.464,414.6008,1
460.0702,462.7892,0
1734.898,365.4309,1
1887.82,446.1369,1
1916.191,364.0581,1
1984.822,441.7955,1
1836.173,437.1724,1
2029.173,370.4911,1
1857.337,402.4366,1
1953.819,421.1207,1
539.6841,403.2792,0
2017.267,447.7136,1
1821.96,432.578,1
1830.147,441.0823,1
1950.735,440.0768,1
509.2505,437.843,0
2048.146,430.4739,1
2142.617,456.4581,1
446.177,453.0411,0
1883.934,312.8774,1
2069.43,418.9659,1
1972.057,455.5799,1
488.8527,393.2745,0
468.3642,360.9032,0
505.2988,409.6333,0
2128.656,396.7423,1
1951.228,362.4983,1
1945.202,405.1971,1
1861.573,454.4911,1
1919.36,455.3542,1
425.4722,394.3401,0
478.0146,403.2238,0
2029.825,468.1498,1
1925.069,421.8252,1
1784.21,391.0085,1
446.9821,403.2189,0
502.3309,405.9072,0
1912.374,390.0196,1
1918.723,414.8397,1
1763.009,345.1664,1
2009.448,380.1088,1
515.4562,480.8073,0
574.2665,456.6202,0
510.7964,396.6511,0
454.765,447.8713,0
1909.364,415.0771,1
1849.823,400.0143,1
1793.678,350.0098,1
2018.465,419.7272,1
1888.02,313.3257,1
502.8035,361.241,0
2385.819,545.5929,1
1851.685,359.045,1
483.3802,430.6286,0
2008.152,391.5471,1
1819.173,332.252,1
2075.391,445.7318,1
1646.663,394.4423,1
1771.918,431.5533,1
1866.433,521.7155,1
523.1691,445.9106,0
1981.381,476.0494,1
531.902,423.1923,0
1952.737,472.6091,1
410.1943,483.8803,0
434.7495,405.1424,0
466.928,411.4636,0
479.0224,405.6399,0
2040.639,407.9827,1
1939.704,368.1469,1
2055.263,326.4352,1
1899.194,384.9652,1
1900.985,407.2153,1
2093.436,396.1143,1
1956.09,371.772,1
1894.365,484.1142,1
1850.393,423.2465,1
483.3573,442.9795,0
2010.024,410.0166,1
509.4335,338.4621,0
1961.874,387.9921,1
530.564,356.8317,0
1969.83,457.9623,1
492.4377,398.7376,0
2002.352,422.7354,1
1818.516,314.075,1
512.4128,426.3883,0
1921.943,370.8401,1
1986.847,361.199,1
1917.664,383.5792,1
1879.354,335.2293,1
1886.465,409.5087,1
1985.474,366.3478,1
2022.811,416.4445,1
1896.24,428.951,1
543.0255,447.2523,0
510.2016,411.4513,0
1997.277,400.608,1
1974.325,452.6023,1
479.3524,417.4201,0
1918.582,395.7946,1
1945.869,431.9162,1
436.3545,435.4686,0
1929.858,386.546,1
1854.73,433.7578,1
1833.672,433.6004,1
1850.711,427.9289,1
419.7633,420.0289,0
1844.824,421.8534,1
1454.136,450.1123,1
488.2276,335.6236,0
2009.72,411.8,1
