Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Hemsan
5924.888,281.4841,1
5901.604,309.918,1
5916.727,197.8625,1
5996.108,151.1033,1
5399.408,195.2708,1
6777.745,224.499,1
6081.064,235.5459,1
5538.625,376.5669,1
5831.697,287.8831,1
5995.96,289.6008,1
6138.74,266.6755,1
6133.776,267.5354,1
5489.566,324.1924,1
6087.7,185.3762,1
2437.5,114.1123,0
5695.158,296.1387,1
5492.004,267.8469,1
6113.159,87.93359,1
6006.172,274.2734,1
6075.674,232.0237,1
5456.381,210.6421,1
5280.841,284.5193,1
5842.103,184.2698,1
6023.769,278.9814,1
6008.679,238.7935,1
5255.704,383.3972,1
5406.782,344.0686,1
5750.047,122.9648,1
6040.77,140.251,1
5677.984,298.7188,1
5746.341,254.3162,1
6018.775,237.7009,1
5863.819,347.3435,1
6006.594,204.353,1
5521.818,267.3113,1
5941.556,327.6228,1
6104.807,270.7354,1
6320.018,158.6101,1
5651.799,266.6074,1
5470.124,387.7322,1
6004.916,370.123,1
5898.013,174.4958,1
5946.161,199.2297,1
5595.862,298.7273,1
5774.176,297.2993,1
6113.905,294.3127,1
5776.616,233.7532,1
5726.69,205.2173,1
4746.808,287.4475,1
5577.31,280.5989,1
5352.298,198.9189,1
6107.901,158.2078,1
5634.168,185.2903,1
6043.324,232.5449,1
5909.651,205.2261,1
5999.216,227.4797,1
5955.409,182.873,1
5317.284,337.262,1
5736.032,301.0071,1
5825.826,229.1433,1
6121.285,206.2729,1
5595.556,239.1475,1
6134.933,154.6997,1
5463.044,366.5278,1
5976.822,237.5457,1
5992.042,248.0012,1
5663.691,164.3887,1
6073.998,273.0491,1
6017.326,290.4102,1
5615.262,173.6858,1
5570.91,414.5081,1
5820.05,196.9265,1
6204.856,202.905,1
5697.77,165.5146,1
5485.33,275.2014,1
6097.03,131.7634,1
5795.653,315.7573,1
6198.62,266.8857,1
6089.072,270.5032,1
5782.894,169.0286,1
6197.858,274.8086,1
5462.26,353.1399,1
5450.842,281.3528,1
6892.138,189.7642,1
5780.748,330.9321,1
6127.574,238.8857,1
5566.135,253.7644,1
6064.912,267.5754,1
5547.678,284.3606,1
5833.737,310.6326,1
6081.661,281.8452,1
5732.151,254.2263,1
5570.876,351.8616,1
5928.814,213.1331,1
5995.565,155.3127,1
6154.222,139.0061,1
6105.048,256.8628,1
5858.141,306.3186,1
5945.534,221.9509,1
5948.208,280.5256,1
5655.641,219.9919,1
5646.136,376.3372,1
6272.89,294.7292,1
5693.389,246.2415,1
5236.808,293.0625,1
5815.756,239.8472,1
5886.453,280.6577,1
5635.632,331.6746,1
5817.061,295.4714,1
5819.373,143.6313,1
6098.162,282.1765,1
5846.264,145.0454,1
5893.051,201.1074,1
6060.037,115.7283,1
5772.719,338.7495,1
6166.989,249.2212,1
5562.963,229.7,1
5809.192,316.4241,1
6013.489,182.4553,1
5749.022,242.8528,1
5821.575,255.0479,1
6022.126,275.0044,1
5605.888,336.1479,1
5725.886,219.5234,1
5666.688,235.1165,1
5971.134,227.8196,1
5750.601,395.6304,1
6384.447,254.6682,1
5725.116,208.4758,1
6284.682,218.3821,1
5346.175,331.8289,1
5829.384,301.4863,1
5870.286,211.0393,1
6018.682,162.749,1
3229.344,116.5143,0
5892.746,300.854,1
5920.678,341.7153,1
5966.25,171.2139,1
4913.896,259.1631,1
6056.921,169.6768,1
5991.995,187.2585,1
5775.9,350.0879,1
5952.868,227.1042,1
5980.286,246.6045,1
5796.116,278.0317,1
5954.375,259.8235,1
6318.905,308.2444,1
6233.58,262.7041,1
6148.883,142.6367,1
5887.483,267.4932,1
5974.193,233.377,1
6054.557,225.8516,1
5803.978,287.6025,1
5962.222,261.9893,1
6085.814,327.5852,1
6052.006,297.1733,1
5506.425,255.0688,1
6008.224,225.3184,1
5313.7,308.7478,1
5570.114,248.2886,1
6066.503,280.4873,1
5442.715,253.5583,1
6446.016,331.6345,1
5850.272,161.9448,1
5663.12,332.5652,1
5649.496,247.9736,1
6066.549,216.1147,1
5625.819,256.0547,1
6132.179,84.69751,1
5742.554,275.8652,1
5954.206,222.0117,1
5992.419,295.4219,1
5630.387,235.0232,1
6076.052,265.6372,1
6007.723,192.3794,1
6360.461,120.623,1
5793.646,224.1306,1
5550.239,270.0254,1
5895.037,94.09033,1
5814.336,205.7285,1
5886.267,283.8887,1
5815.949,221.3872,1
3073.838,121.4855,0
7855.259,348.3374,1
5666.833,297.7986,1
5561.206,153.5339,1
6648.992,133.6973,1
5539.644,168.2683,1
5769.319,272.3945,1
6027.08,283.6382,1
5343.899,271.2539,1
6503.235,231.0623,1
5927.311,267.2783,1
5620.16,228.365,1
5502.375,307.1414,1
5437.426,309.408,1
5660.75,232.0769,1
6326.782,296.9404,1
5361.274,335.5786,1
5524.409,294.3176,1
5659.931,310.6135,1
5706.812,303.4805,1
6313.013,260.8486,1
5653.039,354.8667,1
5600.223,206.3979,1
6007.276,161.1528,1
6006.354,155.9429,1
5254.991,311.6301,1
5850.284,225.9883,1
5739.686,299.2183,1
5790.35,254.0601,1
5987.371,286.1099,1
5640.712,221.375,1
6402.615,279.2197,1
5831.037,269.4763,1
6248.204,279.3955,1
5756.93,231.697,1
5547.668,268.2131,1
5944.696,303.7573,1
6321.026,200.9609,1
5843.246,251.0618,1
5611.987,190.3884,1
5688.736,301.2563,1
5534.51,225.7405,1
5500.936,349.9678,1
5813.444,115.1262,1
5981.559,313.4795,1
5691.868,289.2021,1
6064.571,153.1257,1
5713.899,424.2876,1
5388.762,354.4216,1
5934.962,177.4976,1
5897.4,232.4102,1
6611.217,153.3899,1
5962.292,196.313,1
6231.199,198.553,1
5991.013,152.8667,1
5481.782,360.3201,1
5833.349,230.3113,1
6210.227,275.2217,1
5286.542,346.5051,1
5891.419,262.0308,1
5699.353,204.5566,1
6501.029,154.3853,1
6075.866,292.9458,1
5771.065,272.2625,1
6388.181,163.3406,1
5636.672,324.7698,1
5343.317,271.3672,1
5997.192,259.8799,1
5762.121,251.0518,1
6093.797,205.7397,1
5816.834,272.6697,1
6276.342,123.5969,1
5367.697,245.5935,1
5852.231,216.0022,1
5847.729,254.2219,1
5683.678,272.3333,1
5517.61,332.9788,1
5460.259,252.2122,1
6977.676,301.3672,1
5822.813,201.7024,1
5728.018,253.0581,1
6045.836,260.5942,1
5712.013,241.9741,1
5811.777,341.927,1
6029.473,195.1101,1
6427.518,219.5093,1
6900.895,229.239,1
5648.707,230.0623,1
5585.644,188.2229,1
5727.119,280.8352,1
5690.679,312.0884,1
6043.709,149.447,1
6244.729,321.8853,1
6192.765,230.9346,1
5753.06,156.4604,1
3449.456,136.6934,0
5719.913,269.6177,1
5887.406,203.5369,1
5671.844,249.3547,1
5886.207,238.3408,1
5732.904,301.136,1
6029.193,313.5095,1
6052.296,200.7046,1
5918.638,196.7952,1
5654.392,239.5071,1
5562.313,286.1414,1
5841.067,182.1753,1
5588.004,182.8635,1
5415.285,285.0701,1
5493.813,232.8186,1
5595.049,269.0969,1
6124.875,197.8193,1
5987.551,287.52,1
5736.398,290.0232,1
5830.468,227.5032,1
5650.395,292.6829,1
5926.664,300.3855,1
5295.752,218.2991,1
5379.133,334.0576,1
5882.117,226.3667,1
6208.752,227.9053,1
6052.41,164.6089,1
5350.089,284.5308,1
5829.955,272.9038,1
6101.382,203.9846,1
6165.776,112.011,1
6152.941,167.4714,1
6229.549,184.7827,1
5984.409,178.0747,1
5794.641,235.3713,1
5672.191,283.6563,1
6061.659,228.1975,1
6216.443,167.3369,1
5878.999,332.1492,1
5671.229,256.9097,1
6018.122,220.8044,1
6030.058,173.3835,1
5776.647,236.7344,1
5286.659,195.4509,1
5582.838,255.8005,1
5420.551,215.8816,1
6064.021,138.9924,1
5893.869,232.1997,1
6012.324,194.8108,1
5462.882,304.5649,1
5739.763,230.97,1
6006.975,209.7671,1
6068.926,164.7466,1
5753.369,310.5364,1
5951.239,166.4138,1
6051.658,206.5942,1
5732.336,152.1858,1
6118.215,164.9907,1
6045.248,238.8879,1
5543.701,188.3582,1
5574.567,415.3867,1
5985.388,57.08765,1
5332.905,272.5906,1
6311.593,175.7146,1
5853.421,308.2246,1
5917.661,322.1831,1
5590.654,368.8789,1
6200.055,245.356,1
6558.36,229.606,1
6170.435,236.123,1
5686.506,244.9998,1
5770.506,275.8494,1
5928.957,68.73828,1
5568.244,328.2822,1
5675.483,207.9648,1
5671.901,276.2512,1
6174.9,122.1953,1
5831.298,181.3508,1
5886.073,172.2742,1
6208.322,147.4316,1
5885.963,288.5376,1
6024.625,162.7583,1
5598.240,7007.1,
6222.94,249.9421,1
5633.031,182.0952,1
5851.013,232.3086,1
5314.11,241.1741,1
5828.289,295.5999,1
5610.635,360.7207,1
5538.467,302.8716,1
5049.765,241.9683,1
6094.301,240.5146,1
5835.144,155.8064,1
6265.643,259.1748,1
5948.32,286.5945,1
6016.633,169.4189,1
5794.359,306.2434,1
5669.634,279.1846,1
6096.268,177.5605,1
5959.798,233.4104,1
6011.497,312.3311,1
5730.13,378.3638,1
6249.443,195.5376,1
6078.697,149.8384,1
5823.622,293.3403,1
5735.971,140.6328,1
5375.947,322.1653,1
5722.404,245.3162,1
6085.488,253.9514,1
6099.511,170.7576,1
6391.476,190.9751,1
5495.547,239.1064,1
5901.067,390.5234,1
5997.191,226.2708,1
6033.579,138.9136,1
5899.031,200.3083,1
5633.411,233.6316,1
5772.681,338.0178,1
6091.638,102.1882,1
5648.229,211.0166,1
5948.793,258.3455,1
5818.119,328.6877,1
5664.69,308.385,1
6033.119,321.9004,1
6236.385,208.2905,1
5237.826,268.5591,1
6178.938,243.6545,1
5634.936,277.364,1
6090.912,62.20093,1
5307.669,232.6335,1
5935.336,229.408,1
6133.274,238.3369,1
5660.844,225.0872,1
6960.426,306.4097,1
5856.26,189.9646,1
6042.732,202.9351,1
5475.888,288.23,1
6174.346,179.467,1
6283.882,261.3745,1
6187.778,187.5283,1
5965.965,306.0745,1
5603.141,303.9136,1
5698.025,273.1252,1
5567.049,138.3062,1
6256.343,136.8784,1
5627.032,291.6362,1
5817.098,233.3132,1
6126.94,244.6265,1
6084.987,213.4521,1
6532.468,125.9712,1
5909.293,213.5859,1
6151.367,188.8728,1
5818.424,175.8689,1
5718.487,411.1904,1
6121.1,191.978,1
5453.249,299.113,1
6169.217,221.6392,1
5682.979,186.9944,1
6181.828,256.5969,1
5532.601,242.843,1
5578.961,253.5381,1
6017.965,157.8645,1
6643.969,284.1292,1
5831.213,332.9839,1
5984.224,262.6233,1
6014.762,345.335,1
6074.318,237.1631,1
5792.984,274.4944,1
6528.447,261.396,1
5907.335,235.8323,1
5505.228,298.1641,1
5629.434,246.2432,1
6056.07,255.447,1
6012.588,234.0813,1
5527.341,196.0754,1
5953.217,290.2688,1
6267.402,240.2412,1
6190.81,118.4883,1
5898.667,342.6868,1
6271.972,196.1484,1
5769.953,382.3601,1
5852.32,233.9021,1
6621.934,176.0134,1
5400.386,260.4604,1
5847.43,319.1506,1
6228.164,205.665,1
5468.999,288.4268,1
6216.099,271.8503,1
5723.904,221.8906,1
5666.954,237.0544,1
5712.286,213.7292,1
5632.082,353.252,1
6159.486,159.0142,1
6111.06,164.3252,1
6091.264,137.8083,1
6157.271,134.8564,1
6135.668,167.7217,1
6070.983,189.3079,1
5780.222,251.7432,1
5917.327,146.0415,1
5702.115,311.2537,1
6543.768,253.2078,1
6162.592,195.1702,1
5940.305,253.271,1
5622.153,324.0181,1
6372.112,224.9612,1
4903.026,303.0276,1
6076.248,273.5188,1
6067.456,146.0781,1
6099.864,143.3369,1
5387.521,239.6746,1
5977.182,183.0229,1
5814.815,278.6582,1
6063.065,180.845,1
5837.105,239.823,1
6021.473,163.6047,1
5602.14,236.0276,1
5676.603,302.8711,1
5899.778,175.9277,1
5962.503,120.1162,1
5974.825,213.405,1
5742.833,281.8589,1
5927.271,292.2292,1
5235.466,266.179,1
5575.765,317.8013,1
5470.045,366.719,1
6091.953,146.667,1
6325.006,256.8967,1
6236.414,148.0767,1
5434.61,324.7371,1
5682.219,286.3782,1
5996.515,247.5796,1
5402.11,269.8127,1
6169.964,294.0359,1
5898.901,280.4558,1
6534.427,273.0994,1
5590.885,287.0569,1
6018.323,351.5569,1
6152.802,206.7727,1
5915.362,262.4727,1
6100.545,198.4285,1
6088.143,104.1465,1
6160.219,129.9299,1
6370.955,213.605,1
5379.673,187.2363,1
5907.102,228.1968,1
5726.049,230.2717,1
5956.833,275.6091,1
5901.712,217.196,1
6401.594,297.2021,1
5464.181,259.5376,1
6110.201,179.6594,1
6436.375,108.48,1
5953.268,224.491,1
6162.399,266.7861,1
6027.319,287.9363,1
5769.969,288.5105,1
5709.691,235.3438,1
6023.087,231.3875,1
5670.836,341.4915,1
5669.666,245.4539,1
6307.858,259.9629,1
5989.188,195.2813,1
5539.459,325.2129,1
5709.343,280.8591,1
6181.703,180.8367,1
5923.703,238.936,1
5489.431,256.3442,1
5727.53,340.3762,1
6004.137,253.0828,1
6297.953,322.6179,1
5681.045,207.1885,1
5952.496,220.4583,1
5378.173,302.8003,1
5593.624,277.842,1
5920.937,319.9075,1
6071.249,285.3896,1
5880.718,157.3044,1
6010.27,216.6108,1
5890.945,197.1519,1
6034.283,234.7095,1
6075.028,314.9878,1
5740.34,117.8433,1
5583.853,264.2395,1
5674.957,271.0432,1
6548.075,248.3584,1
5834.396,210.7554,1
5895.741,206.8362,1
6156.247,162.3269,1
6530.414,129.4412,1
6022.001,242.7141,1
5929.017,196.7375,1
6163.193,314.7029,1
5909.723,251.7896,1
6100.723,290.364,1
6017.524,234.7864,1
5906.591,221.5889,1
6240.895,182.8152,1
5749.387,306.4094,1
6066.285,171.6438,1
5536.922,305.4368,1
6169.745,142.7703,1
5540.191,152.9438,1
6087.105,148.7632,1
5721.385,179.5198,1
5459.242,230.7603,1
5869.865,129.8503,1
5778.19,161.6609,1
5714.104,189.929,1
5964.077,177.3472,1
5595.199,162.7813,1
5633.912,289.5698,1
5538.451,319.5718,1
6026.281,214.6292,1
6089.711,292.5171,1
5878.231,294.9348,1
5580.08,305.5154,1
5859.804,226.386,1
5923.952,188.5862,1
6187.764,218.6682,1
5709.257,189.2261,1
6468.806,317.7036,1
6597.144,250.4275,1
5850.893,149.8477,1
6040.869,217.6174,1
5985.001,221.1597,1
5801.928,240.5164,1
5838.243,279.4419,1
6105.02,99.45728,1
6037.019,208.0447,1
5926.361,236.426,1
5787.714,225.0229,1
6210.913,257.9338,1
5346.291,302.7969,1
6010.708,243.8252,1
6026.421,260.2603,1
6014.205,283.9858,1
5630.6,281.8452,1
5749.741,162.3276,1
6169.061,210.533,1
6111.497,202.3418,1
6540.938,235.6299,1
5891.369,75.23169,1
5926.817,213.083,1
5522.122,397.4739,1
6040.086,216.0508,1
5686.512,291.1602,1
6101.595,227.0796,1
6302.788,176.0608,1
5703.624,252.6494,1
5873.691,308.2742,1
5729.26,326.2908,1
5014.651,279.3953,1
5988.36,292.0767,1
5446.595,217.7202,1
5956.132,212.3826,1
5564.92,257.3018,1
5664.126,306.4983,1
5025.587,424.4458,1
5870.736,248.0784,1
5799.584,275.0317,1
6438.97,200.8115,1
5533.118,252.7461,1
5577.968,290.2224,1
6280.971,264.7302,1
6049.742,162.1143,1
5981.503,135.4976,1
6335.917,189.3901,1
6547.52,177.7192,1
5805.498,199.9236,1
5378.265,374.1304,1
5928.046,293.3613,1
6028.347,250.2505,1
5669.321,293.7283,1
5660.545,226.0977,1
5396.768,251.7229,1
6731.724,292.8857,1
5766.064,376.0276,1
6255.529,289.4099,1
6186.119,224.8474,1
5497.178,246.291,1
6054.22,216.3762,1
5957.697,295.0291,1
5906.358,240.5754,1
5853.288,185.6973,1
6182.66,231.457,1
5963.537,222.5313,1
5961.692,145.3333,1
5689.721,281.0068,1
5282.808,313.3035,1
5712.254,147.9875,1
5933.501,203.4385,1
6002.263,313.3848,1
6280.388,224.1968,1
6048.727,196.3445,1
5979.587,221.2979,1
5837.585,240.1877,1
5700.689,223.249,1
6399.72,184.7578,1
5690.325,263.7573,1
5919.789,316.4897,1
5681.772,288.1165,1
6362.365,242.0754,1
6627.636,321.761,1
5453.584,293.488,1
5872.347,223.2322,1
6288.37,272.9517,1
5622.501,262.5801,1
6040.244,286.6086,1
5944.508,195.8789,1
6064.638,320.1013,1
6136.533,140.124,1
5646.869,301.2815,1
5679.801,178.4814,1
5835.721,270.2549,1
5980.756,231.9844,1
5342.716,261.1514,1
5481.274,202.5122,1
6076.167,245.6438,1
5961.412,171.9531,1
5907.627,206.9661,1
6113.399,149.0115,1
5814.312,236.1187,1
5978.701,221.3367,1
6210.219,223.1125,1
6235.086,164.5405,1
5891.19,193.1899,1
5991.764,355.3081,1
5481.508,354.9407,1
5994.143,237.6331,1
6034.579,161.9409,1
6394.263,90.51782,1
6099.223,163.689,1
6031.226,197.613,1
5584.647,212.4531,1
5712.832,277.9509,1
6076.2,171.9141,1
5499.599,273.4529,1
6070.037,382.5647,1
5646.57,394.7512,1
5874.163,274.573,1
6140.977,247.0088,1
5931.251,237.7986,1
6313.654,183.3066,1
5938.425,323.084,1
6226.01,259.8005,1
5710.561,296.4949,1
5725.856,276.519,1
5295.628,382.5471,1
7001.951,289.9263,1
5473.534,248.2795,1
6116.896,213.8352,1
5951.953,265.4819,1
5460.123,396.9265,1
5480.544,318.8347,1
6002.974,185.4919,1
5890.871,358.1929,1
5941.185,377.0779,1
5614.353,310.2288,1
5960.698,246.9104,1
5779.871,253.6416,1
5822.007,376.3286,1
5553.315,269.6807,1
5620.633,244.6934,1
5807.409,273.8684,1
5405.406,250.1731,1
5970.359,364.5891,1
5641.921,230.9756,1
6091.149,198.8958,1
5724.196,265.5562,1
5511.063,250.8711,1
5964.584,135.5261,1
6589.802,88.12915,1
5995.777,176.5613,1
5954.804,242.6448,1
6133.815,251.9158,1
5658.812,172.2932,1
6789.889,281.8638,1
5863.742,275.7266,1
5673.493,252.5552,1
5652.098,276.4585,1
6065.036,103.9727,1
5766.223,206.3965,1
6060.772,258.5383,1
6063.421,256.4998,1
6201.287,223.8328,1
5413.648,278.1333,1
5980.842,235.2217,1
5669.321,187.5798,1
5696.016,251.3848,1
6081.31,192.9436,1
5777.39,205.48,1
5702.966,275.1174,1
6078.778,128.2625,1
5795.827,429.4829,1
6009.461,216.7502,1
6045.619,231.0908,1
5563.253,213.8918,1
6077.688,226.2,1
6104.125,203.051,1
6246.161,206.5132,1
5639.153,280.6367,1
6034.392,206.3318,1
5702.842,210.0417,1
6196.527,151.2095,1
6110.091,124.4243,1
6465.854,206.7832,1
5932.952,193.2029,1
6025.859,219.8555,1
5482.975,304.488,1
6080.77,132.98,1
5847.886,254.2761,1
5877.144,195.2366,1
5246.337,248.197,1
5285.954,232.355,1
5617.201,145.8315,1
6066.452,121.0637,1
5851.394,239.5303,1
5252.624,341.6418,1
5848.082,203.3975,1
5849.684,170.5762,1
5836.58,162.4622,1
5475.855,311.7998,1
5741.353,360.5315,1
6090.478,222.5945,1
6758.232,321.7917,1
6196.88,275.854,1
5802.199,189.5642,1
5955.293,224.9788,1
6180.278,272.4106,1
5331.966,285.3374,1
5950.118,306.853,1
5796.498,292.7715,1
5686.508,256.3398,1
5976.56,277.9346,1
6074.326,248.0271,1
6149.534,150.6912,1
6045.001,252.0081,1
6258.33,166.6465,1
5633.393,296.0425,1
5860.617,162.6426,1
5778.761,292.3396,1
5831.458,186.4851,1
6003.979,240.5225,1
6129.989,299.8918,1
5997.402,209.28,1
6025.117,247.0198,1
5941.583,273.6982,1
5860.418,137.1064,1
6031.672,241.9001,1
6078.754,345.282,1
5208.628,178.561,1
6261.217,219.7095,1
6268.758,139.844,1
6570.598,151.4131,1
6466.133,78.93384,1
5972.344,278.7524,1
6434.091,215.7727,1
5747.604,324.3093,1
6072.963,87.97656,1
6091.701,189.9063,1
5537.867,304.8735,1
6139.932,273.1458,1
6230.91,227.2075,1
5579.349,205.0872,1
5106.946,323.1545,1
5523.043,279.5479,1
6100.223,193.7861,1
5907.195,242.9709,1
5536.492,216.6575,1
5973.123,140.1001,1
5883.883,173.4722,1
6314.462,213.4873,1
5532.277,167.1504,1
6266.155,248.0564,1
6075.403,260.5693,1
5359.034,254.9631,1
5644.424,228.8745,1
5866.279,269.9626,1
5918.563,219.8083,1
6376.417,197.1187,1
5441.872,153.9294,1
5951.971,348.5994,1
5957.865,222.9336,1
6230.475,202.3176,1
5462.631,260.1938,1
6118.257,126.2141,1
5704.178,288.6555,1
5881.549,196.6599,1
5544.82,166.2036,1
6635.947,200.3789,1
5347.446,277.0208,1
5894.542,117.3806,1
5676.129,250.1213,1
5832.395,213.2031,1
5945.629,191.5076,1
6026.44,319.8262,1
5989.167,313.1379,1
5983.926,294.7498,1
5749.198,198.8892,1
5676.275,159.9668,1
6365.859,98.0542,1
5750.047,281.1404,1
6071.562,158.5925,1
6216.388,304.1252,1
5991.84,292.2107,1
5925.458,270.9905,1
5838.833,243.9766,1
5945.027,128.5261,1
5967.851,220.8491,1
5528.367,174.8748,1
6278.24,272.1118,1
5985.39,238.6121,1
5788.71,253.2307,1
5713.233,231.697,1
5961.018,218.5698,1
5818.432,156.7214,1
5973.949,251.2878,1
5817.451,256.5603,1
5849.284,189.3643,1
6375.438,202.7371,1
5480.334,354.5625,1
6062.363,139.9377,1
5467.89,354.9924,1
5584.909,261.5061,1
5672.73,247.4106,1
5927.405,220.6411,1
6288.348,271.6655,1
6008.384,220.3315,1
5915.657,236.748,1
5786.824,214.2229,1
5941.231,202.397,1
6118.289,300.9792,1
5457.686,256.1511,1
6164.912,109.0549,1
5630.701,290.8718,1
6057.716,249.9504,1
5902.872,229.3152,1
5542.397,201.5156,1
5622.131,319.1396,1
5289.123,343.2954,1
5661.424,233.2808,1
5656.485,301.5881,1
6093.154,271.7922,1
5626.597,223.6694,1
5873.656,253.2078,1
5803.438,107.2297,1
6011.623,217.5725,1
6298.132,183.3367,1
5700.684,298.7227,1
5310.675,328.918,1
5618.109,208.3149,1
6204.339,210.4131,1
5677.582,204.7334,1
6050.81,161.1304,1
6057.262,261.6328,1
5740.124,158.6565,1
6519.333,174.3901,1
2898.681,-0.380249,0
6164.785,230.9929,1
5448.423,239.9575,1
6243.708,288.5735,1
6061.898,399.0293,1
5985.667,315.3105,1
6108.879,152.1709,1
5714.363,275.0461,1
5982.705,191.2234,1
5970.434,214.5349,1
5514.792,275.6887,1
6009.081,338.1772,1
6128.011,216.5728,1
6016.809,217.7346,1
5537.298,322.2275,1
6253.314,250.8975,1
6038.296,221.0947,1
6108.167,223.7725,1
6967.184,236.5898,1
5683.75,280.6313,1
5481.475,349.7556,1
5829.116,214.9761,1
6249.279,124.832,1
5860.102,276.4915,1
6065.583,183.1082,1
6192.912,187.0181,1
5911.094,130.5564,1
6084.502,261.7061,1
5587.035,307.7307,1
6023.575,260.4543,1
6172.949,179.2332,1
6024.486,304.9373,1
5975.482,211.2073,1
6187.865,171.0833,1
5756.661,387.322,1
5787.698,254.2493,1
6008.438,217.6111,1
5607.611,165.2678,1
5731.545,219.5476,1
5603.366,305.5671,1
5778.306,269.877,1
5429.104,114.4202,1
5672.5,279.3223,1
5981.563,172.9158,1
5159.009,306.5957,1
5987.971,179.6672,1
5647.246,251.2703,1
5793.78,298.2349,1
5608.267,223.0183,1
5528.78,311.9941,1
5730.234,281.6797,1
6303.532,174.2539,1
6137.755,307.5532,1
5653.643,246.1233,1
6388.242,154.3723,1
5913.621,181.3606,1
5742.055,356.1646,1
5576.425,447.1453,1
5521.523,198.7673,1
6118.955,274.9324,1
