Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Karmik
719.0759,287.9613,0
758.7582,369.3705,0
805.5168,303.3284,0
833.2964,377.5459,0
784.5898,323.3046,0
869.5692,403.8746,0
719.4738,347.4234,0
881.0731,367.1657,0
858.5314,401.8583,0
816.598,323.4307,0
750.0253,347.9775,0
888.6705,396.64,0
814.5673,395.3389,0
770.3993,362.3962,0
855.6751,363.837,0
858.4525,430.9636,0
792.6176,460.7003,0
871.5057,367.4008,0
837.0591,459.2098,0
840.1039,462.5234,0
805.0286,311.3158,0
843.0195,387.6072,0
864.6506,367.0042,0
787.7946,436.1468,0
832.1329,409.9695,0
832.1554,406.0524,0
739.3513,346.024,0
785.6924,351.0373,0
843.5291,375.1611,0
853.139,376.7212,0
767.3073,424.9529,0
838.4573,435.7199,0
887.0909,317.4192,0
900.1566,342.6732,0
831.5423,384.3311,0
837.6042,307.6013,0
799.0146,440.6053,0
852.3907,433.8142,0
876.1082,392.9402,0
764.77,332.1995,0
822.3668,373.4769,0
724.7711,331.434,0
770.0089,266.5319,0
852.4756,353.2528,0
881.0942,362.2819,0
787.6847,333.3219,0
760.2893,447.042,0
808.8179,330.8442,0
904.4911,393.0265,0
723.4221,338.8295,0
839.5165,405.0956,0
810.1917,451.4704,0
815.6882,289.9595,0
838.9789,372.8561,0
853.9015,418.7424,0
843.6362,377.8645,0
737.3499,284.008,0
768.116,460.2788,0
742.1964,360.4061,0
848.3724,350.0239,0
876.8984,342.8181,0
833.6549,415.0217,0
848.4502,361.9366,0
832.6055,406.8007,0
878.5959,439.0636,0
845.5113,444.5488,0
828.1531,399.0698,0
831.5833,472.435,0
863.7338,393.0067,0
713.9301,295.6858,0
900.2404,366.9307,0
779.9198,418.5671,0
700.5829,350.5501,0
795.6291,320.3416,0
819.6251,434.0081,0
851.4294,385.9993,0
804.0374,411.9866,0
664.9064,323.3347,0
839.5481,370.637,0
850.0535,369.5723,0
822.2144,304.9171,0
812.3262,386.3881,0
870.6133,396.4762,0
841.4752,335.4383,0
751.0288,349.8705,0
823.6418,352.4267,0
824.7605,348.3135,0
824.7003,392.7131,0
747.3076,416.4156,0
829.9822,417.9303,0
818.5217,391.071,0
756.2427,305.953,0
848.1709,381.7554,0
737.2696,291.9586,0
859.7566,347.664,0
895.688,346.7726,0
816.2059,419.7234,0
754.574,326.7688,0
822.0004,315.7298,0
745.2883,346.8022,0
768.5129,299.3526,0
879.5092,363.992,0
807.9411,397.7276,0
845.9879,326.9356,0
766.3614,385.3806,0
791.7665,488.1521,0
891.8857,377.3946,0
770.2365,318.6514,0
744.9667,388.8948,0
892.506,380.3988,0
851.3662,335.217,0
809.1132,454.4226,0
898.1193,328.1396,0
844.0814,409.5212,0
834.4744,351.1537,0
930.3069,452.1203,0
727.4418,266.4203,0
873.5148,359.8164,0
877.0402,417.4898,0
872.4547,351.0879,0
860.235,296.932,0
855.8646,447.75,0
757.1511,356.2915,0
874.8248,420.5507,0
851.0283,371.0333,0
916.4457,404.6751,0
776.5198,370.7724,0
885.5718,387.6752,0
854.7731,390.3929,0
850.6061,344.8535,0
850.5707,430.1346,0
854.0054,367.2028,0
734.757,321.8257,0
826.9683,351.9663,0
896.8888,342.9157,0
790.2463,382.7548,0
927.8269,412.0682,0
774.2471,354.1378,0
801.7849,393.6613,0
844.5229,394.9028,0
787.0773,378.0904,0
842.1564,428.8097,0
712.8109,316.9351,0
856.3891,398.7205,0
893.6511,345.0247,0
866.6966,388.9674,0
869.5717,358.1035,0
754.7178,412.143,0
881.2522,432.3074,0
844.7986,401.9926,0
755.3674,285.5816,0
699.014,315.8365,0
786.4939,367.0564,0
843.2659,400.5563,0
733.0988,355.5591,0
752.2601,451.9654,0
868.6219,373.7877,0
891.9521,435.4818,0
901.5507,344.4999,0
873.2184,378.6513,0
691.9988,337.4836,0
899.2375,317.3474,0
726.9393,326.5557,0
726.0147,388.3519,0
654.277,297.381,0
836.3721,361.9774,0
860.1096,392.1829,0
744.2609,311.3538,0
832.2603,352.2859,0
897.0281,358.9775,0
751.6561,392.1812,0
789.2679,393.0587,0
864.6072,454.5362,0
843.6704,376.5292,0
896.6833,340.3842,0
785.579,382.6494,0
837.774,346.394,0
684.5293,329.423,0
736.5515,293.2723,0
856.1166,363.0583,0
863.1873,333.6922,0
853.7297,356.5731,0
777.692,341.4037,0
729.2942,319.0936,0
691.5038,326.3025,0
832.8524,358.6469,0
844.746,428.9551,0
787.6803,248.6822,0
812.1449,439.5551,0
836.5786,409.3734,0
754.0537,300.0881,0
839.1779,380.4526,0
761.9984,289.6451,0
827.8864,348.3304,0
850.4401,364.5346,0
813.6906,399.0032,0
769.5916,324.5891,0
743.558,384.1558,0
798.8142,317.5587,0
873.9626,296.6925,0
848.7704,353.751,0
819.7291,409.4438,0
743.0759,395.1755,0
816.8702,385.0879,0
910.1302,314.6499,0
719.3448,352.4064,0
871.7839,325.4377,0
839.0318,316.0714,0
765.5061,331.0907,0
805.6854,281.9427,0
782.6938,332.1125,0
819.756,373.6733,0
709.2187,391.2985,0
744.6888,343.5041,0
745.088,319.3526,0
802.1575,306.5894,0
852.7771,361.296,0
840.3086,416.1736,0
888.8907,362.1209,0
839.8548,416.8591,0
838.6099,348.7728,0
770.1849,313.5917,0
850.3428,453.1312,0
865.6243,392.8857,0
759.6637,336.2489,0
704.1721,319.5903,0
759.2844,344.6281,0
702.4438,276.5643,0
837.114,397.9285,0
812.0019,450.836,0
845.8054,387.7001,0
788.8739,344.9864,0
780.056,312.6535,0
821.391,341.5742,0
847.3209,344.7089,0
849.5343,411.7495,0
806.4757,329.4711,0
703.4527,274.2551,0
855.6198,408.3993,0
683.7811,310.555,0
941.9634,452.8068,0
842.6948,382.4678,0
812.1492,369.0736,0
825.1523,349.2333,0
853.067,381.491,0
883.4685,383.2052,0
834.701,374.5704,0
819.4067,345.6359,0
778.6238,347.651,0
797.0338,339.3445,0
704.9699,304.4167,0
817.6749,377.1855,0
790.2971,296.4567,0
895.8289,403.5706,0
798.8629,299.2578,0
678.2026,310.1839,0
871.0778,346.5905,0
868.1404,432.7439,0
788.2167,375.1669,0
927.0436,389.1072,0
745.9445,379.0988,0
825.6333,284.0832,0
907.3499,340.5369,0
782.7412,439.2918,0
801.8094,377.5756,0
850.6481,359.8582,0
757.0007,318.0799,0
788.7795,280.0683,0
718.725,422.1601,0
785.7129,383.7935,0
831.3094,383.1537,0
809.5234,388.1329,0
890.0337,386.4023,0
851.5223,399.5461,0
813.3495,377.2911,0
781.2476,424.1852,0
825.8402,357.5945,0
815.105,394.1133,0
762.2547,363.5119,0
835.2867,379.805,0
896.3138,338.9916,0
827.5593,373.6295,0
807.3653,387.6487,0
880.0554,352.9378,0
750.4237,286.7754,0
714.6743,392.6641,0
850.104,345.1443,0
758.7007,311.5795,0
879.1266,331.6985,0
960.7509,355.2377,0
706.924,355.1387,0
711.8527,329.7943,0
808.9573,398.9978,0
900.6971,352.7644,0
836.9946,300.6331,0
893.1375,348.4854,0
882.9172,318.8285,0
814.1126,305.8261,0
766.6962,301.9442,0
786.234,371.4149,0
846.4247,324.0058,0
777.7588,348.1938,0
898.621,417.7343,0
875.2366,462.0921,0
745.2612,366.4329,0
814.5364,380.9412,0
791.9254,356.9488,0
736.2507,365.0709,0
882.325,370.2591,0
837.1873,371.8655,0
853.7377,370.8122,0
786.1344,378.5646,0
861.6099,404.2254,0
780.6002,362.1948,0
832.2806,392.6244,0
835.42,386.5856,0
845.1446,336.9878,0
725.7793,285.8806,0
770.7385,389.0755,0
829.4772,367.4394,0
760.1644,359.6913,0
884.8875,375.4627,0
875.7322,390.8362,0
793.3088,423.8566,0
794.9305,323.0172,0
860.8953,453.2675,0
862.7167,336.7868,0
917.7095,374.767,0
811.2933,423.4445,0
876.1122,341.1602,0
884.7671,424.3591,0
809.285,396.2942,0
821.8876,361.5467,0
831.7765,392.3857,0
834.4062,389.4207,0
900.5494,380.3133,0
898.5764,379.2303,0
895.6812,351.6482,0
881.9591,357.1718,0
760.8862,331.569,0
848.7507,343.7441,0
763.2676,331.1611,0
894.3674,320.0472,0
785.7704,348.6157,0
813.2673,378.7641,0
729.0716,321.2501,0
774.8853,321.1721,0
827.0546,410.606,0
903.5992,311.959,0
888.8989,358.8374,0
694.9925,351.7065,0
793.6234,380.722,0
811.4279,292.7303,0
827.9309,383.0549,0
808.6549,312.3864,0
768.9597,321.29,0
868.0588,370.6897,0
827.0599,345.8923,0
864.7269,356.5798,0
855.7832,339.0513,0
895.2336,370.6673,0
801.6162,447.5938,0
877.9929,350.7309,0
774.215,359.6612,0
712.9624,356.1609,0
828.1649,411.9984,0
882.5988,359.6494,0
754.8788,347.0498,0
693.463,304.2423,0
893.0422,356.0124,0
841.7642,335.6438,0
867.3297,353.9335,0
834.9807,374.4873,0
877.4366,384.4168,0
832.031,356.3074,0
744.7551,338.3991,0
896.8949,374.9434,0
897.7441,415.2595,0
927.8274,386.4183,0
800.9131,365.486,0
750.1417,321.167,0
879.8695,360.9154,0
761.7462,363.4568,0
763.6531,290.1792,0
881.5979,319.3239,0
843.3517,388.9852,0
855.6839,349.7242,0
850.1258,380.3908,0
848.781,395.7832,0
811.7451,465.7827,0
781.6757,312.6488,0
699.8373,325.898,0
783.048,410.0198,0
708.9496,289.1754,0
866.8726,369.2889,0
829.4595,384.7873,0
783.1388,266.2673,0
773.4781,376.0766,0
771.8923,327.7068,0
831.4896,360.4649,0
790.3669,368.4647,0
885.1729,395.834,0
743.0927,346.6285,0
751.6534,320.0116,0
834.1318,392.9075,0
818.043,360.7478,0
770.9597,360.8978,0
770.2999,253.9378,0
931.7095,315.0648,0
734.6525,321.7975,0
846.0369,396.3449,0
733.7271,342.4749,0
876.4476,285.3337,0
870.1602,363.843,0
795.8576,358.9221,0
891.5872,331.48,0
818.0269,397.1849,0
838.1081,423.5964,0
785.2092,397.7807,0
825.347,354.2551,0
745.2467,430.0228,0
775.2876,310.2146,0
884.4071,364.8563,0
836.7119,325.5533,0
828.0896,400.3141,0
758.2356,342.7238,0
755.4865,420.9211,0
922.5718,331.0589,0
814.0393,372.8577,0
827.9582,302.772,0
781.0175,399.5461,0
871.0311,355.9899,0
829.5206,407.3511,0
822.5851,360.5692,0
794.9465,330.1313,0
762.6398,338.9102,0
839.3508,458.3334,0
840.1163,360.732,0
823.7737,348.9198,0
911.53,421.4839,0
777.5232,339.4926,0
788.6749,422.9957,0
690.3776,356.7241,0
786.7383,321.7866,0
875.8191,343.407,0
799.2015,374.9237,0
813.0403,372.9946,0
877.5157,380.7466,0
824.9666,314.8579,0
952.1754,442.0391,0
898.8002,312.4474,0
822.5313,384.2658,0
739.5894,394.9922,0
812.5065,448.6962,0
897.2974,331.0239,0
812.3438,374.7318,0
676.6277,299.258,0
919.1556,339.2213,0
810.0064,358.71,0
922.3539,353.9235,0
822.5634,389.1657,0
897.2611,405.9854,0
820.3495,464.9603,0
880.9324,362.5966,0
793.2131,376.3044,0
917.9305,373.0414,0
860.7067,402.9223,0
872.4703,432.1915,0
802.752,333.3273,0
742.7938,425.8135,0
803.183,394.9513,0
834.8173,307.9934,0
734.5846,346.763,0
845.546,358.7489,0
744.3293,316.6432,0
871.3796,405.9276,0
881.6284,341.3835,0
858.848,395.5914,0
747.4193,409.1152,0
930.7394,357.2881,0
799.7325,375.0721,0
739.1757,287.0079,0
836.0439,359.5015,0
806.8708,359.4676,0
823.5867,355.5445,0
847.5375,383.5401,0
828.6884,379.0697,0
782.0466,325.1234,0
843.1728,386.7543,0
770.7615,390.2647,0
941.1056,462.3632,0
809.3286,348.1196,0
821.1738,338.5522,0
744.3033,379.0321,0
834.8787,357.7629,0
857.1868,410.0008,0
726.3464,337.9876,0
847.368,325.7529,0
891.8599,434.2874,0
854.812,435.2345,0
829.084,348.3102,0
842.8082,394.4006,0
773.1617,261.6492,0
861.8872,416.2112,0
812.4112,337.4641,0
887.9995,388.7492,0
850.8816,407.7255,0
699.7998,368.3348,0
829.8588,438.7619,0
840.5656,433.1018,0
859.645,334.4149,0
688.0114,330.2382,0
862.2856,434.379,0
767.1352,352.9431,0
811.9399,364.9698,0
853.3342,305.4183,0
805.375,372.553,0
677.4005,290.3912,0
829.4138,356.533,0
786.174,413.2597,0
768.2391,321.3887,0
829.4222,369.9052,0
816.0947,395.2298,0
691.3184,408.8547,0
873.3319,368.9571,0
731.2201,349.9582,0
803.1475,329.5647,0
768.7717,453.6745,0
833.2301,452.9317,0
854.3034,351.3685,0
903.9584,408.1654,0
731.1678,397.6204,0
940.3661,371.4177,0
783.3339,337.5182,0
783.9999,429.3179,0
855.9962,370.8379,0
749.0392,423.0252,0
776.9349,303.1884,0
873.9614,438.1501,0
765.3674,372.1448,0
852.2342,372.9338,0
804.4211,384.3988,0
862.3226,368.3081,0
719.2703,335.2994,0
832.3191,328.5998,0
811.0525,378.4151,0
811.2295,381.3137,0
927.5313,356.0257,0
845.6012,322.9477,0
857.6769,389.3718,0
864.2131,329.6895,0
879.8452,310.7863,0
832.011,325.7638,0
770.1628,421.5695,0
809.2946,420.5153,0
853.6431,332.2485,0
873.7463,460.289,0
869.1035,387.2786,0
758.1404,295.1067,0
796.5309,403.9348,0
780.4731,410.1002,0
842.1558,391.7735,0
805.8068,345.2243,0
716.0077,384.8725,0
748.7917,350.7097,0
957.9743,428.5242,0
898.9964,317.2229,0
789.4098,332.9075,0
850.791,446.8418,0
757.7908,419.5851,0
782.8274,360.3936,0
772.5843,423.5052,0
706.8402,259.032,0
712.9525,358.8029,0
821.9286,433.0549,0
723.3033,328.7933,0
834.0242,447.194,0
852.9515,367.3522,0
871.698,299.5674,0
860.5659,381.1275,0
836.3263,370.2631,0
789.3374,286.8986,0
701.9023,248.5912,0
808.6537,382.0526,0
890.8226,423.4384,0
813.8534,455.9801,0
912.6877,337.9352,0
796.0612,366.2548,0
900.7465,343.3625,0
850.5345,439.6191,0
853.7119,341.9674,0
873.3528,388.3733,0
757.288,393.2404,0
911.5649,397.4063,0
749.9645,285.2231,0
764.8079,378.6792,0
748.6434,350.3642,0
808.914,395.9007,0
704.1152,337.3295,0
872.0178,367.2025,0
685.3993,294.1008,0
867.4456,400.5752,0
874.9995,403.7397,0
726.3166,314.3116,0
870.4335,334.9691,0
756.2446,350.1584,0
794.1144,406.8958,0
794.3867,333.4706,0
707.198,266.1874,0
772.083,311.5394,0
754.0878,288.0854,0
731.555,361.9884,0
791.1207,358.4637,0
769.403,346.5639,0
767.2034,369.2945,0
731.9589,355.0312,0
718.4529,245.6182,0
819.4411,409.9616,0
812.7211,404.2364,0
792.9377,324.3109,0
781.3464,356.4102,0
834.3612,410.1932,0
767.9276,308.309,0
740.7139,334.1158,0
813.0906,319.6787,0
881.1616,351.4784,0
853.4122,337.9664,0
838.8825,378.725,0
719.3793,319.9198,0
866.1513,422.2227,0
838.3519,347.7621,0
794.3896,411.5204,0
848.0723,370.1865,0
763.8401,357.4987,0
843.3048,388.7669,0
863.5634,420.9716,0
837.0657,363.9529,0
834.5804,382.0719,0
875.243,414.9092,0
803.3802,388.3138,0
849.0509,426.4244,0
840.4534,346.1224,0
907.743,421.2431,0
689.8444,284.1974,0
740.2345,303.9509,0
769.5462,381.2429,0
798.7051,364.676,0
741.5251,391.9619,0
716.4513,353.58,0
906.3409,401.7883,0
789.4263,332.742,0
893.5861,395.0967,0
821.9651,412.6935,0
839.4829,390.5309,0
780.2867,346.5009,0
897.7144,440.3146,0
790.5327,349.7664,0
833.8278,346.4669,0
835.9885,383.5876,0
730.4343,323.8499,0
719.8966,320.591,0
690.1702,387.8742,0
741.7977,361.1877,0
855.809,326.2669,0
850.3435,375.3946,0
791.6492,364.7519,0
728.5449,389.7498,0
853.6,388.4272,0
928.8084,289.4684,0
774.405,404.2971,0
827.4501,411.5138,0
768.8708,290.2385,0
757.8425,360.9247,0
829.0083,423.9552,0
700.3201,357.7884,0
817.8057,383.9995,0
910.3823,385.6267,0
835.4053,289.481,0
863.2234,367.8193,0
819.4058,380.5806,0
794.1567,465.4816,0
805.9432,356.688,0
855.4061,454.5795,0
786.4556,381.407,0
729.035,353.9618,0
791.5144,434.3922,0
880.1856,391.2741,0
880.3863,417.8772,0
714.5164,371.5876,0
808.8811,395.3242,0
904.3851,394.753,0
714.8715,337.5503,0
782.6085,355.8887,0
823.9233,391.3539,0
692.3325,341.2819,0
752.1539,357.6084,0
848.8109,398.2099,0
837.3572,447.5114,0
742.0908,373.3272,0
817.4664,444.4089,0
712.6287,333.374,0
787.5745,427.9037,0
779.4094,315.4306,0
777.3624,339.9816,0
864.9987,427.0822,0
726.5085,335.2226,0
778.2668,358.3576,0
759.3031,353.7175,0
925.2803,377.7053,0
906.1119,307.1354,0
788.7537,327.5173,0
791.7306,438.5943,0
764.3065,328.9196,0
905.901,327.0543,0
861.5114,367.3014,0
1008.152,398.8001,0
794.6361,396.7935,0
832.4308,344.8075,0
823.8535,377.6862,0
811.9007,347.4824,0
801.4559,413.9591,0
750.7087,327.9749,0
809.6442,340.3937,0
773.7585,340.6342,0
750.7395,316.7004,0
812.7577,352.3783,0
751.1087,298.7809,0
862.6033,343.3047,0
761.9717,380.8374,0
863.0807,383.672,0
765.2977,354.1111,0
760.9818,419.6211,0
731.23,342.726,0
817.5575,410.4294,0
830.6421,397.5406,0
931.5911,376.913,0
839.1472,357.2639,0
860.0377,375.3688,0
717.9591,321.2223,0
843.4061,361.4333,0
814.4694,332.299,0
868.2003,362.6006,0
778.4124,331.9558,0
745.6241,381.2234,0
829.1179,369.6832,0
776.3124,433.8215,0
775.7775,332.6344,0
844.417,438.0404,0
774.9432,430.0813,0
802.6947,387.3443,0
755.1957,400.376,0
797.6216,375.9486,0
833.7163,373.5912,0
739.6471,331.4202,0
843.7832,380.5421,0
776.6743,318.0273,0
836.4769,327.6534,0
