Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Karmik
964.4301,441.4714,0
972.1132,428.678,0
894.6987,475.4621,0
956.6946,347.6829,0
950.795,473.3232,0
877.941,434.7896,0
929.3802,444.9714,0
866.5239,472.8488,0
847.5626,434.1765,0
937.2104,429.5356,0
931.3298,457.5186,0
852.1262,472.0659,0
858.7291,409.6607,0
811.2418,458.0413,0
940.1304,393.106,0
850.6878,405.6017,0
923.9297,394.2074,0
936.9369,393.1486,0
892.7849,465.9512,0
901.6099,442.0967,0
906.7281,477.8615,0
921.074,440.4438,0
914.0961,436.1254,0
932.8317,414.3823,0
918.4092,384.5759,0
952.7094,394.7724,0
919.1484,370.9904,0
878.649,413.2473,0
877.7783,434.868,0
939.7402,453.5317,0
943.0529,430.2339,0
864.1265,476.0387,0
919.3198,412.22,0
877.0814,420.2281,0
900.1542,409.2621,0
820.7845,503.5313,0
890.9902,436.3421,0
826.5576,376.1901,0
889.8657,393.1876,0
1010.603,468.0896,0
974.1724,442.8845,0
907.4406,415.1285,0
933.5226,446.002,0
924.319,414.0382,0
824.9641,439.137,0
852.1812,441.9807,0
896.1894,470.4842,0
920.9815,468.6412,0
935.1909,442.6941,0
907.1813,456.649,0
977.8781,409.2335,0
862.8944,460.6297,0
874.5048,391.9169,0
902.951,385.3702,0
915.7875,392.7706,0
986.1874,402.392,0
917.3387,435.9872,0
920.9187,462.6581,0
928.41,403.6439,0
863.3395,390.5349,0
864.0081,439.0914,0
838.9535,473.434,0
952.7219,403.0311,0
858.41,450.6315,0
956.8617,434.2679,0
953.1533,365.4088,0
914.0305,391.0583,0
904.3657,362.8536,0
974.5941,457.0314,0
938.8585,425.6315,0
872.957,423.9379,0
856.1386,365.8449,0
883.7684,432.1535,0
899.8587,481.0892,0
892.5639,496.7111,0
896.7319,438.1501,0
892.0552,540.9761,0
942.7585,457.8764,0
846.4766,410.9291,0
951.0849,423.3107,0
810.9572,372.8888,0
888.1139,418.2085,0
885.7446,429.3629,0
1044.095,463.5239,0
913.3437,375.2633,0
860.055,421.0065,0
871.2112,438.1255,0
961.7466,430.9872,0
893.3209,387.1607,0
935.5391,431.5412,0
992.7971,486.5862,0
1005.215,397.3914,0
857.1695,448.8197,0
915.4883,409.8528,0
903.855,438.7929,0
952.1898,365.7232,0
966.4181,423.9608,0
864.3252,472.3578,0
986.7744,451.5197,0
837.8121,419.1556,0
888.4837,467.1576,0
908.9006,452.6383,0
903.077,425.9774,0
935.9084,421.194,0
868.1859,351.0882,0
837.6644,430.2841,0
962.4717,413.1115,0
854.9239,440.0362,0
862.9207,414.3588,0
888.4261,410.3775,0
922.3467,432.8051,0
917.3794,476.5639,0
839.0932,424.3745,0
922.7121,412.1906,0
918.9684,398.5376,0
928.6414,399.6218,0
1003.298,474.6646,0
906.5073,421.3789,0
954.0569,419.372,0
918.0303,422.3279,0
896.7739,414.0426,0
851.8363,480.9411,0
911.728,364.4943,0
922.5206,439.1314,0
918.2559,434.7719,0
947.8842,428.6165,0
897.6343,400.2412,0
884.807,434.5826,0
932.9509,448.7628,0
885.1174,452.7709,0
976.957,430.8923,0
934.2385,425.5854,0
977.1953,432.3115,0
919.6981,486.0744,0
924.6483,465.979,0
887.1998,468.501,0
917.4508,506.3162,0
852.4364,477.6939,0
991.6215,468.6833,0
856.9747,396.5835,0
951.8787,391.1531,0
913.1374,408.189,0
881.167,439.9358,0
930.038,451.0678,0
907.9066,367.4932,0
905.7675,429.9976,0
851.7238,431.0616,0
921.9288,466.5385,0
901.4398,468.1472,0
898.5283,468.8601,0
884.6578,466.8702,0
881.4809,423.9508,0
957.2557,473.0307,0
926.9083,437.3187,0
870.777,375.364,0
882.938,425.1691,0
960.4324,388.7176,0
869.11,470.1348,0
874.3741,419.2417,0
839.4929,449.3274,0
888.1786,445.7273,0
910.025,457.1486,0
903.4197,418.3364,0
911.8066,435.3627,0
895.3599,382.7315,0
897.158,425.7232,0
886.866,415.0098,0
929.4524,403.2164,0
837.3583,492.1357,0
971.3873,412.1171,0
935.1335,470.569,0
845.4834,484.2848,0
900.2742,337.3628,0
979.631,414.5247,0
906.1807,403.1106,0
941.0707,416.7265,0
912.9878,380.3116,0
969.0059,419.2321,0
888.9202,390.8952,0
1001.102,388.9496,0
891.9056,449.8239,0
955.8237,488.1743,0
915.9673,423.0203,0
882.9091,460.9216,0
891.7669,439.3364,0
862.6404,418.5291,0
931.7977,428.8427,0
840.5465,372.9111,0
908.5515,487.2455,0
903.2666,476.0148,0
1016.618,379.2305,0
951.5581,464.1517,0
893.5701,391.1674,0
944.9705,400.729,0
878.7197,497.1101,0
971.7384,462.774,0
922.8978,441.0872,0
910.5649,484.1662,0
894.565,477.3264,0
910.9999,464.9653,0
898.1825,466.9039,0
902.8594,438.1494,0
896.4633,444.8732,0
835.5463,497.1081,0
855.1857,548.3898,0
804.0603,438.5301,0
851.2579,380.0583,0
946.2593,441.1527,0
897.1637,460.413,0
904.6216,381.5822,0
899.033,387.2055,0
1001.824,421.7671,0
832.3179,480.3247,0
975.0972,456.6901,0
915.7586,437.1777,0
912.5183,427.5564,0
903.929,423.3358,0
880.5786,432.0071,0
954.2912,355.5182,0
835.2166,499.1251,0
904.9506,438.7066,0
922.7515,439.5326,0
954.9394,393.3269,0
875.3334,486.6633,0
843.2203,487.0335,0
859.6939,425.4599,0
911.0596,432.2702,0
903.4573,419.0908,0
861.6805,412.6388,0
960.8477,431.1948,0
865.0042,418.8564,0
910.3918,507.1644,0
872.7267,475.5246,0
910.5131,427.2056,0
849.0441,472.2787,0
839.1965,447.0901,0
947.787,408.3438,0
912.6653,443.3977,0
891.7087,379.4568,0
940.0692,403.9598,0
841.325,464.9331,0
981.9138,356.8246,0
953.9329,424.7598,0
908.9387,383.1898,0
974.8298,435.7125,0
920.0017,412.9293,0
949.8676,439.2672,0
884.5405,455.0374,0
851.1554,470.1918,0
854.062,403.8405,0
804.8116,381.1857,0
916.9659,437.5164,0
850.4368,493.8793,0
990.7381,429.5504,0
891.8672,434.8226,0
906.0595,424.5405,0
921.6849,400.5871,0
918.366,388.8933,0
921.1179,468.2014,0
926.4679,461.3226,0
892.5283,455.3823,0
919.7515,441.4039,0
829.1077,400.9599,0
1002.832,470.1477,0
908.6783,402.9033,0
936.0956,439.0959,0
840.2325,477.6962,0
913.8748,457.3078,0
902.0123,480.5977,0
935.062,459.7397,0
907.8424,418.511,0
1085.294,486.6638,0
982.2133,409.3245,0
872.5495,409.924,0
922.6431,481.0507,0
881.3994,382.6141,0
943.5886,430.9842,0
907.7111,459.5633,0
898.6671,440.0532,0
951.6018,387.1382,0
903.6672,389.7203,0
896.0042,505.4657,0
913.1593,463.7585,0
930.3649,411.3403,0
892.4294,440.254,0
926.2322,387.758,0
923.8346,446.9129,0
954.7639,429.1583,0
819.5575,412.6935,0
970.0246,361.4171,0
869.3701,434.4888,0
841.2354,398.3023,0
954.2935,374.9465,0
878.6129,381.6482,0
892.1829,409.1428,0
869.8209,521.5402,0
941.0046,416.7991,0
842.2551,470.3523,0
877.0817,444.8419,0
889.6217,424.2321,0
935.499,414.9528,0
971.4643,416.2624,0
919.9465,368.0642,0
887.4093,431.0646,0
857.8365,451.243,0
898.6034,409.2908,0
875.7739,411.3749,0
834.5098,464.0034,0
886.6234,392.4084,0
907.8254,412.0663,0
909.6533,412.3186,0
899.5158,449.4093,0
898.3633,468.764,0
943.2627,404.8876,0
897.7061,477.6395,0
844.569,468.9728,0
860.6674,418.2509,0
872.7251,471.0117,0
987.5975,405.179,0
940.8563,429.6555,0
939.5759,446.4868,0
892.8976,452.4621,0
954.0493,404.808,0
893.9333,424.7638,0
901.7813,428.6311,0
847.7281,461.0287,0
916.1356,414.8608,0
903.3281,418.2158,0
881.7714,461.3343,0
882.1124,443.9511,0
893.3904,413.0746,0
930.8653,450.2653,0
907.3633,428.9964,0
880.0391,435.1286,0
879.3995,445.3616,0
811.2002,483.6823,0
967.3686,526.6918,0
867.5707,418.036,0
979.91,375.1412,0
918.3811,417.3363,0
959.6664,422.6557,0
890.8145,424.7571,0
843.5386,403.562,0
924.0361,344.9202,0
896.8798,364.8475,0
988.293,410.1985,0
936.7152,421.504,0
948.7979,434.9962,0
927.2946,439.4313,0
868.0444,482.1373,0
886.4341,372.9649,0
998.1675,469.5879,0
844.9357,397.6095,0
913.8801,461.3158,0
895.387,467.4225,0
865.6714,424.0465,0
944.1682,420.1687,0
909.8767,443.1242,0
871.4501,497.0856,0
886.735,477.1169,0
911.244,408.5983,0
968.4159,374.4968,0
909.8923,398.4781,0
887.252,376.7026,0
970.4681,448.1625,0
921.3701,459.7065,0
889.6499,436.5567,0
910.7743,407.3239,0
905.5881,475.6189,0
915.5656,401.037,0
855.0042,432.0023,0
955.0939,436.9844,0
867.2481,484.2614,0
840.2727,437.0424,0
864.9702,440.6273,0
878.5126,503.548,0
928.3051,434.1956,0
918.9314,419.4685,0
917.7661,435.9744,0
904.9039,475.8201,0
849.6093,383.5338,0
887.2206,481.6024,0
870.2243,434.7043,0
890.9456,457.1865,0
880.0999,452.8414,0
875.8006,382.5006,0
834.3497,439.9333,0
914.3175,426.5959,0
946.7925,373.4923,0
878.9913,425.1844,0
877.6774,444.7404,0
891.7946,492.3954,0
901.199,424.5585,0
968.0745,425.7487,0
956.0637,402.7519,0
966.215,364.6698,0
939.0109,444.2625,0
1013.787,378.347,0
914.2742,422.5083,0
897.5443,405.9293,0
898.3965,422.5748,0
918.441,415.5096,0
877.5858,480.0424,0
929.4448,432.4225,0
973.686,405.2073,0
922.1698,400.835,0
902.8622,475.6145,0
827.4643,388.5721,0
915.5204,406.2523,0
886.2039,403.6382,0
846.1042,424.9758,0
870.8307,399.234,0
958.0792,363.067,0
910.5169,463.4081,0
901.5197,373.2057,0
903.8026,392.2393,0
903.2664,410.6712,0
938.0042,334.9651,0
896.3882,455.0011,0
933.468,471.2128,0
887.4839,505.9739,0
842.9672,451.1732,0
933.4817,366.714,0
948.4502,434.2606,0
857.4517,414.583,0
859.9413,437.2842,0
979.6853,449.9014,0
904.4567,394.1451,0
891.1664,418.2733,0
884.6968,479.9116,0
851.9942,446.9966,0
901.2767,442.0173,0
903.025,412.0781,0
925.9672,442.9698,0
910.3929,416.4727,0
952.0795,435.563,0
909.7097,435.419,0
874.6937,432.4995,0
956.364,356.7054,0
895.2421,442.3655,0
949.4117,437.9482,0
939.9671,363.8225,0
995.5602,472.5342,0
957.5879,413.1708,0
913.118,433.6813,0
865.0823,429.363,0
921.3044,468.6856,0
913.7356,494.3208,0
917.9156,483.1382,0
960.781,441.701,0
943.8536,416.4532,0
851.2023,412.3999,0
884.4912,428.58,0
882.791,437.9915,0
960.8097,397.2958,0
850.0271,396.2485,0
899.8997,452.3918,0
898.3278,461.6908,0
952.9609,414.4626,0
929.2715,417.848,0
855.0406,451.2621,0
841.5528,374.3445,0
918.9575,426.6544,0
933.9595,384.0877,0
953.8206,444.9506,0
863.0359,414.4859,0
1033.476,489.0862,0
889.9794,440.8954,0
971.8932,498.1979,0
870.7874,420.1439,0
938.6476,383.0184,0
845.4355,460.3741,0
832.8564,451.0328,0
880.4171,452.6114,0
855.2681,421.8294,0
909.8365,383.5488,0
969.2095,394.2665,0
940.8267,457.6532,0
973.6174,447.1394,0
985.2964,418.1448,0
903.3137,430.3591,0
916.9737,425.1722,0
897.8497,432.3379,0
959.6279,419.4926,0
820.6342,424.6835,0
982.3929,401.765,0
925.863,461.2769,0
907.7743,426.643,0
871.9248,434.5494,0
877.7428,415.291,0
975.1678,315.4095,0
860.0369,419.736,0
913.4941,449.9981,0
837.6461,521.0863,0
929.4321,458.9287,0
943.8978,474.5065,0
908.1487,451.53,0
959.8779,458.1088,0
924.4583,429.8989,0
888.0242,373.7197,0
921.3956,412.4336,0
893.7714,418.217,0
886.149,456.6481,0
985.5923,453.6383,0
895.0642,418.3249,0
921.936,457.3369,0
872.5875,497.6823,0
831.3376,435.8325,0
901.8121,422.8845,0
891.1346,437.5289,0
976.4604,436.2579,0
930.5292,449.0271,0
858.7183,518.9269,0
960.8304,387.5416,0
927.1432,391.7522,0
872.0515,459.7,0
926.4518,371.1428,0
899.4172,417.5127,0
880.2395,430.7808,0
887.1251,411.1879,0
909.7276,349.7089,0
849.1549,419.164,0
929.5087,478.6807,0
938.3787,480.8904,0
880.4102,465.3151,0
938.4077,441.334,0
895.6105,455.7802,0
879.5784,425.8396,0
907.3647,424.4922,0
990.9052,392.8361,0
881.1411,456.0243,0
850.8738,443.2585,0
888.9512,418.1836,0
988.3677,354.8469,0
873.9114,473.3633,0
887.2695,481.1524,0
889.4599,390.4962,0
893.0865,440.7919,0
959.2159,436.0889,0
873.6805,381.3413,0
932.7804,445.2366,0
914.004,440.2997,0
938.197,437.3492,0
933.8229,430.7102,0
959.8672,454.6064,0
934.3417,404.7223,0
914.4586,489.0932,0
917.1099,441.2023,0
920.7714,415.2365,0
806.7368,424.9757,0
972.7068,411.6591,0
908.2748,452.3043,0
779.3484,502.7289,0
891.5466,442.5699,0
920.3229,500.5473,0
946.7437,442.0376,0
881.3691,450.7718,0
846.1465,469.6891,0
886.5627,439.2578,0
841.6279,460.2882,0
892.9268,448.7298,0
940.7321,436.6938,0
1002.207,419.5462,0
1029.395,384.9625,0
905.2466,428.9859,0
901.888,435.7525,0
892.0316,407.6725,0
865.4894,393.3209,0
911.6783,419.2737,0
874.5614,483.5898,0
828.2313,526.2847,0
885.8853,446.7917,0
871.109,454.5718,0
925.2633,384.812,0
978.5197,425.9551,0
925.9872,483.8336,0
964.6701,391.9999,0
895.1426,377.657,0
893.696,444.8749,0
898.5078,394.843,0
891.1703,478.9278,0
964.9102,447.0873,0
1018.334,423.4703,0
863.5038,483.7539,0
905.2061,482.0251,0
934.1979,417.3112,0
897.4436,444.5366,0
836.6069,434.5821,0
891.1395,384.5613,0
898.1565,471.1375,0
910.0445,444.6275,0
896.926,414.5812,0
879.9991,467.9515,0
943.5414,440.8385,0
906.6317,493.8231,0
952.3566,431.3532,0
964.9593,384.6193,0
992.0023,326.9885,0
947.6084,348.4648,0
895.0851,405.2656,0
881.9219,437.5466,0
925.6716,460.1303,0
942.2478,364.4758,0
830.6911,520.8042,0
929.6116,440.8327,0
944.452,418.9159,0
963.6902,464.2891,0
911.7556,454.0614,0
877.0251,419.0992,0
914.6547,439.3826,0
1011.363,459.4211,0
823.1288,438.8732,0
954.3861,381.8902,0
923.2589,489.1586,0
909.6257,480.786,0
862.1079,391.3265,0
910.0864,421.9059,0
987.7241,366.0327,0
913.5228,472.49,0
891.6434,418.5627,0
867.5386,352.8902,0
879.3532,405.4745,0
981.7751,426.2513,0
922.4527,408.6755,0
923.5126,464.8252,0
876.1838,467.3617,0
827.0948,439.1428,0
877.6735,503.6442,0
895.147,469.0846,0
1000.082,410.2648,0
938.1379,492.9786,0
924.5729,496.7683,0
853.6572,434.7297,0
917.8658,386.1961,0
873.5809,463.6758,0
916.6698,436.6257,0
959.6376,499.4053,0
962.8433,421.1866,0
982.4729,437.4116,0
930.3987,477.8301,0
887.5675,482.9282,0
932.5803,379.8276,0
859.7463,382.8487,0
851.9822,470.5382,0
921.8504,460.3534,0
892.5401,430.8258,0
1081.688,378.5297,0
951.4316,544.5473,0
940.1743,479.6011,0
915.3157,388.2532,0
825.5594,500.2789,0
964.2723,487.2122,0
892.7134,394.922,0
931.2521,400.9584,0
890.1512,433.916,0
1035.013,462.7493,0
968.2456,399.006,0
919.7387,388.961,0
872.5254,389.5958,0
891.5514,370.1044,0
936.5472,437.1004,0
873.4004,436.9433,0
873.595,431.8846,0
984.3021,353.5103,0
901.7744,463.9177,0
931.9064,384.3096,0
874.7821,403.9902,0
891.571,389.9935,0
827.6713,452.8661,0
918.1572,460.121,0
839.7706,422.6194,0
870.5942,430.981,0
886.7035,389.9811,0
888.0743,450.7202,0
895.9738,417.5079,0
871.4556,395.7769,0
909.3686,433.3006,0
952.165,444.8726,0
872.7968,487.4802,0
923.8896,414.651,0
903.1494,440.6955,0
875.0103,412.7158,0
838.2085,444.3043,0
868.9282,460.2089,0
869.2419,411.5269,0
891.3567,455.6525,0
878.2452,452.5761,0
867.2999,441.5167,0
950.1913,449.4301,0
869.7327,406.9186,0
937.7588,373.5826,0
861.7743,438.1654,0
944.7582,398.0745,0
938.868,426.8288,0
932.182,425.1301,0
946.7843,445.6161,0
877.0422,392.836,0
920.0734,385.353,0
897.0456,432.9724,0
942.9576,468.8768,0
894.3886,427.1273,0
936.459,430.142,0
891.4122,424.1792,0
967.7986,407.5793,0
834.9348,438.9874,0
976.5128,414.173,0
926.8093,408.1524,0
922.0137,408.1918,0
913.4073,450.7421,0
888.9106,402.8439,0
880.8178,392.7451,0
953.321,475.159,0
975.6448,412.0768,0
942.7034,342.8421,0
917.695,477.2387,0
893.8691,417.1012,0
952.8089,506.7938,0
926.608,439.3545,0
931.7822,456.9258,0
822.1407,436.3984,0
917.1015,494.4784,0
914.0554,435.7289,0
860.3442,420.8931,0
880.2969,448.8738,0
922.5011,453.0154,0
944.6693,443.7048,0
895.0065,430.5979,0
876.2998,420.8129,0
852.8623,418.9826,0
920.3087,470.9016,0
887.7795,481.3878,0
979.7937,400.1486,0
966.0518,392.541,0
1018.459,451.508,0
910.3967,484.863,0
956.1794,375.3008,0
893.3458,405.7476,0
920.3594,452.8097,0
934.6791,416.0987,0
885.1559,416.4159,0
830.2408,415.6384,0
852.7208,441.5543,0
894.4259,522.0361,0
959.4567,459.658,0
884.4089,409.5619,0
816.787,424.7881,0
884.3948,452.6864,0
865.6528,469.7447,0
910.1628,472.9944,0
907.3964,437.8065,0
937.0944,410.8774,0
1009.969,416.6816,0
958.403,484.8879,0
816.0411,466.7925,0
971.1046,429.1617,0
848.9453,409.1386,0
985.4304,449.2617,0
932.7586,407.7922,0
1009.462,420.8071,0
949.2439,428.0839,0
874.8603,438.009,0
940.6198,362.6246,0
893.7249,432.6484,0
871.7043,437.1607,0
1003.152,396.856,0
953.9014,411.4625,0
997.2721,463.976,0
870.378,488.209,0
877.3511,414.5163,0
891.1754,422.4428,0
855.9295,447.8944,0
866.7602,496.6411,0
819.4849,393.4207,0
944.7673,436.6159,0
920.5735,406.2439,0
871.791,478.9063,0
889.5227,444.6955,0
982.5986,469.7919,0
836.0219,476.6961,0
916.7809,427.6349,0
936.3038,426.7459,0
853.0929,407.6513,0
875.8902,446.3876,0
899.8892,375.0884,0
924.7906,473.5418,0
941.7352,434.6374,0
811.2368,456.6785,0
872.5781,482.9285,0
908.1848,411.9736,0
858.6791,436.3673,0
864.0944,418.547,0
1032.988,450.0901,0
1094.807,395.9965,0
844.5521,428.2625,0
859.4785,403.7167,0
907.8601,425.8429,0
906.9363,411.9589,0
913.7639,458.9322,0
918.2404,391.2314,0
862.3496,442.3131,0
843.5742,449.6562,0
900.1757,476.5178,0
904.0119,415.9165,0
929.1473,442.1062,0
918.2681,377.2044,0
918.8034,417.846,0
911.7882,495.0765,0
957.8275,420.4316,0
903.5319,475.4503,0
956.7586,448.009,0
872.7551,442.8391,0
947.4525,436.7895,0
935.8568,416.0895,0
866.7412,438.9364,0
857.0314,454.3222,0
858.0236,420.1198,0
881.1348,427.7066,0
881.4716,436.2556,0
906.8112,393.8955,0
833.9344,452.899,0
928.2048,450.4868,0
975.9073,406.4566,0
866.0536,420.2292,0
872.7291,418.665,0
916.7957,481.8237,0
840.9908,414.3813,0
822.623,514.8724,0
948.7683,391.2445,0
940.7095,426.3652,0
888.0096,400.851,0
881.578,470.2661,0
862.8432,486.9236,0
883.9416,434.8271,0
901.011,405.1602,0
849.2166,408.656,0
884.6039,475.5541,0
933.2487,464.8552,0
829.4272,413.1623,0
865.6857,430.6697,0
989.5353,403.045,0
901.1079,454.4294,0
902.8699,476.4777,0
934.2274,453.9655,0
901.6489,450.6716,0
917.678,484.1813,0
861.7268,431.9831,0
881.5862,439.5422,0
897.7415,448.2564,0
846.0485,472.6484,0
896.838,439.2921,0
892.4231,528.837,0
869.7371,424.9375,0
922.6445,466.7377,0
917.7046,410.5002,0
891.8589,456.3111,0
826.0187,390.4891,0
886.0798,422.57,0
886.0936,470.1157,0
887.5126,447.2176,0
918.7522,422.7218,0
841.0837,485.1843,0
856.3174,430.1771,0
886.3419,436.4466,0
971.8771,396.0759,0
931.2892,535.7156,0
922.313,397.8208,0
880.9724,416.7931,0
970.2795,455.3661,0
828.4534,455.4385,0
968.0695,372.1823,0
927.4213,432.9155,0
826.0656,444.6239,0
863.4093,436.2004,0
883.5508,457.7208,0
921.1263,415.2947,0
964.4866,434.9241,0
957.3322,471.7567,0
924.3357,458.1867,0
876.5789,441.5191,0
879.0067,404.9377,0
822.8354,438.0475,0
921.1697,458.6871,0
981.6816,409.5976,0
851.96,440.2451,0
944.5024,361.8615,0
905.9952,361.6347,0
846.9128,446.2353,0
893.6923,452.9354,0
838.5422,476.0388,0
859.1038,407.314,0
858.9841,366.5851,0
866.3451,428.9371,0
947.5073,472.603,0
866.3536,475.8349,0
956.1606,418.5026,0
912.4472,421.402,0
912.7376,408.7322,0
915.4815,510.0082,0
889.8147,473.3478,0
845.455,459.2027,0
869.6755,421.4215,0
874.1283,334.8744,0
947.2664,519.7571,0
910.7495,457.5034,0
904.9559,458.1808,0
914.3949,468.756,0
843.8812,398.0272,0
928.461,423.1218,0
961.543,459.7919,0
901.6149,476.8703,0
954.3372,491.2783,0
940.037,447.9116,0
915.6278,480.8855,0
891.5658,487.0363,0
856.4199,455.0345,0
859.0215,495.0016,0
967.1946,407.6403,0
913.3146,447.4998,0
972.6539,430.0421,0
790.1254,517.5591,0
892.7624,505.0898,0
895.6647,384.0953,0
972.7928,386.4159,0
832.5574,465.3121,0
859.5801,496.0854,0
842.3229,439.65,0
892.4331,464.0422,0
895.8147,439.244,0
939.7172,400.6454,0
956.1439,485.1737,0
996.8862,461.0416,0
855.6235,452.0157,0
920.2071,383.1555,0
1050.341,477.6423,0
872.8428,441.6462,0
964.8564,364.0696,0
913.0652,417.7803,0
896.2657,413.1679,0
930.571,438.5176,0
885.9928,476.5457,0
870.8683,443.5251,0
884.5759,480.0187,0
899.0757,402.9175,0
899.5492,494.7927,0
975.8632,400.5092,0
924.914,416.7521,0
898.0634,459.1617,0
860.6654,468.1093,0
881.44,425.7442,0
885.9098,430.8916,0
891.0258,421.7837,0
973.4211,428.3771,0
903.0667,433.2684,0
938.1642,419.1849,0
939.6473,348.6071,0
828.1953,452.5888,0
983.7523,522.8583,0
931.1003,449.6611,0
915.6779,457.4549,0
846.3931,455.8116,0
787.0409,440.8231,0
907.6758,395.4469,0
846.6349,420.679,0
884.8318,423.364,0
859.481,461.3615,0
920.7077,446.3714,0
899.2609,405.0738,0
967.0809,403.2541,0
890.9499,362.9104,0
877.0538,490.3224,0
887.942,452.3805,0
899.7924,429.9754,0
941.2831,386.226,0
903.1414,473.4977,0
887.895,478.2198,0
959.375,416.3022,0
889.0414,510.4069,0
880.4321,521.5958,0
926.5043,407.4084,0
927.8126,394.0314,0
881.5321,459.4427,0
883.1738,406.8997,0
946.3439,415.7311,0
