Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
B03,STD,1E4,templvol_5uL,,CpCYB,2.71673798561096,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,54.3347587585449,,,3.60362863540649,1.98921060562134,19076,44,19032,0,0,0,0,,,,,,,,,1986.53308105469,,,2.62095921466452,5.25883126011283,,,,,,,,,,,,2309.58746337891,1683.00357713735,1684.44883248411,,,,,3.14612436294556,2.3284158706665,,,,,,,,,,,,,No,STD
B04,STD,1E4,templvol_5uL,,Parcam,1116.56530761719,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,22331.306640625,,,1138.83581542969,1094.70861816406,17298,10602,6696,0,0,0,0,,,,,,,,,4045.775390625,,,7.26951064852363,9.89539204515835,,,,,,,,,,,,7233.68860339957,2981.09667483823,5587.52398589195,,,,,1127.87512207031,1105.36328125,,,,,,,,,,,,,No,STD
B05,STD,1E4,templvol_5uL,,Caraur,77.7572479248047,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1555.14501953125,,,82.1080856323242,73.4224319458008,19263,1232,18031,0,0,0,0,,,,,,,,,2049.5048828125,,,4.96201976777584,28.4772395285833,,,,,,,,,,,,6851.04802079634,719.317760596794,1111.48365794227,,,,,79.9750518798828,75.5436096191406,,,,,,,,,,,,,No,STD
B06,STD,1E4,templvol_5uL,,Acibae,1354.55590820313,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,27091.1171875,,,1380.03723144531,1329.61486816406,18096,12374,5722,0,0,0,0,,,,,,,,,1494.38342285156,,,7.05359245554511,7.59024871746738,,,,,,,,,,,,2687.3820746918,1124.34560430821,2193.1460731702,,,,,1367.48767089844,1341.76477050781,,,,,,,,,,,,,No,STD
B07,STD,1E4,templvol_5uL,,CCcytb,6.22767448425293,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,124.553489685059,,,7.57094192504883,5.05435276031494,17994,95,17899,0,0,0,0,,,,,,,,,4305.18603515625,,,0.96128692828293,16.5658338437532,,,,,,,,,,,,5525.92301603618,2586.31293348976,2601.83271551943,,,,,6.88744306564331,5.61169910430908,,,,,,,,,,,,,No,STD
B08,STD,1E4,templvol_5uL,,Neomel,1.30100584030151,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,26.0201168060303,,,2.00226640701294,0.786575198173523,16286,18,16268,0,0,0,0,,,,,,,,,4891.7861328125,,,2.36435004353616,10.7978582309767,,,,,,,,,,,,5857.68850368924,3305.07105110493,3307.8923156356,,,,,1.63219702243805,1.01805925369263,,,,,,,,,,,,,No,STD
C01,STD,1E3,templvol_5uL,,Rhihar,NoCall,,CHECK,AutomaticAnalysisUnsuccessful,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,18890,0,18890,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1733.88931316741,1733.88931316741,,,,,,,,,,,,,,,,,,,No,STD
C02,STD,1E3,templvol_5uL,,Homame,85.4287338256836,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1708.57470703125,,,90.1944046020508,80.6822967529297,17704,1240,16464,0,0,0,0,,,,,,,,,2177.90234375,,,5.9255751881332,8.19009360903943,,,,,,,,,,,,3714.00642601751,1704.16267139965,1844.93347210718,,,,,87.8577880859375,83.0046844482422,,,,,,,,,,,,,No,STD
C03,STD,1E3,templvol_5uL,,CpCYB,0.405525684356689,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,8.11051368713379,,,0.881385505199432,0.142566904425621,14508,5,14503,0,0,0,0,,,,,,,,,2127.47265625,,,1.47504874527857,5.8833028213402,,,,,,,,,,,,2324.71674804688,1721.45982688994,1721.66773181176,,,,,0.617671251296997,0.248651772737503,,,,,,,,,,,,,No,STD
C04,STD,1E3,templvol_5uL,,Parcam,103.519882202148,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2070.39770507813,,,109.463523864746,97.6061172485352,13914,1172,12742,0,0,0,0,,,,,,,,,4045.775390625,,,5.57310831347164,7.57610033367685,,,,,,,,,,,,6920.95662670982,2854.43337637632,3196.96357972481,,,,,106.548606872559,100.498947143555,,,,,,,,,,,,,No,STD
C05,STD,1E3,templvol_5uL,,Caraur,9.10649585723877,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,182.129913330078,,,10.8095426559448,7.40591144561768,14266,110,14156,0,0,0,0,,,,,,,,,2049.5048828125,,,5.29802370428845,27.8942128605743,,,,,,,,,,,,6919.31893865412,737.797442463974,785.460933602409,,,,,9.97508907318115,8.23854351043701,,,,,,,,,,,,,No,STD
C06,STD,1E3,templvol_5uL,,Acibae,126.925659179688,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2538.51318359375,,,132.79704284668,121.083435058594,17659,1806,15853,0,0,0,0,,,,,,,,,1494.38342285156,,,6.96765862120247,6.58814311570408,,,,,,,,,,,,2679.64922974038,1123.9928413227,1283.0910596523,,,,,129.917602539063,123.941307067871,,,,,,,,,,,,,No,STD
C07,STD,1E3,templvol_5uL,,CCcytb,0.669666826725006,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,13.3933362960815,,,1.17980682849884,0.333379447460175,17573,10,17563,0,0,0,0,,,,,,,,,4305.18603515625,,,2.11126315443543,15.6373101579928,,,,,,,,,,,,5143.80571289062,2607.87826378052,2609.32134546783,,,,,0.905145287513733,0.479107797145844,,,,,,,,,,,,,No,STD
C08,STD,1E3,templvol_5uL,,Neomel,0.296209633350372,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,5.92419242858887,,,0.698507606983185,0.0893734022974968,15889,4,15885,0,0,0,0,,,,,,,,,4891.7861328125,,,1.61379079137014,7.92637993876689,,,,,,,,,,,,6905.45959472656,3326.18044932326,3327.08152028944,,,,,0.473156422376633,0.17008925974369,,,,,,,,,,,,,No,STD
D01,STD,1E2,templvol_5uL,,Rhihar,NoCall,,CHECK,AutomaticAnalysisUnsuccessful,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,18655,0,18655,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1764.04991311447,1764.04991311447,,,,,,,,,,,,,,,,,,,No,STD
D02,STD,1E2,templvol_5uL,,Homame,10.4256496429443,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,208.513000488281,,,12.1065425872803,8.74715614318848,16775,148,16627,0,0,0,0,,,,,,,,,2177.90234375,,,5.00104744516385,7.63130634727225,,,,,,,,,,,,3696.74446889516,1699.53110912027,1717.15182907537,,,,,11.2829484939575,9.56897640228271,,,,,,,,,,,,,No,STD
D03,STD,1E2,templvol_5uL,,CpCYB,0.995125651359558,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,19.9025135040283,,,1.59127724170685,0.570634722709656,17741,15,17726,0,0,0,0,,,,,,,,,2115.72778320313,,,1.33283575772928,5.30587354708383,,,,,,,,,,,,2190.26404622396,1706.44143896093,1706.85051055267,,,,,1.27484118938446,0.759735584259033,,,,,,,,,,,,,No,STD
D04,STD,1E2,templvol_5uL,,Parcam,11.938549041748,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,238.770980834961,,,13.6888236999512,10.1908760070801,17729,179,17550,0,0,0,0,,,,,,,,,4045.775390625,,,6.18506712589222,8.36384647742863,,,,,,,,,,,,7249.08945639839,2956.87966987458,3000.21576056146,,,,,12.8312206268311,11.046555519104,,,,,,,,,,,,,No,STD
D05,STD,1E2,templvol_5uL,,Caraur,1.4693945646286,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,29.3878917694092,,,2.21500563621521,0.913674116134644,16023,20,16003,0,0,0,0,,,,,,,,,2049.5048828125,,,4.46296947067055,28.2817022433284,,,,,,,,,,,,7020.43126220703,718.237562802556,726.103996927756,,,,,1.82269012928009,1.16507923603058,,,,,,,,,,,,,No,STD
D06,STD,1E2,templvol_5uL,,Acibae,11.5182809829712,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,230.365615844727,,,13.2824859619141,9.75671672821045,16833,164,16669,0,0,0,0,,,,,,,,,1494.38342285156,,,7.13541348606233,6.11845083620728,,,,,,,,,,,,2694.72659971656,1117.35201069775,1132.72000407974,,,,,12.4180545806885,10.6191940307617,,,,,,,,,,,,,No,STD
D07,STD,1E2,templvol_5uL,,CCcytb,0.149611577391624,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.99223160743713,,,0.479273021221161,0.0226649306714535,15728,2,15726,0,0,0,0,,,,,,,,,4305.18603515625,,,1.16165503991092,13.3624170299634,,,,,,,,,,,,4928.70239257813,2623.56337574543,2623.85650125622,,,,,0.287645101547241,0.0649290829896927,,,,,,,,,,,,,No,STD
D08,STD,1E2,templvol_5uL,,Neomel,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.229749724268913,0,15343,0,15343,0,0,0,0,,,,,,,,,4891.7861328125,,,,6.55654801611664,,,,,,,,,,,,,3346.90601149229,3346.90601149229,,,,,0.104976862668991,0,,,,,,,,,,,,,No,STD
E01,STD,1E1,templvol_5uL,,Rhihar,NoCall,,CHECK,AutomaticAnalysisUnsuccessful,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,18421,0,18421,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1755.5497920769,1755.5497920769,,,,,,,,,,,,,,,,,,,No,STD
E02,STD,1E1,templvol_5uL,,Homame,0.359677940607071,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,7.19355869293213,,,0.781720340251923,0.12645024061203,16357,5,16352,0,0,0,0,,,,,,,,,2177.90234375,,,11.1226576064499,9.24082634674108,,,,,,,,,,,,3474.82631835937,1588.85544799312,1589.43195067404,,,,,0.547833323478699,0.220541477203369,,,,,,,,,,,,,No,STD
E03,STD,1E1,templvol_5uL,,CpCYB,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.191450834274292,0,18412,0,18412,0,0,0,0,,,,,,,,,2103.98266601563,,,,6.0799088724639,,,,,,,,,,,,,1680.27362721551,1680.27362721551,,,,,0.0874781683087349,0,,,,,,,,,,,,,No,STD
E04,STD,1E1,templvol_5uL,,Parcam,0.543090879917145,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,10.8618173599243,,,1.01707458496094,0.245853334665298,17334,8,17326,0,0,0,0,,,,,,,,,4045.775390625,,,12.0373450974714,8.51966606574207,,,,,,,,,,,,7333.6708984375,2972.17563601409,2974.1885564075,,,,,0.759650349617004,0.372261792421341,,,,,,,,,,,,,No,STD
E05,STD,1E1,templvol_5uL,,Caraur,0.315196394920349,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,6.30392789840698,,,0.685029447078705,0.110813431441784,18665,5,18660,0,0,0,0,,,,,,,,,2049.5048828125,,,1.42527938435937,32.2020387080774,,,,,,,,,,,,5393.71049804687,708.22018453551,709.475338651104,,,,,0.480077743530273,0.193268418312073,,,,,,,,,,,,,No,STD
E06,STD,1E1,templvol_5uL,,Acibae,1.74526584148407,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,34.9053153991699,,,2.49219012260437,1.16516256332397,18214,27,18187,0,0,0,0,,,,,,,,,1494.38342285156,,,3.51475989694751,6.71872641205248,,,,,,,,,,,,2666.39752875434,1123.45740993175,1125.74462763287,,,,,2.10245943069458,1.43112099170685,,,,,,,,,,,,,No,STD
E07,STD,1E1,templvol_5uL,,CCcytb,0.262957215309143,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,5.25914430618286,,,0.62008148431778,0.0793411508202553,17898,4,17894,0,0,0,0,,,,,,,,,4305.18603515625,,,0.887274665024397,14.863485980343,,,,,,,,,,,,5732.42932128906,2650.62174793882,2651.31049697745,,,,,0.420036435127258,0.150995999574661,,,,,,,,,,,,,No,STD
E08,STD,1E1,templvol_5uL,,Neomel,0.143673524260521,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.87347054481506,,,0.460248202085495,0.021765410900116,16378,2,16376,0,0,0,0,,,,,,,,,4891.7861328125,,,1.26327633504662,7.20309970934117,,,,,,,,,,,,14833.1247558594,3365.37992127628,3366.78030530785,,,,,0.27622789144516,0.0623521469533443,,,,,,,,,,,,,No,STD
F01,STD,1E0,templvol_5uL,,Rhihar,NoCall,,CHECK,AutomaticAnalysisUnsuccessful,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,17962,0,17962,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1796.46927979481,1796.46927979481,,,,,,,,,,,,,,,,,,,No,STD
F02,STD,1E0,templvol_5uL,,Homame,0.0648032501339912,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.2960649728775,,,0.309532523155212,0.00272166449576616,18155,1,18154,0,0,0,0,,,,,,,,,2177.90234375,,,,7.44950691262331,,,,,,,,,,,,3660.34057617188,1711.26846732055,1711.37582463858,,,,,0.161301895976067,0.0175613276660442,,,,,,,,,,,,,No,STD
F03,STD,1E0,templvol_5uL,,CpCYB,0.0674717202782631,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.34943437576294,,,0.322279840707779,0.00283373426645994,17437,1,17436,0,0,0,0,,,,,,,,,2103.98266601563,,,,5.93319449273396,,,,,,,,,,,,2175.02514648438,1677.39030868555,1677.41884770245,,,,,0.16794428229332,0.0182844530791044,,,,,,,,,,,,,No,STD
F04,STD,1E0,templvol_5uL,,Parcam,0.213690042495728,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,4.27380084991455,,,0.566434800624847,0.0507122613489628,16518,3,16515,0,0,0,0,,,,,,,,,4045.775390625,,,5.48015021414388,8.32380414200439,,,,,,,,,,,,6747.37906901042,2981.05958485894,2981.74362399518,,,,,0.365861028432846,0.111042752861977,,,,,,,,,,,,,No,STD
F05,STD,1E0,templvol_5uL,,Caraur,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.190622508525848,0,18492,0,18492,0,0,0,0,,,,,,,,,2049.5048828125,,,,34.2584822190859,,,,,,,,,,,,,711.365075387198,711.365075387198,,,,,0.0870997086167336,0,,,,,,,,,,,,,No,STD
F06,STD,1E0,templvol_5uL,,Acibae,0.130835250020027,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.6167049407959,,,0.419116646051407,0.0198206044733524,17985,2,17983,0,0,0,0,,,,,,,,,1494.38342285156,,,1.00673868088686,6.98530739734886,,,,,,,,,,,,2078.38488769531,1131.13693425505,1131.24227180895,,,,,0.251543670892715,0.0567807070910931,,,,,,,,,,,,,No,STD
F07,STD,1E0,templvol_5uL,,CCcytb,0.12983176112175,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.59663534164429,,,0.415901720523834,0.0196685940027237,18124,2,18122,0,0,0,0,,,,,,,,,4305.18603515625,,,2.14722536267618,15.3461251454029,,,,,,,,,,,,4635.79321289063,2655.27151790695,2655.49007028998,,,,,0.249614283442497,0.0563452243804932,,,,,,,,,,,,,No,STD
F08,STD,1E0,templvol_5uL,,Neomel,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.206430971622467,0,17076,0,17076,0,0,0,0,,,,,,,,,4891.7861328125,,,,7.34447937647573,,,,,,,,,,,,,3335.25348839723,3335.25348839723,,,,,0.094322606921196,0,,,,,,,,,,,,,No,STD
G01,STD,1E-1,templvol_5uL,,Rhihar,NoCall,,CHECK,AutomaticAnalysisUnsuccessful,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,16994,0,16994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1783.58359276447,1783.58359276447,,,,,,,,,,,,,,,,,,,No,STD
G02,STD,1E-1,templvol_5uL,,Homame,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.206648826599121,0,17058,0,17058,0,0,0,0,,,,,,,,,2177.90234375,,,,6.81609199977174,,,,,,,,,,,,,1747.80550369941,1747.80550369941,,,,,0.0944221392273903,0,,,,,,,,,,,,,No,STD
G03,STD,1E-1,templvol_5uL,,CpCYB,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.191721588373184,0,18386,0,18386,0,0,0,0,,,,,,,,,2139.21752929688,,,,7.682409474027,,,,,,,,,,,,,1685.8438315307,1685.8438315307,,,,,0.0876018777489662,0,,,,,,,,,,,,,No,STD
G04,STD,1E-1,templvol_5uL,,Parcam,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.202808231115341,0,17381,0,17381,0,0,0,0,,,,,,,,,4045.775390625,,,,10.40102610283,,,,,,,,,,,,,2985.59656053182,2985.59656053182,,,,,0.0926673710346222,0,,,,,,,,,,,,,No,STD
G05,STD,1E-1,templvol_5uL,,Caraur,0.0629179179668427,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.25835835933685,,,0.300526291131973,0.00264248461462557,18699,1,18698,0,0,0,0,,,,,,,,,2049.5048828125,,,,35.757468958502,,,,,,,,,,,,3267.22216796875,711.643649641595,711.780318902963,,,,,0.156608924269676,0.0170504208654165,,,,,,,,,,,,,No,STD
G06,STD,1E-1,templvol_5uL,,Acibae,0.0724405348300934,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.44881069660187,,,0.346016258001328,0.00304241268895566,16241,1,16240,0,0,0,0,,,,,,,,,1494.38342285156,,,,5.73602709757695,,,,,,,,,,,,1613.61254882813,1114.62704790613,1114.65777172246,,,,,0.180312782526016,0.0196309443563223,,,,,,,,,,,,,No,STD
G07,STD,1E-1,templvol_5uL,,CCcytb,0.0642897635698318,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.28579521179199,,,0.307079613208771,0.0027000994887203,18300,1,18299,0,0,0,0,,,,,,,,,4305.18603515625,,,,16.4275502574664,,,,,,,,,,,,4477.00439453125,2641.36028386648,2641.46059228782,,,,,0.160023748874664,0.0174221806228161,,,,,,,,,,,,,No,STD
G08,STD,1E-1,templvol_5uL,,Neomel,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.218905419111252,0,16103,0,16103,0,0,0,0,,,,,,,,,4891.7861328125,,,,8.47104652613736,,,,,,,,,,,,,3313.21549217889,3313.21549217889,,,,,0.10002214461565,0,,,,,,,,,,,,,No,STD
H01,NTC,,templvol_5uL,,Rhihar,NoCall,,CHECK,AutomaticAnalysisUnsuccessful,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,17789,0,17789,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1762.50549391546,1762.50549391546,,,,,,,,,,,,,,,,,,,No,NTC
H02,NTC,,templvol_5uL,,Homame,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.197623044252396,0,17837,0,17837,0,0,0,0,,,,,,,,,2177.90234375,,,,8.02800567928683,,,,,,,,,,,,,1706.14269055944,1706.14269055944,,,,,0.0902982577681541,0,,,,,,,,,,,,,No,NTC
