Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
B06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.194675952196121,0,18107,0,18107,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.9986490363328,,,,,,,,,,,,,1272.72981920946,1272.72981920946,,,,,0.0889517292380333,0,,,,,,,,,,,,,No,unknown
B07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.211840346455574,0,16640,0,16640,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.758751658136,,,,,,,,,,,,,1256.03014644476,1256.03014644476,,,,,0.0967941358685493,0,,,,,,,,,,,,,No,unknown
C01,STD,,voltempl5,,Colper,208.907669067383,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,4178.1533203125,,,216.795394897461,201.072479248047,16718,2720,13998,0,0,0,0,,,,,,,,,1978.96459960938,,,9.70543515050651,15.2247722260519,,,,,,,,,,,,3448.15028677548,1182.12513940241,1550.80490976099,,,,,212.925415039063,204.903610229492,,,,,,,,,,,,,No,STD
C02,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.278643846511841,0,12651,0,12651,0,0,0,0,,,,,,,,,1978.96459960938,,,,15.9772167534623,,,,,,,,,,,,,1185.18916615218,1185.18916615218,,,,,0.127316042780876,0,,,,,,,,,,,,,No,unknown
C03,unknown,,voltempl5,,Colper,0.0838389843702316,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.67677974700928,,,0.40046888589859,0.00352111738175154,14033,1,14032,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.5544669350815,,,,,,,,,,,,3107.91259765625,1238.22177107495,1238.35500636509,,,,,0.208686307072639,0.0227197743952274,,,,,,,,,,,,,No,unknown
C04,unknown,,voltempl5,,Colper,NoCall,,CHECK,DropletCount<10000,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,6397,0,6397,0,0,0,0,,,,,,,,,1978.96459960938,,,,10.1599726955428,,,,,,,,,,,,,1229.85938887293,1229.85938887293,,,,,,,,,,,,,,,,,,,No,unknown
C05,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.243831440806389,0,14457,0,14457,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.1286158539147,,,,,,,,,,,,,1207.62666148444,1207.62666148444,,,,,0.111410692334175,0,,,,,,,,,,,,,No,unknown
C06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.204218283295631,0,17261,0,17261,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.1378818184587,,,,,,,,,,,,,1228.80524973612,1228.80524973612,,,,,0.0933116301894188,0,,,,,,,,,,,,,No,unknown
C07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.214783549308777,0,16412,0,16412,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.0335016093463,,,,,,,,,,,,,1252.19548702217,1252.19548702217,,,,,0.0981388837099075,0,,,,,,,,,,,,,No,unknown
D01,STD,,voltempl5,,Colper,18.8821182250977,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,377.642364501953,,,21.1365928649902,16.6319541931152,16958,270,16688,0,0,0,0,,,,,,,,,1978.96459960938,,,6.96745510821103,11.6627322644162,,,,,,,,,,,,3316.12272858796,1146.91775469172,1181.45516139958,,,,,20.0318222045898,17.7335376739502,,,,,,,,,,,,,No,STD
D02,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.222287729382515,0,15858,0,15858,0,0,0,0,,,,,,,,,1978.96459960938,,,,17.5462968889605,,,,,,,,,,,,,1220.33764919782,1220.33764919782,,,,,0.101567514240742,0,,,,,,,,,,,,,No,unknown
D03,unknown,,voltempl5,,Colper,0.0797201842069626,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.5944037437439,,,0.380792319774628,0.00334813888184726,14758,1,14757,0,0,0,0,,,,,,,,,1978.96459960938,,,,16.6087722006339,,,,,,,,,,,,2289.84765625,1232.44434885841,1232.51599835749,,,,,0.198433548212051,0.021603636443615,,,,,,,,,,,,,No,unknown
D04,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.255422681570053,0,13801,0,13801,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.3670916316531,,,,,,,,,,,,,1188.47841185949,1188.47841185949,,,,,0.116706617176533,0,,,,,,,,,,,,,No,unknown
D05,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.225141674280167,0,15657,0,15657,0,0,0,0,,,,,,,,,1978.96459960938,,,,12.5089638457056,,,,,,,,,,,,,1239.81330968941,1239.81330968941,,,,,0.102871470153332,0,,,,,,,,,,,,,No,unknown
D06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.191253453493118,0,18431,0,18431,0,0,0,0,,,,,,,,,1978.96459960938,,,,16.6763952947862,,,,,,,,,,,,,1211.28422698966,1211.28422698966,,,,,0.0873879939317703,0,,,,,,,,,,,,,No,unknown
D07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.213482648134232,0,16512,0,16512,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.7048724196774,,,,,,,,,,,,,1257.15959492765,1257.15959492765,,,,,0.0975445061922073,0,,,,,,,,,,,,,No,unknown
E01,STD,,voltempl5,,Colper,2.2340133190155,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,44.6802673339844,,,3.07477211952209,1.56283807754517,17922,34,17888,0,0,0,0,,,,,,,,,1978.96459960938,,,5.2879596943359,11.6185685728509,,,,,,,,,,,,3285.28066837086,1166.56492774772,1170.58436392567,,,,,2.63856053352356,1.87319588661194,,,,,,,,,,,,,No,STD
E02,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.221394136548042,0,15922,0,15922,0,0,0,0,,,,,,,,,1978.96459960938,,,,16.8981100512598,,,,,,,,,,,,,1210.44409556893,1210.44409556893,,,,,0.101159237325191,0,,,,,,,,,,,,,No,unknown
E03,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.27026841044426,0,13043,0,13043,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.366321941055,,,,,,,,,,,,,1226.70456989022,1226.70456989022,,,,,0.123489432036877,0,,,,,,,,,,,,,No,unknown
E04,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.247773751616478,0,14227,0,14227,0,0,0,0,,,,,,,,,1978.96459960938,,,,12.6663341192922,,,,,,,,,,,,,1219.30667970775,1219.30667970775,,,,,0.113211899995804,0,,,,,,,,,,,,,No,unknown
E05,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.240553170442581,0,14654,0,14654,0,0,0,0,,,,,,,,,1978.96459960938,,,,12.8363179301422,,,,,,,,,,,,,1222.71815738753,1222.71815738753,,,,,0.109912879765034,0,,,,,,,,,,,,,No,unknown
E06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.21627277135849,0,16299,0,16299,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.1271001898624,,,,,,,,,,,,,1229.17982212635,1229.17982212635,,,,,0.098819300532341,0,,,,,,,,,,,,,No,unknown
E07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.21247886121273,0,16590,0,16590,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.8575031595062,,,,,,,,,,,,,1239.13553176889,1239.13553176889,,,,,0.0970858782529831,0,,,,,,,,,,,,,No,unknown
F01,STD,,voltempl5,,Colper,0.210528910160065,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,4.21057796478271,,,0.558054208755493,0.049962118268013,16766,3,16763,0,0,0,0,,,,,,,,,1978.96459960938,,,9.32311838168335,10.8576274867169,,,,,,,,,,,,3621.86645507813,1174.84888279339,1175.28673634921,,,,,0.360448449850082,0.109400153160095,,,,,,,,,,,,,No,STD
F02,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.229361027479172,0,15369,0,15369,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.5518540937735,,,,,,,,,,,,,1227.53476048453,1227.53476048453,,,,,0.104799263179302,0,,,,,,,,,,,,,No,unknown
F03,unknown,,voltempl5,,Colper,NoCall,,CHECK,DropletCount<10000,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,3342,0,3342,0,0,0,0,,,,,,,,,1978.96459960938,,,,5.13645684678636,,,,,,,,,,,,,1063.08864331887,1063.08864331887,,,,,,,,,,,,,,,,,,,No,unknown
F04,unknown,,voltempl5,,Colper,0.0850143134593964,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.70028626918793,,,0.406083762645721,0.00357047747820616,13839,1,13838,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.2453641756503,,,,,,,,,,,,2845.91333007813,1208.1533506316,1208.27169444108,,,,,0.211612015962601,0.0230382718145847,,,,,,,,,,,,,No,unknown
F05,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.232707589864731,0,15148,0,15148,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.1177184893968,,,,,,,,,,,,,1222.90245514682,1222.90245514682,,,,,0.106328293681145,0,,,,,,,,,,,,,No,unknown
F06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.200706392526627,0,17563,0,17563,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.8177078915965,,,,,,,,,,,,,1235.07802735348,1235.07802735348,,,,,0.0917070508003235,0,,,,,,,,,,,,,No,unknown
F07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.204692676663399,0,17221,0,17221,0,0,0,0,,,,,,,,,1978.96459960938,,,,15.6177076211475,,,,,,,,,,,,,1242.96564322159,1242.96564322159,,,,,0.0935283750295639,0,,,,,,,,,,,,,No,unknown
G01,STD,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.205300733447075,0,17170,0,17170,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.7329811403248,,,,,,,,,,,,,1180.54417871065,1180.54417871065,,,,,0.0938061997294426,0,,,,,,,,,,,,,No,STD
G02,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.21787703037262,0,16179,0,16179,0,0,0,0,,,,,,,,,1978.96459960938,,,,17.2438335428793,,,,,,,,,,,,,1226.82148991755,1226.82148991755,,,,,0.0995522812008858,0,,,,,,,,,,,,,No,unknown
G03,unknown,,voltempl5,,Colper,NoCall,,CHECK,DropletCount<10000,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,,,,,,4012,0,4012,0,0,0,0,,,,,,,,,1978.96459960938,,,,5.98823512575981,,,,,,,,,,,,,1142.9545319425,1142.9545319425,,,,,,,,,,,,,,,,,,,No,unknown
G04,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.257644474506378,0,13682,0,13682,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.0839403425681,,,,,,,,,,,,,1240.24986012145,1240.24986012145,,,,,0.117721728980541,0,,,,,,,,,,,,,No,unknown
G05,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.218538954854012,0,16130,0,16130,0,0,0,0,,,,,,,,,1978.96459960938,,,,16.240653888713,,,,,,,,,,,,,1210.17050390746,1210.17050390746,,,,,0.0998547077178955,0,,,,,,,,,,,,,No,unknown
G06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.200193420052528,0,17608,0,17608,0,0,0,0,,,,,,,,,1978.96459960938,,,,15.1946305811895,,,,,,,,,,,,,1234.22985126473,1234.22985126473,,,,,0.0914726704359055,0,,,,,,,,,,,,,No,unknown
G07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.217339634895325,0,16219,0,16219,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.5883638390802,,,,,,,,,,,,,1261.50258345909,1261.50258345909,,,,,0.0993067473173141,0,,,,,,,,,,,,,No,unknown
H01,NTC,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.193426012992859,0,18224,0,18224,0,0,0,0,,,,,,,,,1978.96459960938,,,,8.59094267288905,,,,,,,,,,,,,1390.89096072015,1390.89096072015,,,,,0.0883806347846985,0,,,,,,,,,,,,,No,NTC
H02,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.285112679004669,0,12364,0,12364,0,0,0,0,,,,,,,,,1978.96459960938,,,,10.8175378128026,,,,,,,,,,,,,1223.26113920233,1223.26113920233,,,,,0.130271539092064,0,,,,,,,,,,,,,No,unknown
H03,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.225156053900719,0,15656,0,15656,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.9896190042723,,,,,,,,,,,,,1235.59219220785,1235.59219220785,,,,,0.102878041565418,0,,,,,,,,,,,,,No,unknown
H04,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.221630796790123,0,15905,0,15905,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.6147151166217,,,,,,,,,,,,,1247.38898407721,1247.38898407721,,,,,0.101267367601395,0,,,,,,,,,,,,,No,unknown
H05,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.214391618967056,0,16442,0,16442,0,0,0,0,,,,,,,,,1978.96459960938,,,,16.0186522290595,,,,,,,,,,,,,1203.21931930262,1203.21931930262,,,,,0.0979598090052605,0,,,,,,,,,,,,,No,unknown
H06,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.20907586812973,0,16860,0,16860,0,0,0,0,,,,,,,,,1978.96459960938,,,,14.8993011049093,,,,,,,,,,,,,1223.14628640895,1223.14628640895,,,,,0.095531053841114,0,,,,,,,,,,,,,No,unknown
H07,unknown,,voltempl5,,Colper,0,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.226880729198456,0,15537,0,15537,0,0,0,0,,,,,,,,,1978.96459960938,,,,13.8198860012069,,,,,,,,,,,,,1263.15775844085,1263.15775844085,,,,,0.10366602987051,0,,,,,,,,,,,,,No,unknown
