Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
B04,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.197147727012634,0,17880,0,17880,0,0,0,0,,,,,,,,,7674.03125,,,,10.6526547481727,,,,,,,,,,,,,5668.90425790535,5668.90425790535,,,,,0.090081088244915,0,,,,,,,,,,,,,No,unknown
B05,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.212108045816422,0,16619,0,16619,0,0,0,0,,,,,,,,,7832.10595703125,,,,11.9199201522185,,,,,,,,,,,,,5457.39112688461,5457.39112688461,,,,,0.0969164445996284,0,,,,,,,,,,,,,No,unknown
B06,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.208543941378593,0,16903,0,16903,0,0,0,0,,,,,,,,,8168.876953125,,,,12.696710832493,,,,,,,,,,,,,5477.61299766383,5477.61299766383,,,,,0.095288023352623,0,,,,,,,,,,,,,No,unknown
B07,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.205348566174507,0,17166,0,17166,0,0,0,0,,,,,,,,,8942.072265625,,,,13.5361107312844,,,,,,,,,,,,,5818.95349594698,5818.95349594698,,,,,0.0938280522823334,0,,,,,,,,,,,,,No,unknown
C01,STD,,voltempl5,,Erisin,62.9080657958984,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1258.16137695313,,,67.0629043579102,58.7678451538086,16978,884,16094,0,0,0,0,,,,,,,,,7034.85546875,,,2.97674491039272,14.8261105925277,,,,,,,,,,,,7826.82870718149,5037.82227930804,5183.03854048369,,,,,65.0260543823242,60.793888092041,,,,,,,,,,,,,No,STD
C02,unknown,,voltempl5,,Erisin,0.0714376270771027,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.42875254154205,,,0.341225206851959,0.00300029292702675,16469,1,16468,0,0,0,0,,,,,,,,,7687.92138671875,,,,13.3686735743601,,,,,,,,,,,,8614.392578125,5459.96048545142,5460.15202301246,,,,,0.177816301584244,0.0193591676652431,,,,,,,,,,,,,No,unknown
C03,unknown,,voltempl5,,Erisin,0.0949417427182198,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.89883482456207,,,0.453510850667953,0.00398739892989397,12392,1,12391,0,0,0,0,,,,,,,,,9921.59765625,,,,20.7875050989221,,,,,,,,,,,,14661.23046875,5380.66103867128,5381.40995486157,,,,,0.236324191093445,0.0257284566760063,,,,,,,,,,,,,No,unknown
C04,unknown,,voltempl5,,Erisin,0.0673095807433128,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.34619164466858,,,0.321505308151245,0.00282692513428628,17479,1,17478,0,0,0,0,,,,,,,,,7674.03125,,,,11.7761020263969,,,,,,,,,,,,16847.08984375,5459.56352645781,5460.21502404448,,,,,0.167540699243546,0.0182405170053244,,,,,,,,,,,,,No,unknown
C05,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.204478919506073,0,17239,0,17239,0,0,0,0,,,,,,,,,7832.10595703125,,,,12.2901903271983,,,,,,,,,,,,,5540.95953066425,5540.95953066425,,,,,0.09343072026968,0,,,,,,,,,,,,,No,unknown
C06,unknown,,voltempl5,,Erisin,0.0730114877223969,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.46022975444794,,,0.348743736743927,0.00306639121845365,16114,1,16113,0,0,0,0,,,,,,,,,8168.876953125,,,,12.2237147864396,,,,,,,,,,,,9344.595703125,5581.61572011075,5581.84924251258,,,,,0.181733995676041,0.0197856649756432,,,,,,,,,,,,,No,unknown
C07,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.227878168225288,0,15469,0,15469,0,0,0,0,,,,,,,,,8942.072265625,,,,11.4376936051786,,,,,,,,,,,,,5786.99832123925,5786.99832123925,,,,,0.104121759533882,0,,,,,,,,,,,,,No,unknown
D01,STD,,voltempl5,,Erisin,6.75918579101563,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,135.183715820313,,,8.18575572967529,5.50977230072021,17281,99,17182,0,0,0,0,,,,,,,,,7034.85546875,,,3.58893007798419,14.8886215980304,,,,,,,,,,,,8121.86776455966,5045.15756678501,5062.78353227194,,,,,7.46033334732056,6.10368919372559,,,,,,,,,,,,,No,STD
D02,unknown,,voltempl5,,Erisin,0.0745521783828735,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.49104356765747,,,0.356103777885437,0.00313109625130892,15781,1,15780,0,0,0,0,,,,,,,,,7687.92138671875,,,,13.7872984839119,,,,,,,,,,,,8037.953125,5431.89313717299,5432.05827626353,,,,,0.185569122433662,0.020203173160553,,,,,,,,,,,,,No,unknown
D03,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.2961066365242,0,11905,0,11905,0,0,0,0,,,,,,,,,9921.59765625,,,,19.6828703244612,,,,,,,,,,,,,5486.58153117699,5486.58153117699,,,,,0.135294482111931,0,,,,,,,,,,,,,No,unknown
D04,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.209872603416443,0,16796,0,16796,0,0,0,0,,,,,,,,,7674.03125,,,,10.444630461126,,,,,,,,,,,,,5616.40919916526,5616.40919916526,,,,,0.0958950817584991,0,,,,,,,,,,,,,No,unknown
D05,unknown,,voltempl5,,Erisin,0.0692469254136086,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.38493847846985,,,0.330760061740875,0.0029082887340337,16990,1,16989,0,0,0,0,,,,,,,,,7832.10595703125,,,,8.9229132298848,,,,,,,,,,,,8086.03955078125,5813.45295925052,5813.58671949722,,,,,0.17236316204071,0.0187655128538609,,,,,,,,,,,,,No,unknown
D06,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.177312448620796,0,19880,0,19880,0,0,0,0,,,,,,,,,8168.876953125,,,,13.768237225084,,,,,,,,,,,,,5966.28250990317,5966.28250990317,,,,,0.081018291413784,0,,,,,,,,,,,,,No,unknown
D07,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.232938274741173,0,15133,0,15133,0,0,0,0,,,,,,,,,8942.072265625,,,,15.2895103479686,,,,,,,,,,,,,5461.18464675063,5461.18464675063,,,,,0.106433689594269,0,,,,,,,,,,,,,No,unknown
E01,STD,,voltempl5,,Erisin,0.337107241153717,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,6.74214458465576,,,0.732657134532928,0.118515901267529,17452,5,17447,0,0,0,0,,,,,,,,,7034.85546875,,,1.83017970411864,9.77023154003894,,,,,,,,,,,,7813.0794921875,4975.26935252792,4976.08238545815,,,,,0.513452768325806,0.206702709197998,,,,,,,,,,,,,No,STD
E02,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.218783125281334,0,16112,0,16112,0,0,0,0,,,,,,,,,7687.92138671875,,,,12.9272398338246,,,,,,,,,,,,,5347.15011620924,5347.15011620924,,,,,0.0999662727117538,0,,,,,,,,,,,,,No,unknown
E03,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.258021712303162,0,13662,0,13662,0,0,0,0,,,,,,,,,9921.59765625,,,,18.6757942997381,,,,,,,,,,,,,5686.18864261101,5686.18864261101,,,,,0.117894075810909,0,,,,,,,,,,,,,No,unknown
E04,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.206745788455009,0,17050,0,17050,0,0,0,0,,,,,,,,,7674.03125,,,,10.1374339989564,,,,,,,,,,,,,5728.01076879238,5728.01076879238,,,,,0.0944664478302002,0,,,,,,,,,,,,,No,unknown
E05,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.22676394879818,0,15545,0,15545,0,0,0,0,,,,,,,,,7832.10595703125,,,,11.05497946917,,,,,,,,,,,,,5447.12571776873,5447.12571776873,,,,,0.103612683713436,0,,,,,,,,,,,,,No,unknown
E06,unknown,,voltempl5,,Erisin,0.0621961131691933,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.24392223358154,,,0.297078311443329,0.00261217076331377,18916,1,18915,0,0,0,0,,,,,,,,,8168.876953125,,,,14.8524873421327,,,,,,,,,,,,15886.4189453125,5585.45904831751,5586.0036116447,,,,,0.154812231659889,0.0168548226356506,,,,,,,,,,,,,No,unknown
E07,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.237090468406677,0,14868,0,14868,0,0,0,0,,,,,,,,,8942.072265625,,,,13.864840194167,,,,,,,,,,,,,5583.48068133034,5583.48068133034,,,,,0.108330801129341,0,,,,,,,,,,,,,No,unknown
F01,STD,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.205924421548843,0,17118,0,17118,0,0,0,0,,,,,,,,,7034.85546875,,,,12.4301437599352,,,,,,,,,,,,,4983.66990992326,4983.66990992326,,,,,0.0940911695361137,0,,,,,,,,,,,,,No,STD
F02,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.239832982420921,0,14698,0,14698,0,0,0,0,,,,,,,,,7687.92138671875,,,,8.14355952929848,,,,,,,,,,,,,5551.34965870808,5551.34965870808,,,,,0.109583832323551,0,,,,,,,,,,,,,No,unknown
F03,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.288661807775497,0,12212,0,12212,0,0,0,0,,,,,,,,,9921.59765625,,,,21.3706134238073,,,,,,,,,,,,,5311.79236103736,5311.79236103736,,,,,0.13189309835434,0,,,,,,,,,,,,,No,unknown
F04,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.220894649624825,0,15958,0,15958,0,0,0,0,,,,,,,,,7674.03125,,,,9.23851936585026,,,,,,,,,,,,,5587.99123214184,5587.99123214184,,,,,0.100931018590927,0,,,,,,,,,,,,,No,unknown
F05,unknown,,voltempl5,,Erisin,0.0708013474941254,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.41602694988251,,,0.338185638189316,0.00297357072122395,16617,1,16616,0,0,0,0,,,,,,,,,7832.10595703125,,,,11.3905731350082,,,,,,,,,,,,10416.732421875,5548.56333894688,5548.85630212212,,,,,0.17623245716095,0.019186744466424,,,,,,,,,,,,,No,unknown
F06,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.208359032869339,0,16918,0,16918,0,0,0,0,,,,,,,,,8168.876953125,,,,10.819418457958,,,,,,,,,,,,,5677.06134585182,5677.06134585182,,,,,0.0952035337686539,0,,,,,,,,,,,,,No,unknown
F07,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.221408054232597,0,15921,0,15921,0,0,0,0,,,,,,,,,8942.072265625,,,,14.4340893241462,,,,,,,,,,,,,5642.82517638972,5642.82517638972,,,,,0.101165592670441,0,,,,,,,,,,,,,No,unknown
G01,STD,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.213962152600288,0,16475,0,16475,0,0,0,0,,,,,,,,,7034.85546875,,,,12.9936445686554,,,,,,,,,,,,,5065.38274219935,5065.38274219935,,,,,0.0977635830640793,0,,,,,,,,,,,,,No,STD
G02,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.282236099243164,0,12490,0,12490,0,0,0,0,,,,,,,,,7687.92138671875,,,,10.9195356780231,,,,,,,,,,,,,5412.0612288659,5412.0612288659,,,,,0.128957286477089,0,,,,,,,,,,,,,No,unknown
G03,unknown,,voltempl5,,Erisin,0.0936568528413773,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.8731369972229,,,0.447372406721115,0.00393343763425946,12562,1,12561,0,0,0,0,,,,,,,,,9921.59765625,,,,21.2830233471966,,,,,,,,,,,,10180.1640625,5449.44392097035,5449.82051069663,,,,,0.233125731348991,0.0253802705556154,,,,,,,,,,,,,No,unknown
G04,unknown,,voltempl5,,Erisin,0.0734628364443779,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.46925675868988,,,0.350899875164032,0.00308534689247608,16015,1,16014,0,0,0,0,,,,,,,,,7674.03125,,,,10.0398114519646,,,,,,,,,,,,7920.9697265625,5603.49941963624,5603.64412586833,,,,,0.182857498526573,0.0199079737067223,,,,,,,,,,,,,No,unknown
G05,unknown,,voltempl5,,Erisin,0.0723425447940826,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.44685089588165,,,0.345548093318939,0.00303829740732908,16263,1,16262,0,0,0,0,,,,,,,,,7832.10595703125,,,,9.85666959734144,,,,,,,,,,,,8777.38671875,5942.55631733609,5942.7306289884,,,,,0.180068835616112,0.0196043886244297,,,,,,,,,,,,,No,unknown
G06,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.242406070232391,0,14542,0,14542,0,0,0,0,,,,,,,,,8168.876953125,,,,11.7744675840583,,,,,,,,,,,,,5542.70075205789,5542.70075205789,,,,,0.110759451985359,0,,,,,,,,,,,,,No,unknown
G07,unknown,,voltempl5,,Erisin,0.0728622674942017,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.45724534988403,,,0.348030894994736,0.00306012434884906,16147,1,16146,0,0,0,0,,,,,,,,,8942.072265625,,,,13.6521709026269,,,,,,,,,,,,19281.1796875,5831.53232886991,5832.36527909959,,,,,0.181362554430962,0.0197452288120985,,,,,,,,,,,,,No,unknown
H01,NTC,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.208716839551926,0,16889,0,16889,0,0,0,0,,,,,,,,,7034.85546875,,,,9.28012407415809,,,,,,,,,,,,,5108.98898740605,5108.98898740605,,,,,0.0953670144081116,0,,,,,,,,,,,,,No,NTC
H02,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.225530624389648,0,15630,0,15630,0,0,0,0,,,,,,,,,7687.92138671875,,,,11.712014129421,,,,,,,,,,,,,5466.98677154561,5466.98677154561,,,,,0.10304918140173,0,,,,,,,,,,,,,No,unknown
H03,unknown,,voltempl5,,Erisin,0.353188395500183,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,7.06376791000366,,,0.832899689674377,0.106563434004784,13326,4,13322,0,0,0,0,,,,,,,,,9921.59765625,,,1.21008931763,18.3413076352835,,,,,,,,,,,,17408.283203125,5493.70923148446,5497.2855706625,,,,,0.564180791378021,0.20280547440052,,,,,,,,,,,,,No,unknown
H04,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.227217108011246,0,15514,0,15514,0,0,0,0,,,,,,,,,7674.03125,,,,9.60671016443193,,,,,,,,,,,,,5637.86629607356,5637.86629607356,,,,,0.103819720447063,0,,,,,,,,,,,,,No,unknown
H05,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.210650250315666,0,16734,0,16734,0,0,0,0,,,,,,,,,7832.10595703125,,,,13.3144141279393,,,,,,,,,,,,,5506.90876377015,5506.90876377015,,,,,0.0962503924965858,0,,,,,,,,,,,,,No,unknown
H06,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.215954750776291,0,16323,0,16323,0,0,0,0,,,,,,,,,8168.876953125,,,,15.0361990266131,,,,,,,,,,,,,5496.50517611628,5496.50517611628,,,,,0.0986739993095398,0,,,,,,,,,,,,,No,unknown
H07,unknown,,voltempl5,,Erisin,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.247547522187233,0,14240,0,14240,0,0,0,0,,,,,,,,,8942.072265625,,,,12.9302058653769,,,,,,,,,,,,,5936.95891651625,5936.95891651625,,,,,0.113108538091183,0,,,,,,,,,,,,,No,unknown
