Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
A11,STD,templvol_5uL,Colper,1E5,1,1000000,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,20000000,,,1000000,10249.0341796875,18196,18196,0,0,0,0,0,,,,,,,,,4810.349609375,,,17.885501681932,,,,,,,,,,,,,9001.38551554299,,9001.38551554299,,,,,1000000,11170.443359375,,,,,,,,,,,,,No,STD
A12,STD,templvol_5uL,Bonham,1E5,1,1000000,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,20000000,,,1000000,10183.2861328125,17207,17207,0,0,0,0,0,,,,,,,,,5529.45263671875,,,10.4897179221458,,,,,,,,,,,,,9841.05821687644,,9841.05821687644,,,,,1000000,11104.6943359375,,,,,,,,,,,,,No,STD
B01,STD,templvol_5uL,Rhihar,1E4,1,NoCall,,CHECK,DropletCount<1000,DQ,Unknown,Unknown,,FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,STD
B02,STD,templvol_5uL,Hemsan,1E4,1,660.77294921875,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,13215.458984375,,,691.734558105469,630.605346679688,4291,1844,2447,0,0,0,0,,,,,,,,,4486.0869140625,,,3.86939752782371,4.45338956431682,,,,,,,,,,,,6176.77826232248,3533.84871367722,4669.612425563,,,,,676.467895507813,645.28466796875,,,,,,,,,,,,,No,STD
B03,STD,templvol_5uL,Calsap,1E4,1,1270.56420898438,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,25411.28515625,,,1294.94445800781,1246.67895507813,17759,11728,6031,0,0,0,0,,,,,,,,,8673.0390625,,,2.71517065210878,7.45840588067993,,,,,,,,,,,,15128.4346888023,7215.40702002868,12441.1510652664,,,,,1282.93994140625,1258.31726074219,,,,,,,,,,,,,No,STD
B04,STD,templvol_5uL,Erisin,1E4,1,476.348846435547,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,9526.9765625,,,488.400177001953,464.419769287109,18462,6147,12315,0,0,0,0,,,,,,,,,7691.353515625,,,8.57938836214816,8.49532609080618,,,,,,,,,,,,11181.6264420462,6251.59323947549,7893.06838280785,,,,,482.482055664063,470.247467041016,,,,,,,,,,,,,No,STD
B05,STD,templvol_5uL,Hemtak,1E4,1,1677.32995605469,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,33546.59765625,,,1707.95861816406,1647.478515625,18387,13968,4419,0,0,0,0,,,,,,,,,8772.609375,,,7.69995286630939,11.4060207529168,,,,,,,,,,,,12875.1070383952,6622.99011194558,11372.5179973346,,,,,1692.85717773438,1662.00500488281,,,,,,,,,,,,,No,STD
B06,STD,templvol_5uL,Oncmyk,1E4,1,1200.25512695313,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,24005.1015625,,,1223.97338867188,1177.00537109375,17106,10939,6167,0,0,0,0,,,,,,,,,2271.40087890625,,,14.6384359246666,14.7125201399823,,,,,,,,,,,,6073.04727380691,1479.22938209263,4416.89884996721,,,,,1212.29650878906,1188.33557128906,,,,,,,,,,,,,No,STD
B07,STD,templvol_5uL,Corcas,1E4,1,1783.43640136719,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,35668.7265625,,,1814.95520019531,1752.74011230469,19535,15245,4290,0,0,0,0,,,,,,,,,3290.30493164063,,,13.6350875245575,15.5588424685191,,,,,,,,,,,,7820.11044768136,2141.96805476831,6573.15724237821,,,,,1799.41186523438,1767.67504882813,,,,,,,,,,,,,No,STD
B08,STD,templvol_5uL,Promin,1E4,1,729.667785644531,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,14593.35546875,,,746.814331054688,712.767578125,15769,7288,8481,0,0,0,0,,,,,,,,,10910.732421875,,,6.36465693140835,7.76881838148499,,,,,,,,,,,,18081.4581312228,8729.33215831482,13051.628695226,,,,,738.384765625,721.014892578125,,,,,,,,,,,,,No,STD
B09,STD,templvol_5uL,Psefar,1E4,1,1866.25354003906,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,37325.0703125,,,1899.87121582031,1833.56982421875,18810,14960,3850,0,0,0,0,,,,,,,,,1465.22692871094,,,11.633958981959,13.1566483908223,,,,,,,,,,,,11015.7574253347,927.580382238611,8950.9258668063,,,,,1883.28527832031,1849.46459960938,,,,,,,,,,,,,No,STD
B10,STD,templvol_5uL,Psever,1E4,1,1753.01904296875,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,35060.3828125,,,1785.81677246094,1721.11071777344,17470,13533,3937,0,0,0,0,,,,,,,,,1231.88952636719,,,7.05694904720829,8.16995456813006,,,,,,,,,,,,9272.05554984878,896.969574137391,7384.6649667706,,,,,1769.63818359375,1736.63110351563,,,,,,,,,,,,,No,STD
B11,STD,templvol_5uL,Colper,1E4,1,1322.3671875,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,26447.34375,,,1347.52758789063,1297.73352050781,17823,12031,5792,0,0,0,0,,,,,,,,,4810.349609375,,,13.4490835791626,14.3584795112271,,,,,,,,,,,,9315.36695376949,3491.80153251353,7422.86339545077,,,,,1335.13684082031,1309.73449707031,,,,,,,,,,,,,No,STD
B12,STD,templvol_5uL,Bonham,1E4,1,1568.76281738281,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,31375.255859375,,,1598.48388671875,1539.77416992188,17248,12702,4546,0,0,0,0,,,,,,,,,5529.45263671875,,,8.3161441366925,12.1197968584852,,,,,,,,,,,,10410.9890180542,4055.35329984035,8735.85451115483,,,,,1583.83288574219,1553.88354492188,,,,,,,,,,,,,No,STD
C01,STD,templvol_5uL,Rhihar,1E3,1,NoCall,,CHECK,DropletCount<1000,DQ,Unknown,Unknown,,FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,STD
C02,STD,templvol_5uL,Hemsan,1E3,1,97.7121658325195,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1954.24328613281,,,103.46329498291,91.989013671875,13990,1115,12875,0,0,0,0,,,,,,,,,4486.0869140625,,,9.81358519700915,8.16107745630803,,,,,,,,,,,,7486.2832933366,3693.36271850349,3995.65767496803,,,,,100.642906188965,94.7887115478516,,,,,,,,,,,,,No,STD
C03,STD,templvol_5uL,Calsap,1E3,1,146.755386352539,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2935.10766601563,,,154.343734741211,139.215667724609,12347,1448,10899,0,0,0,0,,,,,,,,,8673.0390625,,,5.86869186434841,5.99950987109389,,,,,,,,,,,,17286.6990029351,7295.41820032407,8467.15016778019,,,,,150.620864868164,142.902557373047,,,,,,,,,,,,,No,STD
C04,STD,templvol_5uL,Erisin,1E3,1,41.1766204833984,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,823.532409667969,,,44.3224639892578,38.0391616821289,19189,660,18529,0,0,0,0,,,,,,,,,7691.353515625,,,8.40166850848302,9.93862541087295,,,,,,,,,,,,10934.501583215,6071.45436853737,6238.71744434576,,,,,42.780590057373,39.5748291015625,,,,,,,,,,,,,No,STD
C05,STD,templvol_5uL,Hemtak,1E3,1,147.510467529297,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2950.20947265625,,,153.736083984375,141.317626953125,18423,2171,16252,0,0,0,0,,,,,,,,,8772.609375,,,10.1905703602493,10.4781492592653,,,,,,,,,,,,13294.1538142165,6700.02733482682,7477.09125420776,,,,,150.682693481445,144.346786499023,,,,,,,,,,,,,No,STD
C06,STD,templvol_5uL,Oncmyk,1E3,1,104.758949279785,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2095.17895507813,,,110.070671081543,99.4710998535156,17630,1502,16128,0,0,0,0,,,,,,,,,2271.40087890625,,,15.530470148399,16.105796381188,,,,,,,,,,,,5974.52921755368,1439.39696022821,1825.77067835089,,,,,107.466018676758,102.058097839355,,,,,,,,,,,,,No,STD
C07,STD,templvol_5uL,Corcas,1E3,1,223.510894775391,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,4470.2177734375,,,231.22624206543,215.845825195313,18812,3255,15557,0,0,0,0,,,,,,,,,3290.30493164063,,,11.507408346909,14.9916329525847,,,,,,,,,,,,7827.16897681452,2140.31489964639,3124.2990598198,,,,,227.440979003906,219.593902587891,,,,,,,,,,,,,No,STD
C08,STD,templvol_5uL,Promin,1E3,1,68.904670715332,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1378.09338378906,,,73.4772186279297,64.3498306274414,15399,876,14523,0,0,0,0,,,,,,,,,10910.732421875,,,7.94921108410232,8.03763820709535,,,,,,,,,,,,17609.3270168914,8311.10640200834,8840.05251920021,,,,,71.2353897094727,66.5785675048828,,,,,,,,,,,,,No,STD
C09,STD,templvol_5uL,Psefar,1E3,1,187.773345947266,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,3755.466796875,,,194.835510253906,180.753341674805,18560,2738,15822,0,0,0,0,,,,,,,,,1465.22692871094,,,13.3327891662623,12.3618284744018,,,,,,,,,,,,11235.1456182019,930.215297463178,2450.41460878767,,,,,191.371200561523,184.186492919922,,,,,,,,,,,,,No,STD
C10,STD,templvol_5uL,Psever,1E3,1,199.399841308594,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,3987.99682617188,,,206.593307495117,192.250076293945,19095,2977,16118,0,0,0,0,,,,,,,,,1231.88952636719,,,8.19904558509827,10.042059042256,,,,,,,,,,,,9563.46387579844,863.899004845217,2220.20194387783,,,,,203.064468383789,195.74658203125,,,,,,,,,,,,,No,STD
C11,STD,templvol_5uL,Colper,1E3,1,144.557266235352,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2891.14526367188,,,151.033508300781,138.116485595703,16666,1927,14739,0,0,0,0,,,,,,,,,4810.349609375,,,10.934797973443,17.7846892059948,,,,,,,,,,,,8573.43902565719,3189.25058892569,3811.79535777134,,,,,147.857009887695,141.266738891602,,,,,,,,,,,,,No,STD
C12,STD,templvol_5uL,Bonham,1E3,1,158.879806518555,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,3177.59619140625,,,165.484405517578,152.312072753906,17724,2239,15485,0,0,0,0,,,,,,,,,5529.45263671875,,,14.1650699854925,14.5566964208443,,,,,,,,,,,,10655.3455157942,3982.86812526172,4825.77474213163,,,,,162.244873046875,155.524353027344,,,,,,,,,,,,,No,STD
D01,STD,templvol_5uL,Rhihar,1E2,1,NoCall,,CHECK,DropletCount<1000,DQ,Unknown,Unknown,,FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,STD
D02,STD,templvol_5uL,Hemsan,1E2,1,9.20276641845703,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,184.055328369141,,,10.9317121505737,7.47635746002197,13989,109,13880,0,0,0,0,,,,,,,,,4486.0869140625,,,9.13832624550424,8.33395254426292,,,,,,,,,,,,7604.53379443807,3732.4217500978,3762.59261383596,,,,,10.0845642089844,8.32162857055664,,,,,,,,,,,,,No,STD
D03,STD,templvol_5uL,Calsap,1E2,1,15.749924659729,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,314.998504638672,,,18.8256301879883,12.6822395324707,7595,101,7494,0,0,0,0,,,,,,,,,8673.0390625,,,4.91480259943451,3.51989733277753,,,,,,,,,,,,17771.5259127475,7458.37297481214,7595.5195774101,,,,,17.3181571960449,14.1837797164917,,,,,,,,,,,,,No,STD
D04,STD,templvol_5uL,Erisin,1E2,1,4.28747987747192,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,85.7495956420898,,,5.3928394317627,3.34510183334351,18693,68,18625,0,0,0,0,,,,,,,,,7691.353515625,,,8.79734122806507,10.753300448902,,,,,,,,,,,,10734.5570140165,5917.04742449664,5934.57220126267,,,,,4.82735872268677,3.78958296775818,,,,,,,,,,,,,No,STD
D05,STD,templvol_5uL,Hemtak,1E2,1,11.8791332244873,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,237.582672119141,,,13.65065574646,10.1102752685547,17220,173,17047,0,0,0,0,,,,,,,,,8772.609375,,,9.33227509263352,9.7352605918563,,,,,,,,,,,,13377.5758783418,6665.84475892936,6733.27388109302,,,,,12.7826375961304,10.9763221740723,,,,,,,,,,,,,No,STD
D06,STD,templvol_5uL,Oncmyk,1E2,1,9.88692665100098,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,197.738525390625,,,11.4809045791626,8.29510688781738,17685,148,17537,0,0,0,0,,,,,,,,,2271.40087890625,,,9.49894933484335,14.305610890697,,,,,,,,,,,,6018.2568408863,1447.03137579778,1485.28647157574,,,,,10.6999101638794,9.07450485229492,,,,,,,,,,,,,No,STD
D07,STD,templvol_5uL,Corcas,1E2,1,18.8682975769043,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,377.365966796875,,,21.0844535827637,16.656307220459,17536,279,17257,0,0,0,0,,,,,,,,,3290.30493164063,,,11.5971959685052,14.0130114422076,,,,,,,,,,,,7876.27417429715,2150.43179761094,2241.53068122725,,,,,19.9984664916992,17.7392101287842,,,,,,,,,,,,,No,STD
D08,STD,templvol_5uL,Promin,1E2,1,7.81653833389282,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,156.330764770508,,,9.54308128356934,6.31327772140503,13742,91,13651,0,0,0,0,,,,,,,,,10910.732421875,,,6.31549640436846,5.51432982097842,,,,,,,,,,,,18170.2638865041,8673.8231252232,8736.7088848853,,,,,8.66392707824707,7.026686668396,,,,,,,,,,,,,No,STD
D09,STD,templvol_5uL,Psefar,1E2,1,15.7613086700439,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,315.226165771484,,,17.7739524841309,13.7521018981934,17734,236,17498,0,0,0,0,,,,,,,,,1465.22692871094,,,15.1132294459618,11.9377149199075,,,,,,,,,,,,11295.5571495961,922.682911072231,1060.72273966655,,,,,16.7877388000488,14.7357749938965,,,,,,,,,,,,,No,STD
D10,STD,templvol_5uL,Psever,1E2,1,20.4430065155029,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,408.860137939453,,,23.2868423461914,17.606029510498,11552,199,11353,0,0,0,0,,,,,,,,,1231.88952636719,,,7.65249726959262,7.02835297891745,,,,,,,,,,,,9616.40701309281,863.896852693379,1014.67156892602,,,,,21.8930835723877,18.9947147369385,,,,,,,,,,,,,No,STD
D11,STD,templvol_5uL,Colper,1E2,1,14.1478271484375,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,282.95654296875,,,16.1201591491699,12.1787977218628,16564,198,16366,0,0,0,0,,,,,,,,,4810.349609375,,,12.4618951903523,16.9298513150857,,,,,,,,,,,,9019.50724530461,3322.46798550539,3390.56830991014,,,,,15.1537065505981,13.1428089141846,,,,,,,,,,,,,No,STD
D12,STD,templvol_5uL,Bonham,1E2,1,16.9019355773926,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,338.038696289063,,,18.9503765106201,14.8570537567139,18368,262,18106,0,0,0,0,,,,,,,,,5529.45263671875,,,15.200168286801,14.4543793926173,,,,,,,,,,,,10742.0931685353,4007.68702614659,4103.74617299469,,,,,17.9466133117676,15.8581848144531,,,,,,,,,,,,,No,STD
E01,STD,templvol_5uL,Rhihar,1E1,1,NoCall,,CHECK,DropletCount<1000,DQ,Unknown,Unknown,,FAM,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,STD
E02,STD,templvol_5uL,Hemsan,1E1,1,1.04257941246033,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,20.8515892028809,,,1.72195601463318,0.570978462696075,14676,13,14663,0,0,0,0,,,,,,,,,4486.0869140625,,,10.402928159591,9.15992082259303,,,,,,,,,,,,7586.25653545673,3687.94687722779,3691.39999971054,,,,,1.35962653160095,0.779200792312622,,,,,,,,,,,,,No,STD
E03,STD,templvol_5uL,Calsap,1E1,1,1.92495906352997,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,38.4991798400879,,,2.87512445449829,1.21180689334869,12845,21,12824,0,0,0,0,,,,,,,,,8673.0390625,,,3.84585967684266,6.74877702427322,,,,,,,,,,,,17189.9827938988,7184.79169428415,7201.14895493748,,,,,2.3758544921875,1.53522145748138,,,,,,,,,,,,,No,STD
E04,STD,templvol_5uL,Erisin,1E1,1,0.495382130146027,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,9.90764236450195,,,0.927711486816406,0.224258422851563,19003,8,18995,0,0,0,0,,,,,,,,,7691.353515625,,,9.16920132218305,10.2612971616978,,,,,,,,,,,,11060.95703125,6067.68509874617,6069.78719712328,,,,,0.692911982536316,0.339561969041824,,,,,,,,,,,,,No,STD
E05,STD,templvol_5uL,Hemtak,1E1,1,1.41687798500061,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,28.3375587463379,,,2.08074831962585,0.912088930606842,19109,23,19086,0,0,0,0,,,,,,,,,8772.609375,,,16.2356336694466,8.42827684783119,,,,,,,,,,,,14478.2197690217,7237.12737312465,7245.84290638676,,,,,1.73282790184021,1.14193177223206,,,,,,,,,,,,,No,STD
E06,STD,templvol_5uL,Oncmyk,1E1,1,1.07803273200989,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,21.5606536865234,,,1.70010280609131,0.63025975227356,17469,16,17453,0,0,0,0,,,,,,,,,2271.40087890625,,,20.336068730796,15.1607045246207,,,,,,,,,,,,6144.61505126953,1469.94887823587,1474.23044322348,,,,,1.37055218219757,0.830469489097595,,,,,,,,,,,,,No,STD
E07,STD,templvol_5uL,Corcas,1E1,1,2.18159317970276,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,43.6318626403809,,,2.98949694633484,1.5345470905304,18892,35,18857,0,0,0,0,,,,,,,,,3290.30493164063,,,13.5051771226463,17.0425173224149,,,,,,,,,,,,7762.02338169643,2095.76807994876,2106.26558871232,,,,,2.57059097290039,1.83407521247864,,,,,,,,,,,,,No,STD
E08,STD,templvol_5uL,Promin,1E1,1,0.618991434574127,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,12.379828453064,,,1.15925025939941,0.280208021402359,15209,8,15201,0,0,0,0,,,,,,,,,10910.732421875,,,14.0387882442391,7.44049517222731,,,,,,,,,,,,18086.5283203125,8559.03603240021,8564.04753468855,,,,,0.865827739238739,0.424283534288406,,,,,,,,,,,,,No,STD
E09,STD,templvol_5uL,Psefar,1E1,1,2.14844846725464,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,42.9689712524414,,,2.97045350074768,1.49444925785065,18087,33,18054,0,0,0,0,,,,,,,,,1465.22692871094,,,19.6434649833226,11.6810126163288,,,,,,,,,,,,11644.2607717803,945.489974314659,965.010040456992,,,,,2.5436692237854,1.79655051231384,,,,,,,,,,,,,No,STD
E10,STD,templvol_5uL,Psever,1E1,1,1.67982816696167,,OK,,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,33.596565246582,,,2.39871835708618,1.12148594856262,18923,27,18896,0,0,0,0,,,,,,,,,1231.88952636719,,,14.0035553006733,9.96790834309448,,,,,,,,,,,,9877.63196252893,846.194535370907,859.080907010354,,,,,2.02361750602722,1.3774688243866,,,,,,,,,,,,,No,STD
