Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
B02,Myaare,std5E4,,,1,2833.7421875,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,56674.84375,,,2889.74096679688,2780.28784179688,17991,16373,1618,0,0,0,0,,,,,,,,,2107.78173828125,,,12.3151753009558,19.7958409224825,,,,,,,,,,,,7974.87091779817,1157.83393880611,7361.78849703172,,,,,2861.97998046875,2806.16625976563,,,,,,,,,,,,,No,Myaare
B03,Myaare,std10E4,,,1,5035.39453125,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,100707.890625,,,5199.69189453125,4891.255859375,16111,15888,223,0,0,0,0,,,,,,,,,2107.78173828125,,,9.58871921081928,19.0957220167284,,,,,,,,,,,,7764.49387739936,1134.52880394085,7672.72538311712,,,,,5116.3525390625,4959.6513671875,,,,,,,,,,,,,No,Myaare
B04,Promin,std2E4,,,1,579.673706054688,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,11593.474609375,,,593.292907714844,566.210327148438,18466,7184,11282,0,0,0,0,,,,,,,,,4462.93505859375,,,7.49077559091687,11.0830181891055,,,,,,,,,,,,8027.47029776456,3168.38014965331,5058.75725482125,,,,,586.602600097656,572.785400390625,,,,,,,,,,,,,No,Promin
B05,Promin,std5E4,,,1,1377.521484375,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,27550.4296875,,,1404.17199707031,1351.46154785156,17037,11754,5283,0,0,0,0,,,,,,,,,4462.93505859375,,,6.24244950635965,10.4077464270292,,,,,,,,,,,,8054.65307970292,3155.61744897031,6535.51207851959,,,,,1391.04321289063,1364.15356445313,,,,,,,,,,,,,No,Promin
B06,Promin,std10E4,,,1,2713.56982421875,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,54271.3984375,,,2766.77758789063,2662.66479492188,17760,15991,1769,0,0,0,0,,,,,,,,,4462.93505859375,,,5.9819656018836,10.8866928862174,,,,,,,,,,,,8072.32357593236,3174.36155197808,7584.45787658691,,,,,2740.41577148438,2687.32275390625,,,,,,,,,,,,,No,Promin
B07,Promin,std2E4,,,1,462.405426025391,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,9248.1083984375,,,474.285552978516,450.644073486328,18323,5955,12368,0,0,0,0,,,,,,,,,5111.19482421875,,,7.33446296209873,8.92549171993422,,,,,,,,,,,,9127.38574300745,3760.76836718008,5504.92633656566,,,,,468.451721191406,456.390014648438,,,,,,,,,,,,,No,Promin
B08,Promin,std5E4,,,1,1195.81994628906,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,23916.3984375,,,1218.80261230469,1173.27746582031,18100,11550,6550,0,0,0,0,,,,,,,,,5111.19482421875,,,6.7167247518095,9.62025847518556,,,,,,,,,,,,9029.18500625676,3767.21721336772,7124.99224142675,,,,,1207.48962402344,1184.2646484375,,,,,,,,,,,,,No,Promin
B09,Promin,std10E4,,,1,2504.09545898438,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,50081.91015625,,,2551.21166992188,2458.79345703125,18451,16255,2196,0,0,0,0,,,,,,,,,5111.19482421875,,,5.83472093614248,10.1902925406813,,,,,,,,,,,,9016.98033498707,3779.7464095986,8393.65554499449,,,,,2527.89868164063,2480.76440429688,,,,,,,,,,,,,No,Promin
C01,Myaare,std2E3,,,1,112.477340698242,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2249.546875,,,118.222053527832,106.760536193848,16243,1481,14762,0,0,0,0,,,,,,,,,2107.78173828125,,,10.1726201710577,19.7887952483713,,,,,,,,,,,,8148.0334390232,1186.15111735765,1820.91980038336,,,,,115.404815673828,109.557121276855,,,,,,,,,,,,,No,Myaare
C02,Myaare,std5E3,,,1,288.977203369141,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,5779.5439453125,,,297.988555908203,280.034393310547,18371,4001,14370,0,0,0,0,,,,,,,,,2107.78173828125,,,9.73352996433924,20.876975397424,,,,,,,,,,,,7789.50328372497,1151.05060028522,2596.83195058964,,,,,293.566223144531,284.406036376953,,,,,,,,,,,,,No,Myaare
C03,Myaare,std10E3,,,1,524.923217773438,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,10498.46484375,,,538.224487304688,511.770629882813,17092,6152,10940,0,0,0,0,,,,,,,,,2107.78173828125,,,8.26853420765745,19.0937009735997,,,,,,,,,,,,7539.78399566928,1142.59979817113,3445.16691629708,,,,,531.690795898438,518.1943359375,,,,,,,,,,,,,No,Myaare
C04,Promin,std2E3,,,1,60.9208068847656,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1218.41613769531,,,64.9671325683594,56.8883476257324,17319,874,16445,0,0,0,0,,,,,,,,,4462.93505859375,,,7.26081294412693,9.19521564467093,,,,,,,,,,,,7996.37648607337,3163.90082713864,3407.77078071038,,,,,62.9835205078125,58.861701965332,,,,,,,,,,,,,No,Promin
C05,Promin,std5E3,,,1,140.23307800293,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2804.66162109375,,,146.514846801758,133.984680175781,17149,1927,15222,0,0,0,0,,,,,,,,,4462.93505859375,,,7.28722022496189,9.93213501748665,,,,,,,,,,,,8046.21820546632,3152.05047471895,3701.99864762409,,,,,143.433868408203,137.040969848633,,,,,,,,,,,,,No,Promin
C06,Promin,std10E3,,,1,269.484100341797,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,5389.68212890625,,,278.350891113281,260.683654785156,17541,3591,13950,0,0,0,0,,,,,,,,,4462.93505859375,,,7.50327694657476,10.538527604389,,,,,,,,,,,,8138.80745415514,3168.95713107639,4186.38672518025,,,,,273.999633789063,264.985870361328,,,,,,,,,,,,,No,Promin
C07,Promin,std2E3,,,1,55.0917053222656,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1101.83410644531,,,58.8191719055176,51.3760147094727,18405,842,17563,0,0,0,0,,,,,,,,,5111.19482421875,,,7.94546804305229,8.9615371681927,,,,,,,,,,,,9175.55569769707,3774.55280198873,4021.64024769297,,,,,56.9919967651367,53.1944770812988,,,,,,,,,,,,,No,Promin
C08,Promin,std5E3,,,1,117.861358642578,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2357.22705078125,,,124.361679077148,111.396743774414,13333,1271,12062,0,0,0,0,,,,,,,,,5111.19482421875,,,6.64683001781924,7.54972911529466,,,,,,,,,,,,9114.12312409336,3797.87274199271,4304.65697927238,,,,,121.173355102539,114.558647155762,,,,,,,,,,,,,No,Promin
C09,Promin,std10E3,,,1,267.061645507813,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,5341.23291015625,,,276.504272460938,257.694244384766,15319,3111,12208,0,0,0,0,,,,,,,,,5111.19482421875,,,5.75385334404139,6.3220792630527,,,,,,,,,,,,9189.91916959855,3834.75160001302,4922.28514064757,,,,,271.869842529297,262.273071289063,,,,,,,,,,,,,No,Promin
D01,Myaare,std2E2,,,1,11.3083639144897,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,226.167282104492,,,13.19664478302,9.42311000823975,14426,138,14288,0,0,0,0,,,,,,,,,2107.78173828125,,,10.5615568032874,18.6787557969305,,,,,,,,,,,,8265.9067913553,1204.62192690466,1272.17061062116,,,,,12.2713947296143,10.3461227416992,,,,,,,,,,,,,No,Myaare
D02,Myaare,std5E2,,,1,26.9383811950684,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,538.767639160156,,,29.5780639648438,24.3046054840088,17714,401,17313,0,0,0,0,,,,,,,,,2107.78173828125,,,11.2226312340324,20.0626726742661,,,,,,,,,,,,7861.61890683448,1148.69727179797,1300.66077951218,,,,,28.2844181060791,25.5938816070557,,,,,,,,,,,,,No,Myaare
D03,Myaare,std10E2,,,1,55.8141860961914,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1116.28369140625,,,59.8900985717773,51.7523498535156,15604,723,14881,0,0,0,0,,,,,,,,,2107.78173828125,,,8.05948976297488,17.2372412310955,,,,,,,,,,,,7603.79847086251,1147.71378773639,1446.85177965514,,,,,57.8919715881348,53.7400703430176,,,,,,,,,,,,,No,Myaare
D04,Promin,std2E2,,,1,5.26242351531982,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,105.248474121094,,,6.48976802825928,4.2011775970459,18373,82,18291,0,0,0,0,,,,,,,,,4462.93505859375,,,4.97119017143983,9.08686776313358,,,,,,,,,,,,7959.14977134146,3217.2409809987,3238.40445570659,,,,,5.86383676528931,4.70381164550781,,,,,,,,,,,,,No,Promin
D05,Promin,std5E2,,,1,14.2145338058472,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,284.290679931641,,,16.1911849975586,12.2412004470825,16570,199,16371,0,0,0,0,,,,,,,,,4462.93505859375,,,6.81579096678257,8.7487812780215,,,,,,,,,,,,8046.36365911589,3133.61109739116,3192.61156569431,,,,,15.2226142883301,13.2073183059692,,,,,,,,,,,,,No,Promin
D06,Promin,std10E2,,,1,24.767276763916,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,495.345520019531,,,27.3215026855469,22.2185821533203,17377,362,17015,0,0,0,0,,,,,,,,,4462.93505859375,,,9.02448857143078,9.85471229235295,,,,,,,,,,,,8209.86093426278,3157.04072578423,3262.30175562076,,,,,26.0697612762451,23.4662322998047,,,,,,,,,,,,,No,Promin
D07,Promin,std2E2,,,1,4.29369306564331,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,85.8738632202148,,,5.41862630844116,3.33692455291748,18117,66,18051,0,0,0,0,,,,,,,,,5111.19482421875,,,7.72738037115232,8.34081061565427,,,,,,,,,,,,9147.39068418561,3793.16544271753,3812.67081700339,,,,,4.84291887283325,3.78784966468811,,,,,,,,,,,,,No,Promin
D08,Promin,std5E2,,,1,11.548978805542,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,230.979583740234,,,13.3398809432983,9.76079845428467,16379,160,16219,0,0,0,0,,,,,,,,,5111.19482421875,,,8.31094333386999,7.4314042189928,,,,,,,,,,,,9087.22908935547,3747.9667017717,3800.12385312486,,,,,12.462363243103,10.6363019943237,,,,,,,,,,,,,No,Promin
D09,Promin,std10E2,,,1,23.9766883850098,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,479.533752441406,,,26.498592376709,21.4601783752441,17250,348,16902,0,0,0,0,,,,,,,,,5111.19482421875,,,6.76668648475305,8.07298222451187,,,,,,,,,,,,9216.89343963272,3815.45529857668,3924.42344194407,,,,,25.2626991271973,22.692081451416,,,,,,,,,,,,,No,Promin
E01,Myaare,std2E1,,,1,0.734101235866547,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,14.6820249557495,,,1.29335331916809,0.365451753139496,16031,10,16021,0,0,0,0,,,,,,,,,2107.78173828125,,,13.3541930465794,19.1841243473939,,,,,,,,,,,,8311.41176757813,1177.37654101483,1181.8266908661,,,,,0.992246687412262,0.525202810764313,,,,,,,,,,,,,No,Myaare
E02,Myaare,std5E1,,,1,2.40436863899231,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,48.0873718261719,,,3.28111481666565,1.70004773139954,17633,36,17597,0,0,0,0,,,,,,,,,2107.78173828125,,,12.3101813451806,20.1201960661986,,,,,,,,,,,,7918.83502875434,1149.09765505684,1162.91893024842,,,,,2.82677602767944,2.02642393112183,,,,,,,,,,,,,No,Myaare
E03,Myaare,std10E1,,,1,5.97962236404419,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,119.592445373535,,,7.3481593132019,4.79338264465332,16766,85,16681,0,0,0,0,,,,,,,,,2107.78173828125,,,6.4584391618466,17.7023825287001,,,,,,,,,,,,7554.43905962776,1152.6455038471,1185.10121494345,,,,,6.65060186386108,5.35561847686768,,,,,,,,,,,,,No,Myaare
E04,Promin,std2E1,,,1,0.197080254554749,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,3.94160509109497,,,0.522400617599487,0.0467707291245461,17910,3,17907,0,0,0,0,,,,,,,,,4462.93505859375,,,17.6078096006199,9.56925818650167,,,,,,,,,,,,8713.89615885417,3202.25536543572,3203.17858834919,,,,,0.337421536445618,0.102411918342113,,,,,,,,,,,,,No,Promin
E05,Promin,std5E1,,,1,1.13142573833466,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,22.6285152435303,,,1.7843291759491,0.661469101905823,16645,16,16629,0,0,0,0,,,,,,,,,4462.93505859375,,,7.6076961147699,9.71189244743984,,,,,,,,,,,,8235.04797363281,3138.13911694825,3143.03851867291,,,,,1.43844199180603,0.871596574783325,,,,,,,,,,,,,No,Promin
E06,Promin,std10E1,,,1,3.33070421218872,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,66.6140823364258,,,4.3448429107666,2.48861145973206,17686,50,17636,0,0,0,0,,,,,,,,,4462.93505859375,,,7.7778236544162,10.4301337699396,,,,,,,,,,,,8274.04954101563,3178.21490222414,3192.62131022706,,,,,3.82304930686951,2.88270878791809,,,,,,,,,,,,,No,Promin
E07,Promin,std2E1,,,1,0.434270769357681,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,8.68541526794434,,,0.845859289169312,0.184483468532562,18967,7,18960,0,0,0,0,,,,,,,,,5111.19482421875,,,10.3026487591112,10.1608146464993,,,,,,,,,,,,9433.59416852679,3804.60453831154,3806.68198479287,,,,,0.621180653572083,0.289268553256989,,,,,,,,,,,,,No,Promin
E08,Promin,std5E1,,,1,1.89153349399567,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,37.8306694030762,,,2.65468215942383,1.29108357429504,18674,30,18644,0,0,0,0,,,,,,,,,5111.19482421875,,,13.6069637181307,8.57036290271288,,,,,,,,,,,,9246.64684244792,3783.04643037702,3791.82376851358,,,,,2.25751805305481,1.56748723983765,,,,,,,,,,,,,No,Promin
E09,Promin,std10E1,,,1,3.37291097640991,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,67.4582214355469,,,4.39992523193359,2.52013564109802,17465,50,17415,0,0,0,0,,,,,,,,,5111.19482421875,,,9.35681233432662,8.28264191559744,,,,,,,,,,,,9344.87198242188,3831.9712818988,3847.75399217799,,,,,3.87150526046753,2.9192316532135,,,,,,,,,,,,,No,Promin
F01,Myaare,std2E0,,,1,0.127323657274246,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.54647302627563,,,0.407866328954697,0.0192886497825384,18481,2,18479,0,0,0,0,,,,,,,,,2107.78173828125,,,153.109387511204,21.3027849931515,,,,,,,,,,,,8363.36181640625,1190.0126563047,1190.78895078661,,,,,0.244791954755783,0.0552567727863789,,,,,,,,,,,,,No,Myaare
F02,Myaare,std5E0,,,1,0.195291832089424,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,3.90583658218384,,,0.517659366130829,0.0463463291525841,18074,3,18071,0,0,0,0,,,,,,,,,2107.78173828125,,,14.5734563298839,19.6081041755931,,,,,,,,,,,,7872.16145833333,1148.75211755954,1149.86809786397,,,,,0.334359377622604,0.10148261487484,,,,,,,,,,,,,No,Myaare
F03,Myaare,std10E0,,,1,0.551718413829803,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,11.0343685150146,,,1.03323519229889,0.249758467078209,17063,8,17055,0,0,0,0,,,,,,,,,2107.78173828125,,,7.80588472611602,17.1614864764948,,,,,,,,,,,,7581.16772460938,1160.57426768549,1163.58456761254,,,,,0.771719336509705,0.378175109624863,,,,,,,,,,,,,No,Myaare
F04,Promin,std2E0,,,1,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.209199965000153,0,16850,0,16850,0,0,0,0,,,,,,,,,4462.93505859375,,,,7.76530051371576,,,,,,,,,,,,,3259.91158423359,3259.91158423359,,,,,0.095587745308876,0,,,,,,,,,,,,,No,Promin
F05,Promin,std5E0,,,1,0.203559219837189,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,4.0711841583252,,,0.539576888084412,0.0483082011342049,17340,3,17337,0,0,0,0,,,,,,,,,4462.93505859375,,,8.89017959255981,10.1787489028897,,,,,,,,,,,,8421.24300130208,3128.19179574562,3129.10754854935,,,,,0.348514884710312,0.105778552591801,,,,,,,,,,,,,No,Promin
F06,Promin,std10E0,,,1,0.139120265841484,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.78240537643433,,,0.445660322904587,0.02107566408813,16914,2,16912,0,0,0,0,,,,,,,,,4462.93505859375,,,20.9092828499337,9.63197515345322,,,,,,,,,,,,8280.63012695313,3193.53355771501,3194.13508267294,,,,,0.267473310232162,0.0603761747479439,,,,,,,,,,,,,No,Promin
F07,Promin,std2E0,,,1,0.0647889748215675,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,1.29577946662903,,,0.309464305639267,0.00272106495685875,18159,1,18158,0,0,0,0,,,,,,,,,5111.19482421875,,,,8.27056667421219,,,,,,,,,,,,9758.0185546875,3808.11042434217,3808.43808049781,,,,,0.16126637160778,0.0175574589520693,,,,,,,,,,,,,No,Promin
F08,Promin,std5E0,,,1,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.18705153465271,0,18845,0,18845,0,0,0,0,,,,,,,,,5111.19482421875,,,,9.20132256132199,,,,,,,,,,,,,3787.43288328718,3787.43288328718,,,,,0.0854681134223938,0,,,,,,,,,,,,,No,Promin
F09,Promin,std10E0,,,1,0.19183149933815,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,3.83662986755371,,,0.508485853672028,0.0455251783132553,18400,3,18397,0,0,0,0,,,,,,,,,5111.19482421875,,,13.7940525935053,8.07375327845243,,,,,,,,,,,,9689.23828125,3888.90833660146,3889.85404257069,,,,,0.328434616327286,0.0996845290064812,,,,,,,,,,,,,No,Promin
G01,Myaare,std2E-1,,,1,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.198357045650482,0,17771,0,17771,0,0,0,0,,,,,,,,,2107.78173828125,,,,20.7970655487243,,,,,,,,,,,,,1207.59945252657,1207.59945252657,,,,,0.0906336233019829,0,,,,,,,,,,,,,No,Myaare
G02,Myaare,std5E-1,,,1,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.186309978365898,0,18920,0,18920,0,0,0,0,,,,,,,,,2107.78173828125,,,,20.7956779633531,,,,,,,,,,,,,1151.52802810185,1151.52802810185,,,,,0.0851293057203293,0,,,,,,,,,,,,,No,Myaare
