Well,Sampledescription1,Sampledescription2,Sampledescription3,Sampledescription4,Target,Conc(copies/µL),MolecularWeight(pg/µL),Status,StatusReason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,AcceptedDroplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Sample
D05,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.196477353572845,0,17941,0,17941,0,0,0,0,,,,,,,,,9971.2265625,,,,7.51985890026009,,,,,,,,,,,,,7792.32309753476,7792.32309753476,,,,,0.0897747948765755,0,,,,,,,,,,,,,No,unknown
D06,unknown,,voltempl5,,Calsap,0.144113510847092,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,2.88227033615112,,,0.461657851934433,0.0218320600688457,16328,2,16326,0,0,0,0,,,,,,,,,9971.2265625,,,1.4113491096975,8.02355735604741,,,,,,,,,,,,11328.20703125,7621.81360268537,7622.26759502106,,,,,0.277073860168457,0.0625430941581726,,,,,,,,,,,,,No,unknown
D07,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.264627456665039,0,13321,0,13321,0,0,0,0,,,,,,,,,9971.2265625,,,,7.06731069484134,,,,,,,,,,,,,7417.94595931412,7417.94595931412,,,,,0.120912164449692,0,,,,,,,,,,,,,No,unknown
E01,STD,,voltempl5,,Calsap,1.33881843090057,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,26.7763690948486,,,1.99941694736481,0.84289538860321,18464,21,18443,0,0,0,0,,,,,,,,,9971.2265625,,,4.18957869519153,3.81446413991272,,,,,,,,,,,,16550.5868210565,7220.83953520856,7231.45070792319,,,,,1.65232193470001,1.06780779361725,,,,,,,,,,,,,No,STD
E02,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.247044369578362,0,14269,0,14269,0,0,0,0,,,,,,,,,9971.2265625,,,,13.6199635237777,,,,,,,,,,,,,7370.96891189352,7370.96891189352,,,,,0.112878650426865,0,,,,,,,,,,,,,No,unknown
E03,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.202505275607109,0,17407,0,17407,0,0,0,0,,,,,,,,,9971.2265625,,,,8.55831369109433,,,,,,,,,,,,,7594.83266458223,7594.83266458223,,,,,0.0925289541482925,0,,,,,,,,,,,,,No,unknown
E04,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.191346898674965,0,18422,0,18422,0,0,0,0,,,,,,,,,9971.2265625,,,,10.0366900125835,,,,,,,,,,,,,7648.45937416243,7648.45937416243,,,,,0.0874306783080101,0,,,,,,,,,,,,,No,unknown
E05,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.197412714362144,0,17856,0,17856,0,0,0,0,,,,,,,,,9971.2265625,,,,8.61927446182125,,,,,,,,,,,,,7663.15277403144,7663.15277403144,,,,,0.0902021676301956,0,,,,,,,,,,,,,No,unknown
E06,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.213069707155228,0,16544,0,16544,0,0,0,0,,,,,,,,,9971.2265625,,,,9.1806998814024,,,,,,,,,,,,,7605.21056246435,7605.21056246435,,,,,0.0973558276891708,0,,,,,,,,,,,,,No,unknown
E07,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.2535120844841,0,13905,0,13905,0,0,0,0,,,,,,,,,9971.2265625,,,,6.7114458159765,,,,,,,,,,,,,7554.97839921706,7554.97839921706,,,,,0.115833692252636,0,,,,,,,,,,,,,No,unknown
F01,STD,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.20380499958992,0,17296,0,17296,0,0,0,0,,,,,,,,,9971.2265625,,,,4.09194379401212,,,,,,,,,,,,,7186.04440460064,7186.04440460064,,,,,0.0931227952241898,0,,,,,,,,,,,,,No,STD
F02,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.265105158090591,0,13297,0,13297,0,0,0,0,,,,,,,,,9971.2265625,,,,12.1541903237645,,,,,,,,,,,,,7520.05587098623,7520.05587098623,,,,,0.121130414307117,0,,,,,,,,,,,,,No,unknown
F03,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.207158923149109,0,17016,0,17016,0,0,0,0,,,,,,,,,9971.2265625,,,,9.94992521382,,,,,,,,,,,,,7510.88334436959,7510.88334436959,,,,,0.0946552082896233,0,,,,,,,,,,,,,No,unknown
F04,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.197534427046776,0,17845,0,17845,0,0,0,0,,,,,,,,,9971.2265625,,,,8.95191625948336,,,,,,,,,,,,,7553.76498094485,7553.76498094485,,,,,0.0902577713131905,0,,,,,,,,,,,,,No,unknown
F05,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.201130166649818,0,17526,0,17526,0,0,0,0,,,,,,,,,9971.2265625,,,,10.688359668923,,,,,,,,,,,,,7620.10103819526,7620.10103819526,,,,,0.0919006690382957,0,,,,,,,,,,,,,No,unknown
F06,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.194697469472885,0,18105,0,18105,0,0,0,0,,,,,,,,,9971.2265625,,,,8.19680885873475,,,,,,,,,,,,,7860.54428062323,7860.54428062323,,,,,0.0889615565538406,0,,,,,,,,,,,,,No,unknown
F07,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.24155880510807,0,14593,0,14593,0,0,0,0,,,,,,,,,9971.2265625,,,,7.64258364725467,,,,,,,,,,,,,7533.41951844822,7533.41951844822,,,,,0.110372357070446,0,,,,,,,,,,,,,No,unknown
G01,STD,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.203428596258163,0,17328,0,17328,0,0,0,0,,,,,,,,,9971.2265625,,,,4.5835604121431,,,,,,,,,,,,,7206.3222490559,7206.3222490559,,,,,0.0929508209228516,0,,,,,,,,,,,,,No,STD
G02,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.27759051322937,0,12699,0,12699,0,0,0,0,,,,,,,,,9971.2265625,,,,7.89013045761594,,,,,,,,,,,,,7315.83835948881,7315.83835948881,,,,,0.12683479487896,0,,,,,,,,,,,,,No,unknown
G03,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.193638533353806,0,18204,0,18204,0,0,0,0,,,,,,,,,9971.2265625,,,,12.5130159130751,,,,,,,,,,,,,7498.97086070863,7498.97086070863,,,,,0.0884777382016182,0,,,,,,,,,,,,,No,unknown
G04,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.193171590566635,0,18248,0,18248,0,0,0,0,,,,,,,,,9971.2265625,,,,9.96426527604481,,,,,,,,,,,,,7647.86059326814,7647.86059326814,,,,,0.0882643908262253,0,,,,,,,,,,,,,No,unknown
G05,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.191878139972687,0,18371,0,18371,0,0,0,0,,,,,,,,,9971.2265625,,,,11.1546657450797,,,,,,,,,,,,,7497.99460118444,7497.99460118444,,,,,0.0876734033226967,0,,,,,,,,,,,,,No,unknown
G06,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.217688634991646,0,16193,0,16193,0,0,0,0,,,,,,,,,9971.2265625,,,,9.51721672123403,,,,,,,,,,,,,7609.90434020608,7609.90434020608,,,,,0.0994662120938301,0,,,,,,,,,,,,,No,unknown
G07,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.228247076272964,0,15444,0,15444,0,0,0,0,,,,,,,,,9971.2265625,,,,8.51197096806488,,,,,,,,,,,,,7552.76968847757,7552.76968847757,,,,,0.104290314018726,0,,,,,,,,,,,,,No,unknown
H01,NTC,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.234737798571587,0,15017,0,15017,0,0,0,0,,,,,,,,,9971.2265625,,,,4.10899208170874,,,,,,,,,,,,,7016.51560015836,7016.51560015836,,,,,0.107255883514881,0,,,,,,,,,,,,,No,NTC
H02,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.311410993337631,0,11320,0,11320,0,0,0,0,,,,,,,,,9971.2265625,,,,9.58999407929168,,,,,,,,,,,,,7276.09985273921,7276.09985273921,,,,,0.142286702990532,0,,,,,,,,,,,,,No,unknown
H03,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.191160097718239,0,18440,0,18440,0,0,0,0,,,,,,,,,9971.2265625,,,,13.4326230954548,,,,,,,,,,,,,7512.68888455803,7512.68888455803,,,,,0.0873453393578529,0,,,,,,,,,,,,,No,unknown
H04,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.265025407075882,0,13301,0,13301,0,0,0,0,,,,,,,,,9971.2265625,,,,8.34202268717209,,,,,,,,,,,,,7935.8675115769,7935.8675115769,,,,,0.121093980967999,0,,,,,,,,,,,,,No,unknown
H05,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.218633845448494,0,16123,0,16123,0,0,0,0,,,,,,,,,9971.2265625,,,,10.8546872411789,,,,,,,,,,,,,7651.9577724696,7651.9577724696,,,,,0.0998980700969696,0,,,,,,,,,,,,,No,unknown
H06,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.209398806095123,0,16834,0,16834,0,0,0,0,,,,,,,,,9971.2265625,,,,11.9945431053371,,,,,,,,,,,,,7493.64309932767,7493.64309932767,,,,,0.0956786125898361,0,,,,,,,,,,,,,No,unknown
H07,unknown,,voltempl5,,Calsap,0,,Manual,DropletsAnalyzedManually,DQ,Unknown,Unknown,ddPCRSupermixforProbes(NodUTP),FAM,0,,,0.234988197684288,0,15001,0,15001,0,0,0,0,,,,,,,,,9971.2265625,,,,8.81743878260131,,,,,,,,,,,,,7562.34739760839,7562.34739760839,,,,,0.107370287179947,0,,,,,,,,,,,,,No,unknown
