Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Mnelei
2154.358,377.3241,0
2301.232,394.8564,0
2050.946,411.0216,0
2133.113,378.5972,0
2132.602,358.0721,0
2272.726,321.1046,0
1990.744,333.7551,0
2060.75,410.3258,0
2058.591,395.499,0
2307.733,325.8817,0
2037.169,407.9639,0
2246.253,399.6055,0
2199.549,377.7799,0
2302.138,377.8285,0
2117.653,379.4208,0
2094.052,395.748,0
2356.115,420.4276,0
2045.413,343.2046,0
2249.649,378.325,0
2092.639,375.4689,0
2186.177,307.2886,0
2178.898,341.2648,0
2107.741,413.8307,0
2101.948,339.7927,0
2051.205,435.7635,0
2128.08,445.2588,0
2018.169,495.0901,0
2271.208,357.9385,0
2046.883,362.6639,0
2265.369,360.9281,0
2272.761,340.8804,0
2239.541,478.0216,0
2123.954,329.0148,0
2183.369,351.5397,0
2163.896,336.4347,0
1996.436,355.5772,0
2019.814,387.2383,0
2124.026,417.5244,0
2086.702,317.9087,0
2181.272,413.6064,0
2124.439,466.9053,0
2249.436,421.9545,0
2207.067,379.7158,0
2113.499,342.9561,0
2330.092,445.5037,0
2352.828,421.4518,0
2301.964,352.8778,0
2120.31,365.0164,0
2088.711,305.2408,0
2130.015,394.5177,0
2191.965,409.3665,0
2066.557,408.0856,0
2207.215,319.0391,0
2211.936,309.6346,0
2080.473,375.5842,0
2262.546,386.4528,0
2091.368,361.8788,0
2086.417,359.618,0
2359.683,418.4399,0
2189.039,360.416,0
2012.015,448.3582,0
2284.653,379.3478,0
2357.18,346.2222,0
2254.256,401.183,0
2218.812,420.8027,0
2146.332,433.3671,0
2193.663,389.1483,0
2204.023,361.1379,0
2352.461,357.6547,0
2201.795,383.5126,0
2038.89,369.7211,0
2043.502,455.7535,0
2078.178,412.4012,0
2363.636,378.939,0
2148.071,404.5579,0
2068.471,332.6196,0
2109.932,364.3843,0
2229.403,404.7307,0
2117.471,312.7502,0
2065.739,362.9664,0
2212.361,501.4805,0
2290.738,353.8867,0
2222.291,433.5575,0
2173.242,345.24,0
2175.482,366.7227,0
2173.813,372.1576,0
2134.59,338.6176,0
1924.482,401.2534,0
2005.435,384.6324,0
2110.917,321.9784,0
2161.973,397.2485,0
2113.377,412.6696,0
2301.73,351.3417,0
2160.512,396.5795,0
2147.519,418.0138,0
2196.245,406.3453,0
2175.501,437.3633,0
2107.629,411.9888,0
2053.732,439.3804,0
2220.067,341.8196,0
2194.992,335.6768,0
2219.586,444.999,0
2210.974,396.5959,0
2017.524,397.2206,0
2107.576,415.1624,0
2314.014,439.9296,0
2243.771,377.1094,0
2107.811,425.1545,0
2098.379,301.7642,0
1954.768,418.3026,0
2204.571,397.5079,0
2062.099,387.5139,0
2114.251,324.4596,0
2073.648,434.7268,0
2239.897,386.323,0
2055.107,372.0901,0
2269.619,408.5861,0
2103.683,352.3008,0
2051.649,395.1517,0
2250.949,359.0333,0
2240.664,413.2112,0
2014.18,402.2361,0
2150.642,421.0779,0
1969.974,366.2883,0
2039.501,389.2513,0
2040.485,372.8514,0
2065.879,394.8142,0
2145.883,368.1069,0
2069.822,426.9795,0
2181.428,311.7202,0
2278.794,413.8674,0
2399.034,352.9347,0
2156.278,449.702,0
2165.88,419.0822,0
2242.446,412.2522,0
2055.698,393.6766,0
2114.119,426.3938,0
2426.929,424.5127,0
2075.872,399.7385,0
2609.108,469.4156,0
2058.877,331.5122,0
2217.461,387.1168,0
2101.063,375.5465,0
2097.955,461.3757,0
2058.508,406.0359,0
2178.775,346.0135,0
2238.566,438.6073,0
2290.612,392.3438,0
2127.859,458.4927,0
2032.062,307.2019,0
2008.458,396.5172,0
2084.981,425.123,0
2253.14,360.1473,0
2118.645,420.1443,0
2232.407,2114.0,
2204.285,357.033,0
2213.318,351.5835,0
2041.187,430.8292,0
2249.675,335.4393,0
2086.62,411.5264,0
2313.852,421.84,0
2132.42,369.5563,0
2141.966,356.8879,0
2215.581,397.7542,0
2068.257,381.4961,0
2082.991,356.1205,0
2186.311,425.4016,0
2017.477,364.4271,0
2246.361,284.8575,0
1944.702,348.7089,0
2176.114,346.9219,0
2048.475,440.7983,0
2159.469,336.5881,0
2101.768,369.7329,0
2204.96,381.5602,0
2044.097,349.8887,0
2131.027,409.8329,0
2268.329,411.7094,0
2184.86,302.0292,0
2141.532,509.3502,0
2045.01,366.0249,0
2057.833,416.4496,0
2148.511,309.0201,0
2102.791,381.8646,0
2198.042,384.318,0
2023.565,327.3717,0
2239.781,423.2703,0
2009.701,326.3044,0
2344.041,431.1283,0
2026.998,388.8656,0
2102.659,373.1573,0
1976.136,340.2271,0
2187.917,406.009,0
2254.012,398.3083,0
2265.117,397.724,0
1990.575,379.3909,0
2044.389,434.0631,0
2120.724,355.7512,0
2445.581,355.2584,0
2132.018,316.1365,0
2073.888,301.4775,0
2112.525,371.1875,0
2266.194,299.5747,0
2094.969,367.3756,0
2243.063,307.3665,0
2059.548,327.4568,0
2106.805,410.2141,0
2296.944,448.5227,0
2117.727,359.1233,0
2025.271,407.3737,0
2228.834,386.0428,0
2033.391,359.3496,0
2038.737,359.6561,0
2130.262,413.7383,0
2158.468,395.5085,0
2130.51,317.1117,0
2167.98,345.5258,0
2162.91,443.5305,0
2137.517,367.1622,0
2021.53,336.9628,0
2034.605,398.7778,0
2284.624,392.2607,0
2188.601,338.1628,0
2003.352,355.4619,0
2128.353,389.1189,0
2019.983,442.0905,0
2156.169,376.0289,0
2163.512,429.9371,0
2168.309,456.2173,0
2031.62,324.7155,0
2264.766,313.0006,0
2011.744,400.6663,0
2293.226,439.9211,0
2144.228,351.486,0
1962.076,318.2476,0
2154.632,365.8497,0
2153.105,393.606,0
2156.103,363.1858,0
2077.913,340.1354,0
2061.654,403.4203,0
2102.088,392.1357,0
2252.263,259.1315,0
1895.776,320.8837,0
2076.253,361.1395,0
2114.967,319.6892,0
2223.599,480.2787,0
2168.865,376.2983,0
2263.165,281.4379,0
2169.113,434.8384,0
2050.661,406.7864,0
2214.817,301.277,0
2216.967,329.8173,0
2084.414,379.6389,0
1974.429,338.9943,0
2067.559,451.6071,0
2062.36,377.585,0
2164.154,328.2344,0
2113.893,397.4286,0
2099.862,355.1605,0
2063.816,381.4526,0
2348.438,305.4495,0
2158.256,462.1766,0
1980.003,331.081,0
2120.889,363.9409,0
2216.799,413.7704,0
2188.585,288.0233,0
2290.774,381.6674,0
2099.41,390.2756,0
2271.437,396.3562,0
2036.134,373.824,0
2138.176,388.1317,0
2130.808,408.1235,0
2321.186,400.0194,0
2152.852,434.8688,0
2033.263,395.9529,0
2069.745,423.0647,0
2210.081,343.1626,0
2122.836,302.2964,0
2134.633,326.1481,0
2073.854,378.4617,0
1910.63,357.5905,0
2106.415,394.0358,0
2265.884,389.407,0
2119.447,379.8502,0
2375.63,352.3433,0
2384.872,381.1309,0
2139.722,341.6064,0
2039.678,337.1467,0
2324.741,410.3284,0
2223.089,328.6815,0
2276.12,414.3151,0
2233.079,415.1909,0
2121.725,475.543,0
1999.735,400.9004,0
2094.028,414.1996,0
2200.01,454.9403,0
2172.6,366.8002,0
2108.341,417.7563,0
2083.857,378.9934,0
2186.969,365.9093,0
2131.195,411.2798,0
2034.935,293.9019,0
2291.677,411.9329,0
2167.044,447.4893,0
2017.742,410.7664,0
2182.765,368.717,0
2145.518,379.9906,0
2122.104,380.5516,0
2021.081,370.1687,0
2164.321,386.6729,0
1984.69,362.3547,0
2225.846,436.4672,0
2269.121,411.5381,0
2346.375,3989.0,
2207.072,401.1348,0
2061.102,317.8414,0
2069.923,389.8983,0
2280.319,361.9594,0
2194.414,401.9263,0
2301.387,444.7708,0
2070.238,417.2941,0
2144.96,336.1041,0
1943.298,389.2575,0
2243.989,373.865,0
2119.662,416.2749,0
2159.785,355.4142,0
2006.655,373.1539,0
2017.454,409.902,0
2150.033,384.283,0
2396.014,419.1794,0
2129.235,394.9799,0
2030.083,435.1172,0
2056.168,386.2614,0
2219.574,372.7759,0
2040.094,362.6931,0
2208.205,374.6777,0
2090.119,371.022,0
2027.618,331.3342,0
2028.347,345.7379,0
2174.211,477.0962,0
2263.543,408.2905,0
2069.861,325.0562,0
2085.014,341.5071,0
2216.581,456.6768,0
2040.242,343.1829,0
2216.429,359.9612,0
2169.483,406.4506,0
2352.941,337.8394,0
2025.014,366.9994,0
2348.08,361.2698,0
2054.531,365.4777,0
2156.476,435.3594,0
2078.457,426.0713,0
2128.156,389.2607,0
2180.734,455.4139,0
2099.524,344.7423,0
2145.885,488.0538,0
2081.187,381.4545,0
2173.864,495.6885,0
2063.969,431.981,0
2282.665,395.7977,0
2122.148,409.0593,0
1960.133,427.3466,0
2185.493,418.1984,0
2049.745,357.4916,0
2080.833,339.7155,0
2387.272,474.8666,0
2019.724,383.0157,0
2020.832,420.4875,0
2091.282,437.1211,0
2276.997,425.3883,0
2060.933,337.641,0
2161.056,431.744,0
2104.379,381.4514,0
2078.192,387.7699,0
2149.949,269.9634,0
2064.029,395.6752,0
2179.645,355.1816,0
2065.238,419.142,0
2170.73,379.366,0
2164.879,379.5079,0
2027.647,461.8198,0
2071.043,410.2538,0
2295.23,377.5579,0
1932.963,315.7806,0
2068.52,434.3,0
2320.924,380.1444,0
2113.028,414.4347,0
2321.842,397.9771,0
2273.453,442.5076,0
2185.6,472.7461,0
2147.053,365.8368,0
2171.109,377.0824,0
2078.509,342.6639,0
2346.396,269.2318,0
2164.078,350.0062,0
2283.867,361.3595,0
2126.194,353.6552,0
2313.269,379.4998,0
1995.46,473.327,0
2104.566,373.327,0
2061.376,366.3279,0
2059.74,380.911,0
2237.589,385.1637,0
2015.07,381.3894,0
2183.427,377.5975,0
1959.025,267.4817,0
2026.807,387.7437,0
2259.179,405.2909,0
2048.316,360.0712,0
2303.831,351.0901,0
2146.547,395.8044,0
2219.895,519.6372,0
2129.894,376.3414,0
2338.979,422.1932,0
2132.478,362.5167,0
2149.999,396.416,0
2089.866,450.5786,0
2168.771,412.2557,0
2095.671,406.5446,0
2122.198,416.7155,0
2028.363,316.1066,0
2150.409,361.8105,0
2102.851,377.6724,0
2104.083,324.1486,0
1972.987,374.6658,0
2144.479,366.5206,0
2204.776,421.9763,0
2097.287,333.8635,0
2073.119,390.5031,0
2224.225,384.5299,0
2173.159,337.3008,0
2128.75,388.278,0
2106.76,331.7104,0
2240.245,379.6134,0
2373.166,348.7726,0
2130.602,314.111,0
2137.665,323.6482,0
2101.487,392.3483,0
1934.623,390.8693,0
2065.817,358.5096,0
2115.31,422.5481,0
2109.752,374.8575,0
2242.343,398.9116,0
2173.21,313.5538,0
2191.868,446.7474,0
2235.563,377.8616,0
2123.425,336.8458,0
1995.505,346.5024,0
2167.111,287.4348,0
2007.304,373.7889,0
2065.477,390.6542,0
2090.271,404.4728,0
2175.854,358.8313,0
2068.199,350.6176,0
2086.935,279.7747,0
2120.103,357.8916,0
2363.281,326.1342,0
2087.677,351.8906,0
2190.212,403.0325,0
2246.154,424.8707,0
2304.538,310.202,0
1964.541,402.1235,0
2153.331,405.9164,0
2154.98,361.7588,0
2023.884,480.2992,0
1999.112,320.6524,0
2163.932,340.8634,0
2178.909,384.0582,0
2028.249,365.2321,0
2284.537,382.603,0
1930.882,347.6096,0
2062.283,458.6801,0
2279.43,362.4746,0
2150.866,354.0021,0
2073.452,464.1171,0
2075.062,352.5156,0
2059.711,346.5846,0
2116.806,339.1951,0
2271.717,364.771,0
2089.303,442.6123,0
2099.084,314.0549,0
2052.013,391.1313,0
2313.725,368.8566,0
2004.521,353.2947,0
2249.655,327.3733,0
2189.539,364.0691,0
2105.161,364.7347,0
2193.788,357.353,0
2244.8,429.3573,0
2081.417,386.8047,0
2196.209,403.0408,0
2266.527,390.8606,0
2121.024,379.7656,0
2095.159,328.8438,0
2123.512,329.0225,0
2171.258,313.4231,0
2242.075,472.4504,0
2307.964,363.6472,0
2134.553,397.4208,0
2134.005,374.1989,0
2121.571,418.0919,0
2135.118,290.2412,0
2116.986,388.8823,0
2058.761,391.297,0
2328.874,382.5823,0
2008.311,456.2568,0
2044.276,391.9025,0
2173.827,381.7198,0
2051.67,352.1158,0
2234.148,413.0038,0
2362.749,467.0483,0
2330.71,324.0026,0
2182.646,394.5847,0
2136.612,316.1522,0
2093.268,420.2628,0
2090.026,348.8254,0
2289.047,441.8685,0
1877.174,328.8372,0
2359.235,356.2292,0
2191.08,453.2419,0
2197.292,366.3394,0
2101.787,416.1726,0
1937.139,269.3118,0
2050.906,387.8008,0
2205.171,382.6958,0
2164.326,344.8909,0
2019.683,363.066,0
2138.43,337.978,0
2122.637,379.6724,0
2103.949,338.6978,0
2142.92,337.118,0
2189.77,415.7996,0
2305.363,381.0863,0
2263.802,378.1476,0
2060.01,374.9856,0
2050.905,312.1304,0
2044.808,403.6021,0
2050.647,440.2932,0
2220.836,341.7278,0
2137.235,384.0076,0
2232.127,424.4164,0
1986.868,358.4353,0
2324.012,393.9736,0
2045.053,378.1434,0
2085.508,308.3055,0
2395.317,388.1675,0
2217.409,337.3425,0
2072.041,360.1489,0
2178.729,341.5294,0
2147.685,396.7332,0
2259.293,456.5787,0
2130.585,408.2991,0
2153.573,369.1475,0
2245.451,373.2183,0
2019.599,342.7638,0
2145.823,308.1801,0
2091.721,377.8406,0
2024.636,369.2864,0
2071.693,341.8787,0
2110.237,473.5001,0
2050.47,384.9917,0
2007.724,370.265,0
2114.621,357.0402,0
2215.571,420.485,0
2028.587,422.0802,0
2165.431,361.5398,0
2399.892,424.1415,0
2144.247,460.7037,0
2147.601,291.9821,0
2215.542,310.3514,0
2292.505,394.0287,0
2221.403,341.4645,0
2178.921,503.9841,0
2242.171,465.2177,0
2171.08,376.71,0
