Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Oncmyk
604.035,516.0601,0
537.1082,472.7404,0
611.7022,426.1367,0
611.3008,517.6455,0
612.6559,465.761,0
579.6772,425.6941,0
640.2613,382.5305,0
584.5259,454.4515,0
620.2709,499.2554,0
641.7567,467.0606,0
605.3881,491.014,0
517.2728,399.6979,0
591.0657,550.1974,0
675.2337,459.7239,0
574.0168,477.5356,0
654.7865,465.6496,0
620.4157,416.7443,0
630.9993,468.2967,0
567.8726,397.1544,0
592.9186,442.472,0
649.4243,483.7732,0
612.2325,489.3087,0
576.833,506.2677,0
585.0496,478.6174,0
599.4171,503.3734,0
602.815,503.3902,0
640.818,451.8217,0
580.7118,522.2267,0
561.9166,587.7319,0
625.0861,388.1775,0
635.0789,470.5338,0
603.1273,546.3308,0
592.5049,480.0336,0
661.0614,453.1687,0
547.6614,520.9905,0
621.1536,416.7329,0
528.7523,398.0343,0
647.7468,432.528,0
600.8945,441.0036,0
587.1362,478.8633,0
599.3535,483.455,0
597.631,543.0495,0
623.523,493.4937,0
539.7891,414.106,0
598.6682,423.0707,0
569.5696,495.6125,0
627.2647,485.6307,0
550.1136,430.2735,0
612.6728,489.0191,0
643.176,486.5525,0
612.9024,479.2134,0
543.5292,439.2798,0
681.9816,462.396,0
615.8491,417.6069,0
599.8495,478.2243,0
590.6429,437.7578,0
641.8475,455.3456,0
560.3773,425.5175,0
604.9957,509.0261,0
537.1077,359.6938,0
583.6024,483.0596,0
607.2878,494.6659,0
629.2258,487.5878,0
604.6939,502.2154,0
665.217,477.337,0
604.959,452.5444,0
560.9979,470.9079,0
634.8622,445.2127,0
626.5525,433.3951,0
613.6333,453.9506,0
567.6873,461.1924,0
619.2404,459.3901,0
610.1579,506.6843,0
634.3309,546.335,0
621.6859,461.0316,0
598.4583,469.5813,0
582.9656,512.1949,0
620.6406,426.7107,0
631.8601,544.6288,0
568.1814,524.4976,0
603.1632,451.4868,0
625.2659,434.7857,0
582.01,455.801,0
613.6437,435.2305,0
627.2437,432.8095,0
619.1543,525.4573,0
594.231,503.3359,0
553.7799,462.4321,0
608.6553,517.7153,0
643.3135,426.5872,0
613.7562,456.6084,0
581.052,446.1673,0
672.5635,554.0706,0
604.1926,442.493,0
591.6996,438.9638,0
596.8333,445.2652,0
545.2229,423.2021,0
674.5268,435.631,0
630.6533,491.8667,0
570.3655,555.6003,0
532.3082,441.4072,0
594.9456,456.0884,0
539.5941,498.2725,0
559.7442,512.5055,0
566.3091,416.5642,0
636.5187,425.4582,0
590.1732,496.0206,0
521.6278,368.9028,0
566.3879,416.3495,0
616.6321,450.1461,0
667.4303,383.7293,0
584.0125,479.0653,0
655.077,466.0629,0
619.841,514.5758,0
605.3984,473.0968,0
619.6765,469.171,0
624.9963,404.7925,0
603.5044,469.3766,0
598.9598,418.8658,0
594.7155,381.3427,0
579.4354,453.1754,0
606.7723,462.3171,0
624.2311,403.7868,0
594.178,410.9435,0
626.3317,483.7655,0
546.4838,537.4951,0
555.9492,498.0733,0
534.2251,397.4119,0
646.7461,471.0072,0
528.3665,528.373,0
584.2778,457.1883,0
563.7157,489.4287,0
618.8826,445.4385,0
565.8464,454.3553,0
568.0364,439.1775,0
605.1262,464.2927,0
581.0196,408.1997,0
634.6799,504.5872,0
610.5816,452.5461,0
597.5066,475.8896,0
625.1944,525.8958,0
577.1548,427.7809,0
590.4401,408.2888,0
629.7404,505.2624,0
575.5016,431.0403,0
537.5137,382.2879,0
594.9723,431.0493,0
641.8232,474.3476,0
618.502,483.3672,0
632.2513,434.073,0
611.369,486.7692,0
615.2515,484.3129,0
605.8661,372.8641,0
596.0815,518.9902,0
613.1355,481.591,0
588.7597,496.408,0
610.7828,475.4525,0
585.0366,469.7879,0
641.3293,508.4347,0
610.9492,512.3199,0
599.8556,529.182,0
655.1865,444.869,0
599.2336,473.7744,0
558.195,495.1841,0
625.8777,495.4986,0
668.0011,551.5704,0
564.3943,499.1601,0
590.5436,490.0341,0
589.11,438.0142,0
566.7046,370.0753,0
647.7979,459.2642,0
582.8641,501.4679,0
555.3835,505.9529,0
627.345,456.3987,0
652.4717,431.8983,0
627.2655,458.0063,0
607.7646,442.4908,0
563.8084,501.6702,0
575.4281,480.5583,0
525.8953,437.9821,0
592.4578,469.924,0
653.2877,486.5359,0
663.2305,385.2103,0
582.9084,475.4151,0
569.3232,483.2698,0
624.437,431.5584,0
543.3508,386.9706,0
569.2359,513.1036,0
601.3964,494.7972,0
620.3682,506.3514,0
583.8545,547.6078,0
594.4799,494.3568,0
651.5912,456.0425,0
584.101,511.3587,0
619.2112,487.3703,0
609.52,421.4776,0
548.2164,495.0161,0
627.9202,547.5245,0
671.8525,435.1382,0
583.3275,445.0376,0
603.0661,485.7935,0
604.1702,436.7813,0
590.2791,449.1565,0
544.0873,447.3258,0
541.4225,401.5501,0
583.9614,467.3445,0
673.5024,534.0225,0
592.692,467.2763,0
543.1968,470.7202,0
594.8221,446.3532,0
584.8995,454.6301,0
612.8485,456.5941,0
558.2578,442.305,0
595.3745,515.8026,0
609.4966,459.0688,0
632.5763,434.9519,0
475.7959,375.2415,0
544.2897,500.0422,0
595.644,548.0731,0
615.5373,494.7294,0
586.8925,437.5365,0
584.6433,475.3021,0
681.8303,405.8885,0
637.925,467.1263,0
514.4886,428.9236,0
600.1464,442.7204,0
631.3201,476.3214,0
560.8402,464.856,0
629.5673,438.0649,0
652.3622,495.4116,0
650.4597,475.9688,0
567.0763,479.823,0
621.9215,459.1324,0
518.5918,466.2255,0
545.0378,458.19,0
590.6812,442.674,0
617.4543,545.26,0
618.5085,449.7395,0
612.1381,458.6909,0
572.6255,503.9599,0
607.5211,482.8268,0
541.1182,442.7566,0
497.5173,342.82,0
553.5385,411.1984,0
622.4239,484.9698,0
605.8069,486.1392,0
587.0005,515.3275,0
612.4644,450.3098,0
646.339,473.0379,0
620.4343,409.0681,0
599.5038,439.7556,0
569.3512,450.6773,0
650.9835,467.0825,0
580.1105,513.4189,0
537.9464,416.5659,0
670.6528,409.7464,0
613.7451,416.1298,0
608.226,464.6951,0
567.1248,449.0846,0
571.1451,495.0046,0
585.9715,451.1858,0
520.2303,397.5453,0
620.4848,418.0322,0
584.0896,441.8825,0
676.072,452.8386,0
556.6064,411.642,0
572.3529,388.3139,0
606.1796,525.1868,0
648.3997,501.0976,0
624.9621,379.1142,0
582.3839,528.265,0
573.1983,564.5818,0
609.2379,483.9591,0
568.5673,459.2748,0
631.7747,460.0693,0
637.0853,490.6447,0
622.0885,415.0394,0
618.4773,493.019,0
590.4989,438.3167,0
560.5792,480.8044,0
588.8811,510.2032,0
600.5109,512.2344,0
631.0223,468.7995,0
555.3873,448.974,0
595.2822,488.0177,0
610.2662,451.64,0
573.2894,459.1593,0
581.022,547.5319,0
642.7366,555.676,0
587.798,457.8403,0
616.7366,550.3691,0
558.8799,505.363,0
609.4578,505.315,0
586.0725,478.5141,0
646.5177,449.8707,0
535.3876,487.76,0
624.5264,519.2945,0
559.3093,434.0588,0
581.7991,422.5839,0
580.6897,428.4666,0
565.3057,439.7749,0
598.3696,514.0177,0
610.1918,505.9903,0
578.9852,506.6042,0
605.5997,484.7819,0
607.4854,469.7531,0
590.8287,460.0271,0
630.6494,431.6582,0
675.912,473.9802,0
550.4712,437.6982,0
576.3231,435.4402,0
614.1451,534.954,0
647.0656,486.8484,0
580.5933,489.5723,0
701.83,487.592,0
657.2881,425.6217,0
585.3406,486.229,0
610.8782,430.2019,0
590.3436,409.2238,0
600.1773,480.9484,0
715.5347,510.3534,0
588.2114,415.5668,0
609.1598,463.3096,0
622.3269,505.2101,0
616.9808,445.1223,0
614.4349,499.1174,0
598.6973,523.6078,0
581.5855,581.9718,0
547.8953,391.2958,0
537.8675,434.0573,0
601.8499,450.1766,0
583.3525,452.623,0
629.4265,456.2455,0
600.575,464.1419,0
596.359,435.9167,0
647.7192,530.036,0
567.2885,431.3594,0
591.4202,455.4603,0
600.7059,498.1313,0
512.573,433.1723,0
528.8463,498.8718,0
577.7191,449.1387,0
635.6522,445.3706,0
676.4196,465.1213,0
564.3492,472.3198,0
639.03,466.5256,0
604.0415,518.7167,0
523.993,426.6215,0
528.0294,569.9449,0
640.293,434.3772,0
539.3392,407.8291,0
629.507,433.887,0
514.4395,488.7781,0
574.2856,437.2837,0
598.5952,489.4192,0
585.4854,462.8011,0
543.6626,423.6831,0
559.1111,526.7418,0
606.4968,441.2191,0
638.3957,378.3537,0
581.4965,439.9259,0
596.7477,495.9695,0
562.2335,429.2372,0
646.53,486.7877,0
590.3454,494.601,0
630.2664,457.1898,0
598.9523,478.4911,0
587.0533,509.7084,0
656.1096,461.764,0
694.6927,432.8392,0
616.0539,564.0211,0
648.6746,461.9695,0
618.8204,424.4554,0
613.7823,529.2883,0
576.1041,494.7598,0
612.6022,481.8557,0
531.6034,412.8824,0
599.1591,511.7488,0
547.7076,514.4661,0
577.8099,406.3917,0
645.418,453.3187,0
604.1903,481.5043,0
639.8459,534.6719,0
565.3811,470.4652,0
572.7415,538.9302,0
537.2151,476.3279,0
623.7202,472.8634,0
548.8439,518.8263,0
575.2347,464.8062,0
581.2626,448.9045,0
590.6666,447.6942,0
665.0783,557.175,0
534.7,437.0427,0
599.9515,432.7801,0
578.7571,475.1009,0
603.6209,499.6655,0
573.7448,411.0744,0
633.9554,465.8429,0
610.1678,361.9016,0
641.5652,474.5402,0
707.3532,551.1917,0
593.2259,451.6565,0
530.1469,412.2277,0
557.5001,417.3567,0
524.0928,398.1741,0
629.4419,452.0816,0
632.0602,506.9848,0
549.4041,448.5015,0
620.6443,415.0928,0
637.507,531.0061,0
633.1218,512.1058,0
591.1932,592.3022,0
617.3517,460.9108,0
507.7441,353.0634,0
619.7028,461.1002,0
605.4365,483.2326,0
650.4536,453.0857,0
604.86,452.3981,0
532.9709,400.8758,0
596.7193,430.9004,0
579.5942,503.9286,0
592.7667,495.1245,0
605.8128,415.6217,0
603.6146,504.704,0
624.8934,463.4655,0
604.2887,467.5641,0
639.9451,426.2048,0
581.7314,477.1625,0
602.5537,453.1559,0
619.7314,425.8509,0
602.9776,466.3556,0
597.3334,490.8835,0
563.4445,446.5425,0
625.239,417.1971,0
558.7099,549.1402,0
552.1544,400.6516,0
598.7756,463.2321,0
616.6984,462.5322,0
580.836,404.2946,0
568.8647,468.9582,0
580.0638,522.8452,0
664.3846,516.0288,0
588.2034,412.5152,0
609.7318,402.1348,0
687.4077,443.1458,0
614.3253,399.1053,0
572.5249,395.206,0
624.1224,515.78,0
606.1461,546.1979,0
600.6208,424.0641,0
620.136,470.8932,0
574.2784,441.7539,0
611.2556,491.7675,0
543.9354,468.3303,0
594.3861,465.8631,0
534.8725,407.373,0
642.6253,434.9182,0
662.5286,487.5355,0
671.5168,437.8945,0
599.3399,464.6257,0
572.7307,444.2895,0
580.877,453.9563,0
596.6488,522.2223,0
541.036,515.2315,0
614.463,557.4009,0
631.7127,497.4668,0
612.8087,425.8232,0
573.9265,466.0451,0
568.8405,494.4917,0
677.2892,450.674,0
481.8771,416.3735,0
591.2101,400.5815,0
599.6333,483.0869,0
581.6912,508.0106,0
657.3047,585.677,0
573.7443,439.0914,0
606.3989,611.9447,0
546.8848,485.5083,0
547.4621,471.8293,0
664.8066,490.1853,0
596.2333,497.9859,0
575.0771,443.5284,0
657.8748,454.7925,0
629.0413,527.777,0
634.9238,495.9849,0
530.1379,393.7497,0
580.1373,426.9664,0
596.4634,462.3593,0
605.0228,452.8039,0
586.1826,464.7581,0
589.2148,547.3339,0
585.0086,461.2175,0
577.5183,427.8775,0
601.0298,464.9379,0
650.0773,476.3114,0
638.0956,453.4505,0
584.5731,479.0587,0
581.8215,452.6093,0
571.2208,420.8997,0
585.0564,509.7177,0
620.4695,495.5257,0
595.6826,495.8544,0
634.3046,390.251,0
656.2036,497.6947,0
616.366,431.0292,0
529.4478,463.3414,0
638.4886,446.9622,0
550.0575,486.0474,0
624.4587,431.1572,0
619.8367,462.6614,0
644.29,461.3024,0
564.4816,523.1477,0
516.1803,380.654,0
566.6208,437.9772,0
621.4268,559.0123,0
602.1962,346.2336,0
594.1953,410.8491,0
685.8534,486.0299,0
667.6852,397.1131,0
542.122,377.7785,0
558.7714,411.4621,0
536.005,397.1434,0
570.3714,387.6356,0
599.4068,551.6248,0
562.7387,511.1888,0
651.2867,549.0037,0
581.5598,485.4257,0
600.3586,435.2709,0
556.1842,512.1083,0
563.301,485.2195,0
610.0044,525.3635,0
591.361,492.549,0
535.6157,486.5287,0
613.9355,550.1367,0
582.7961,523.5653,0
612.3011,519.1439,0
573.9623,414.2299,0
592.5555,480.244,0
643.8638,429.079,0
616.5782,471.1865,0
597.2902,465.7967,0
583.5684,442.9729,0
549.0776,510.6535,0
557.7564,449.4096,0
625.4415,410.1256,0
606.3618,469.5807,0
574.8151,465.7977,0
580.5632,487.0929,0
596.7719,456.67,0
646.3263,395.0182,0
521.0216,389.3022,0
619.9545,457.1312,0
625.8046,400.0266,0
622.879,479.7036,0
605.8378,473.8306,0
586.3729,508.1548,0
654.8683,442.1555,0
565.2399,462.8886,0
567.5103,432.9772,0
470.1621,346.0388,0
624.4791,470.4012,0
565.4547,498.6957,0
600.4221,464.49,0
595.744,391.162,0
618.3214,462.4317,0
604.6812,489.8431,0
602.6196,462.1032,0
624.2106,413.9467,0
647.1865,444.5003,0
545.4433,514.7841,0
643.3576,433.2616,0
619.5348,440.0276,0
551.1768,440.8929,0
628.7217,424.3548,0
638.1219,412.0081,0
602.7084,495.2122,0
645.3016,442.7131,0
562.7285,403.4166,0
636.776,456.1323,0
626.1199,495.089,0
616.861,513.0386,0
601.2068,464.085,0
663.8284,466.3732,0
542.6236,445.0247,0
594.2995,472.7491,0
653.3643,462.3529,0
597.8455,435.1612,0
585.3251,425.4557,0
635.1465,487.5104,0
586.9292,483.1769,0
567.3553,457.8097,0
572.1733,481.2714,0
606.1482,421.7199,0
586.7409,464.475,0
650.238,483.5989,0
527.1595,487.7332,0
615.6553,448.2458,0
646.2207,413.5804,0
709.5516,538.16,0
667.0304,502.5327,0
622.0427,469.0191,0
616.6555,479.757,0
590.7563,474.4544,0
598.4598,503.5398,0
593.406,420.8578,0
637.7287,470.308,0
586.3542,522.8431,0
586.606,529.7559,0
538.3838,438.6648,0
586.4935,435.35,0
534.676,379.0878,0
626.3475,473.1199,0
641.9008,490.265,0
603.6815,541.1743,0
598.3408,467.3382,0
588.2224,506.8421,0
605.376,469.8994,0
572.0131,475.8107,0
542.3695,399.7339,0
583.0155,427.5648,0
569.2359,408.0778,0
664.0022,419.2044,0
572.8467,604.9811,0
604.2831,433.9311,0
745.5929,470.1548,0
613.5339,452.1762,0
624.606,519.3916,0
598.0788,491.4788,0
571.1285,562.4729,0
625.0039,529.3198,0
611.339,471.2313,0
639.5859,485.8965,0
599.9299,511.9272,0
558.8502,514.0711,0
550.9939,552.6733,0
598.4993,498.1968,0
622.3146,424.9398,0
629.8791,512.7009,0
598.4039,470.7551,0
499.5566,365.1508,0
596.9357,437.5385,0
593.8719,395.5102,0
559.3287,485.9611,0
594.9403,458.0849,0
629.0423,477.6803,0
590.8673,469.4519,0
639.3385,463.1964,0
616.2427,435.6381,0
614.5912,500.1118,0
581.6504,523.4304,0
658.4982,403.666,0
585.1815,510.3517,0
595.5486,526.9042,0
617.0624,377.5031,0
612.6228,446.4868,0
494.5955,496.1277,0
617.3617,397.8255,0
619.9801,454.9078,0
635.8391,468.6435,0
601.6442,546.7203,0
568.1154,384.1745,0
574.6175,481.2244,0
619.3893,494.312,0
682.3391,565.9021,0
541.0905,422.3566,0
574.5235,454.2457,0
663.1779,560.7686,0
573.2689,453.0563,0
608.9202,400.3176,0
537.6572,460.5968,0
608.2561,476.965,0
553.4186,524.5536,0
557.8558,447.5843,0
597.256,473.4096,0
626.2733,496.4614,0
578.1841,535.9423,0
595.1702,477.5181,0
629.4356,483.9749,0
568.9406,441.4879,0
564.5393,499.7983,0
513.9496,451.5189,0
634.7644,517.167,0
585.6249,519.5781,0
590.3015,436.2639,0
587.2336,485.8712,0
610.264,489.1834,0
597.3009,512.0557,0
648.1645,374.3417,0
631.1247,421.2622,0
572.8807,447.2835,0
586.1782,455.822,0
652.225,438.4547,0
609.474,444.6455,0
583.4127,545.8561,0
620.2826,459.4211,0
524.7034,397.1409,0
572.0569,480.9464,0
614.3632,398.7328,0
585.0442,511.806,0
606.9541,485.3103,0
660.1932,526.3507,0
634.8026,462.9375,0
687.239,547.6982,0
592.56,547.1211,0
591.6456,418.9968,0
553.0069,435.1006,0
575.3763,494.3347,0
618.1963,443.9551,0
649.1672,428.1358,0
600.7155,489.3734,0
626.4081,517.1561,0
636.6713,434.1887,0
638.4559,449.0914,0
584.0054,440.8237,0
570.906,466.1202,0
539.9285,471.7553,0
636.9174,525.8209,0
580.6042,499.8938,0
600.8223,492.0356,0
565.7044,413.3987,0
519.8038,397.2352,0
611.4689,412.6286,0
619.418,423.6432,0
653.7438,471.7124,0
642.1037,459.0522,0
554.8829,434.8076,0
607.1548,465.7931,0
623.6244,439.1639,0
542.2496,473.4749,0
581.0862,492.6368,0
611.996,433.7874,0
621.2824,467.3676,0
588.5484,495.545,0
528.7351,483.4665,0
568.1271,462.6438,0
596.1496,477.0064,0
606.8984,524.4933,0
521.5308,381.307,0
590.1528,466.2729,0
626.8815,420.7632,0
598.1214,464.1005,0
605.2513,498.2869,0
649.3183,471.1779,0
616.0845,429.0476,0
615.0847,438.1677,0
617.6843,477.3092,0
588.4286,491.427,0
587.6438,476.4443,0
645.9904,534.1047,0
597.2538,416.2998,0
627.457,476.2895,0
662.9057,500.2513,0
629.1597,528.7979,0
570.8173,489.9187,0
562.6033,475.61,0
648.3693,468.5107,0
599.055,484.1433,0
604.916,409.9865,0
616.4932,490.2913,0
561.1075,459.027,0
656.281,413.4737,0
551.2349,439.6905,0
600.3305,517.126,0
563.783,434.6732,0
617.4156,422.2249,0
575.4636,430.6289,0
637.3243,508.6651,0
572.0105,349.8832,0
611.4236,465.6874,0
581.1787,507.7102,0
607.2318,474.7479,0
586.298,529.7336,0
579.8392,488.7343,0
580.3183,525.4536,0
643.3185,395.5984,0
615.0572,528.2188,0
622.1345,489.9684,0
655.4395,400.5206,0
592.2878,527.2474,0
590.9828,469.3459,0
611.2355,434.3772,0
712.6166,483.2627,0
539.5689,416.037,0
700.2936,528.1987,0
619.3536,450.8905,0
580.9586,458.1337,0
563.3577,440.3687,0
648.87,409.394,0
658.6503,462.344,0
567.9606,451.0839,0
681.2633,500.8341,0
561.2147,496.92,0
619.146,516.412,0
506.1879,420.9921,0
600.5865,509.1868,0
633.3464,432.1802,0
617.7193,560.618,0
594.5404,377.2332,0
589.2507,492.6561,0
615.8238,486.1159,0
561.9154,442.4145,0
668.3129,418.5321,0
603.877,486.7993,0
578.2274,466.4543,0
590.2363,541.2589,0
565.7377,594.04,0
606.6913,392.8758,0
586.5609,459.3503,0
535.8582,382.9543,0
623.0344,461.5747,0
608.15,486.4626,0
503.142,383.6194,0
561.6109,384.0429,0
549.7284,496.6924,0
626.4521,446.5452,0
595.1055,484.5525,0
622.6966,459.6279,0
552.9706,423.0918,0
610.311,526.5187,0
625.2465,496.2346,0
568.7437,495.8014,0
551.7762,480.6901,0
599.9259,519.2889,0
562.0545,386.3057,0
583.7664,373.0461,0
571.044,498.7133,0
598.8717,465.9763,0
638.5481,432.8324,0
660.6551,475.44,0
649.4262,484.8892,0
623.735,425.2507,0
606.3583,507.5293,0
687.3694,416.8714,0
619.1516,479.363,0
592.2006,497.3407,0
637.4265,456.558,0
505.6993,407.0589,0
566.2203,450.2018,0
562.1315,500.3708,0
566.5466,552.6604,0
616.5029,393.5433,0
659.1729,434.8281,0
584.2505,489.3842,0
519.2913,444.3417,0
620.9094,433.4692,0
636.411,399.4241,0
591.0386,413.0146,0
641.1775,478.1216,0
601.5823,440.6591,0
589.138,544.4087,0
636.7228,464.6258,0
563.5656,523.9304,0
649.0931,461.1623,0
639.624,373.449,0
556.1924,393.0549,0
551.5093,501.2651,0
599.1144,464.2111,0
592.8819,444.7633,0
576.0146,476.3745,0
639.4055,479.3745,0
577.2715,488.7291,0
625.7667,450.5854,0
511.7997,412.3871,0
601.7858,471.9822,0
572.6691,478.0394,0
560.3475,412.8295,0
609.1882,456.7112,0
554.4281,470.8446,0
618.1882,445.6157,0
534.4481,421.1255,0
574.7552,477.4386,0
612.4541,463.6595,0
644.8279,469.2463,0
537.724,495.2865,0
574.7909,523.8794,0
631.301,491.5623,0
523.6272,377.7454,0
583.4255,493.5958,0
600.0866,521.8321,0
583.0999,489.1404,0
646.6793,448.1342,0
537.1083,417.4676,0
509.6956,480.8852,0
628.7082,497.8626,0
595.0646,537.1359,0
592.4442,502.7988,0
622.1479,461.6255,0
602.1648,402.7765,0
590.5229,470.7445,0
622.2589,497.4225,0
503.8784,414.4814,0
564.7046,481.9837,0
555.8165,437.1135,0
580.5585,563.4481,0
644.486,489.6781,0
604.0892,536.3737,0
623.1531,467.4265,0
608.2487,510.5126,0
610.128,445.7465,0
563.1968,547.8628,0
597.3666,520.5824,0
519.5958,434.9083,0
617.4908,464.424,0
583.3607,503.851,0
644.536,476.5332,0
584.8871,553.2439,0
582.9492,491.3773,0
512.033,369.7455,0
626.2986,451.2518,0
649.045,450.5123,0
596.0252,523.5116,0
617.8232,476.7991,0
623.8326,469.9491,0
580.249,435.8619,0
547.6061,468.4787,0
591.462,441.4255,0
593.9957,472.0026,0
598.5499,483.9012,0
626.7929,422.4914,0
600.9245,445.7432,0
556.4149,393.7934,0
617.9733,482.576,0
614.234,487.9733,0
592.8923,543.4082,0
596.6666,493.7582,0
626.2867,494.9782,0
621.968,486.1384,0
597.6507,525.7022,0
594.1061,543.6325,0
519.3326,393.0353,0
568.5568,414.3118,0
572.3452,487.0228,0
555.5047,488.3315,0
634.6861,496.2307,0
569.6478,442.2014,0
648.0179,542.0802,0
632.7274,482.8122,0
612.8683,479.0393,0
590.3152,470.0988,0
587.9659,476.5106,0
615.7271,422.1872,0
640.5046,481.8283,0
609.5763,500.2268,0
552.5653,537.7205,0
639.3386,429.0078,0
612.393,513.0767,0
636.7223,528.2154,0
582.392,515.0929,0
602.191,503.4584,0
578.2686,459.4998,0
562.441,503.009,0
636.546,512.3914,0
654.4419,497.04,0
627.6069,505.5665,0
618.1769,460.645,0
512.3397,545.0651,0
635.837,484.308,0
605.7902,485.7553,0
663.2529,443.2852,0
614.0313,383.4543,0
544.358,469.9019,0
658.8099,428.7577,0
600.9397,461.6196,0
570.6262,375.2291,0
665.358,433.8032,0
604.269,493.5437,0
569.4399,580.1786,0
595.9989,453.4207,0
704.3556,454.9964,0
593.7673,493.2045,0
717.9526,475.1339,0
571.2244,435.0255,0
579.3224,433.1889,0
628.5728,456.9506,0
625.0241,426.4708,0
560.993,510.4443,0
615.2988,428.6596,0
589.1307,389.4501,0
526.2284,404.9671,0
626.2785,374.8039,0
608.0976,515.8761,0
681.6855,444.805,0
587.2783,452.364,0
554.1921,484.6541,0
509.5731,418.9417,0
581.7525,498.5665,0
584.8364,554.4468,0
570.2734,517.4471,0
601.1069,510.5379,0
581.2816,426.0957,0
573.5588,497.4238,0
509.8333,501.4026,0
598.3301,447.7847,0
596.2022,524.1836,0
596.3475,500.4575,0
532.7924,435.5497,0
674.3112,439.6298,0
657.8945,436.4579,0
604.8041,498.2883,0
614.9329,415.1407,0
649.215,471.0369,0
515.3024,456.8328,0
570.2031,445.2959,0
596.2618,527.553,0
559.2589,508.958,0
604.5359,472.8984,0
664.4847,429.1274,0
583.5959,518.3693,0
627.0491,532.9097,0
628.7872,528.3521,0
646.0438,437.7763,0
612.9792,513.6074,0
604.7264,497.9046,0
486.8574,502.2568,0
621.1004,495.206,0
593.1831,475.3896,0
605.4007,425.0746,0
563.6473,429.212,0
539.4726,578.603,0
593.8494,451.7593,0
590.3252,508.4161,0
561.5414,502.0966,0
576.4844,487.2536,0
625.9723,486.1433,0
633.1595,451.158,0
632.439,491.9935,0
638.335,465.4078,0
635.5465,413.421,0
615.4153,525.5481,0
616.2275,402.3034,0
586.4189,510.9492,0
600.0199,463.4666,0
633.8237,448.6744,0
566.0166,488.3647,0
574.0227,399.9174,0
610.722,448.884,0
583.8291,477.1819,0
642.3271,413.05,0
619.9761,498.3502,0
614.9977,484.1605,0
526.7415,377.2259,0
580.0636,445.7873,0
543.4316,400.8265,0
580.3419,452.6105,0
549.6249,507.1872,0
613.4515,509.3368,0
586.4341,523.2346,0
606.6464,594.7579,0
496.4684,383.954,0
605.4073,507.89,0
619.1701,503.4579,0
521.0858,416.1834,0
618.7753,439.2102,0
646.3322,426.5054,0
624.3723,467.8989,0
714.5979,470.937,0
563.5862,420.6671,0
602.0339,414.6476,0
577.4478,509.7306,0
506.6779,412.8382,0
620.2723,418.7445,0
560.8227,435.5,0
624.7217,529.5138,0
605.0034,500.8581,0
571.2101,486.3722,0
507.7701,404.9503,0
659.1332,412.8885,0
599.1555,532.1247,0
603.8266,444.7206,0
530.842,495.5115,0
505.3101,474.7388,0
615.5016,454.3211,0
568.9514,505.7653,0
557.3668,446.2539,0
583.9634,451.4569,0
584.7416,457.3015,0
661.9976,470.1944,0
539.3409,418.5249,0
622.3027,525.0723,0
574.125,435.8076,0
571.1599,448.0688,0
642.811,453.4843,0
648.3923,519.1757,0
636.2122,478.8557,0
617.5084,478.5185,0
576.6992,521.8552,0
652.262,471.1532,0
598.8575,501.7861,0
624.6304,434.9608,0
