Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Homame
7230.422,166.8069,1
6829.771,143.4714,1
6851.4,210.3469,1
7165.259,213.0906,1
6859.463,130.2585,1
6552.192,291.2561,1
7410.844,299.4407,1
7250.289,153.343,1
7136.816,225.884,1
7120.004,189.7935,1
7078.639,305.7896,1
7195.377,112.6509,1
7167.38,254.8438,1
7409.881,186.0396,1
7406.401,131.4683,1
7308.545,187.9431,1
7369.092,160.4167,1
7506.951,185.8413,1
6910.747,110.7048,1
6815.867,275.5925,1
7634.655,232.1919,1
6838.799,119.2349,1
7211.22,183.469,1
7306.527,180.0979,1
7447.865,137.8376,1
7267.505,204.832,1
7271.577,207.1418,1
7751.59,209.7871,1
7477.805,152.0969,1
7152.286,244.3726,1
7413.367,115.0081,1
7106.418,221.8059,1
7522.044,127.3447,1
6779.419,172.5813,1
7254.853,222.1167,1
7269.552,196.9778,1
7101.236,191.0852,1
7249.099,175.0022,1
7634.404,106.5911,1
7387.584,239.0916,1
6454.304,208.8394,1
7097.778,316.9722,1
7215.824,157.6782,1
6681.182,144.7346,1
7182.064,266.0503,1
7081.856,179.4253,1
7547.356,141.4346,1
7149.759,265.6672,1
6633.888,311.8232,1
6924.923,310.4534,1
7002.499,188.3499,1
7215.895,151.5942,1
7592.236,253.8364,1
7223.121,276.7151,1
7547.225,293.7581,1
7285.334,215.3608,1
6318.214,189.4573,1
7173.97,222.6973,1
7292.792,152.6055,1
7000.427,117.8862,1
7381.297,239.1997,1
7314.775,172.5996,1
7364.952,383.8647,1
7012.258,243.6157,1
6949.036,102.0674,1
6190.051,176.5396,1
7097.973,149.656,1
6937.171,181.9634,1
7271.204,247.6331,1
6821.524,208.6836,1
7545.853,104.8088,1
7464.994,191.2549,1
6760.858,262.8816,1
7388.203,119.6614,1
7257.062,185.9465,1
7352.727,125.5325,1
7243.593,205.8679,1
5790.341,244.6785,0
7193.477,169.5256,1
7262.694,176.4446,1
7119.868,203.0496,1
6704.504,110.0457,1
7326.338,151.1626,1
7280.208,176.3523,1
7304.362,142.5791,1
7141.464,213.3303,1
7201.344,274.2959,1
7361.661,181.8418,1
7054.743,161.5537,1
7338.329,172.5657,1
7334.187,196.5022,1
7094.619,182.5378,1
7258.891,222.7649,1
7285.754,247.9856,1
7275.629,122.0413,1
7347.064,291.4663,1
6367.612,206.3555,1
7295.103,21.56152,1
7216.644,197.3687,1
7780.485,204.4912,1
7386.796,237.386,1
7680.938,104.2893,1
7172.248,208.1233,1
7573.786,86.04272,1
7152.786,153.8462,1
5841.615,214.9302,0
6476.103,210.8625,1
7368.695,177.8423,1
7582.92,121.6265,1
7362.672,90.44531,1
7237.273,262.9602,1
7050.486,164.2092,1
7393.324,108.647,1
6962.276,152.4382,1
6790.244,98.7019,1
7012.802,259.3613,1
7058.523,134.6204,1
7387.974,199.6443,1
7605.562,21.31665,1
7532.448,67.79761,1
7219.33,98.12158,1
7343.7,151.4136,1
7168.494,190.3662,1
7050.499,202.5544,1
7077.541,184.6394,1
6978.644,225.2986,1
6938.488,181.7341,1
7342.927,278.626,1
7338.681,148.0759,1
7274.078,233.2781,1
6337.646,160.9341,1
7390.069,210.6553,1
7577.29,190.6377,1
7510.979,195.2168,1
7352.272,232.7156,1
7225.74,248.9243,1
7604.481,184.5591,1
7343.184,236.842,1
7050.431,247.0752,1
6705.497,152.1,
6629.782,220.7449,1
7179.607,140.5767,1
6877.794,240.0164,1
7507.679,156.3904,1
7130.4,261.4954,1
7423.442,61.65918,1
7378.422,255.0325,1
6491.375,275.9343,1
7512.258,251.9531,1
7334.892,162.686,1
7406.197,150.8315,1
7319.447,126.7717,1
7514.458,73.58423,1
7311.188,235.1687,1
7552.939,93.01074,1
7296.681,228.0349,1
7221.16,280.8298,1
7406.513,184.4363,1
7287.986,179.6067,1
7320.243,219.7246,1
7321.055,208.8086,1
7061.119,81.0415,1
7636.831,166.0439,1
7149.083,260.7422,1
7262.513,228.6755,1
7836.779,148.7456,1
7128.924,117.2944,1
6453.219,268.0884,1
7048.232,342.1211,1
6746.839,249.2129,1
7503.472,249.1729,1
7284.985,167.8826,1
7337.59,113.019,1
7529.775,69.0918,1
7114.704,186.7083,1
7261.896,275.5879,1
7397.048,144.6057,1
7113.563,275.5793,1
6893.732,207.0078,1
7020.36,183.6592,1
7219.497,247.8477,1
7234.515,190.4746,1
7103.881,189.8979,1
7385.763,140.78,1
7286.858,133.2319,1
6602.279,261.3506,1
7610.159,171.2561,1
6825.97,285.563,1
7333.012,169.2747,1
6159.371,108.0273,1
6307.353,260.3064,1
7307.198,129.0051,1
7069.214,200.134,1
6034.212,144.1309,0
7197.714,228.3623,1
7490.822,97.07422,1
7119.933,183.2251,1
7423.474,240.5671,1
7107.617,285.1384,1
7271.512,259.6465,1
6974.763,240.0291,1
7075.962,193.7939,1
7112.165,103.085,1
6516.696,199.4749,1
7227.38,133.0344,1
7701.957,156.8464,1
7122.465,151.6255,1
7483.469,150.9983,1
7132.903,207.4131,1
7528.143,21.36499,1
7322.65,130.5525,1
7112.41,166.7739,1
7345.943,129.5562,1
7179.915,50.625,1
7174.639,157.9453,1
7484.354,236.532,1
7078.377,181.6196,1
7383.189,190.3484,1
6856.412,126.7363,1
7471.543,217.0063,1
7389.337,287.0283,1
7318.788,142.9104,1
7468.42,130.5168,1
7209.255,189.6531,1
7721.716,209.0237,1
7452.309,273.2856,1
5646.477,195.4629,0
7227.842,130.822,1
7246.511,181.0225,1
7503.241,232.2349,1
7290.593,249.8889,1
5823.633,259.2214,0
6527.237,325.281,1
7451.083,148.7651,1
7073.865,293.9333,1
7559.295,112.2146,1
7452.225,211.9138,1
7224.669,186.8445,1
6760.813,119.7229,1
7720.55,192.677,1
7288.263,204.4185,1
7083.524,51.91724,1
8054.882,194.7605,1
7207.272,188.3779,1
7199.314,236.8589,1
6642.686,133.2578,1
7153.124,145.3135,1
6857.211,222.655,1
7105.563,267.6628,1
7423.937,201.3296,1
6648.309,189.8745,1
7096.086,226.1826,1
7438.239,234.6611,1
7415.376,212.146,1
6606.683,204.6821,1
7140.426,239.0061,1
7220.603,129.8047,1
7423.965,89.83276,1
7459.893,108.5645,1
6642.483,152.8042,1
7052.332,118.479,1
7236.798,252.7114,1
6995.767,197.6448,1
7502.106,128.1382,1
6351.919,270.4602,1
6850.774,130.2395,1
7329.231,3877.1,
7209.953,151.3704,1
7081.755,269.9783,1
7297.178,327.2974,1
7774.011,164.7551,1
7422.387,149.8003,1
7355.162,135.5693,1
7535.311,279.0225,1
6875.057,159.0503,1
7271.118,87.74585,1
6958.375,201.959,1
6385.854,179.1572,1
7584.494,90.45557,1
7266.634,163.0505,1
7402.69,180.1001,1
7382.89,127.4453,1
7219.37,206.762,1
7408.632,86.92603,1
7783.879,203.2703,1
7204.985,196.7305,1
7311.281,265.2605,1
7568.558,322.6257,1
7327.478,75.94678,1
6720.6,232.1804,1
7160.476,262.3145,1
7248.354,148.6506,1
7192.017,214.0571,1
7289.823,256.877,1
6811.803,209.2766,1
7074.12,244.791,1
7454.072,212.6741,1
6403.365,118.7009,1
7447.037,279.1982,1
7424.786,82.20972,1
7268.741,172.8091,1
7211.089,172.7964,1
6971.348,253.3232,1
7283.933,280.6624,1
7277.538,198.394,1
7057.609,193.2764,1
7249.226,233.7585,1
7306.181,212.0708,1
7697.834,240.1284,1
7161.136,190.686,1
7450.115,4.420654,1
7076.85,175.2781,1
7331.628,127.2871,1
7311.311,38.74829,1
7173.75,202.2678,1
7096.128,214.3982,1
7286.718,266.0535,1
7328.336,235.2505,1
7021.813,257.1355,1
6346.098,261.5652,1
6830.518,172.7722,1
7547.783,259.011,1
6344.46,202.0103,1
7132.165,184.5293,1
7098.951,111.5518,1
7186.879,109.5029,1
7298.548,245.1621,1
7370.852,117.1804,1
7381.027,178.5356,1
6737.849,186.0791,1
7433.056,209.5698,1
7625.55,79.4668,1
6503.963,290.5825,1
7175.74,231.45,1
6785.755,173.0093,1
7117.451,282.8584,1
7175.731,112.1831,1
7294.832,151.7129,1
7104.325,286.5532,1
6950.612,297.5667,1
6392.483,227.8352,1
7004.085,277.9817,1
7228.301,124.1343,1
7554.152,167.8628,1
7288.239,98.33057,1
7121.208,148.4734,1
7212.686,190.0125,1
7229.728,262.6638,1
7224.381,214.2947,1
7520.338,188.7744,1
7602.636,294.7888,1
7095.431,249.1389,1
7459.93,201.4351,1
6919.834,131.5339,1
7456.925,180.8447,1
7387.648,271.4883,1
7661.13,196.2773,1
7208.683,110.1018,1
7532.336,222.1196,1
7246.689,243.3005,1
7305.11,143.9036,1
7262.864,107.6279,1
7252.449,246.6287,1
7395.939,170.0005,1
7319.76,248.0469,1
7546.493,178.4443,1
7157.378,94.22534,1
7470.374,348.0454,1
7186.296,200.5881,1
7081.338,409.0286,1
7049.685,122.6038,1
7091.681,70.52124,1
7107.52,234.116,1
6508.413,210.7563,1
7063.762,426.3484,1
7751.257,186.9905,1
7086.365,294.3455,1
7199.62,244.0095,1
6400.071,171.312,1
7337.369,174.2444,1
7266.067,146.689,1
7268.216,200.7197,1
7293.455,130.1028,1
7388.835,70.74902,1
7239.242,321.7896,1
7378.362,158.4539,1
7269.639,220.4277,1
7375.729,104.8872,1
7193.759,238.3813,1
7516.224,208.6897,1
6925.152,215.4304,1
7393.873,153.8411,1
7319.053,191.2507,1
7047.963,162.2205,1
7441.747,27.25098,1
7462.068,174.0454,1
7396.484,224.1111,1
7339.78,24.12134,1
7422.682,149.7324,1
7292.112,62.6355,1
7035.659,174.8743,1
7289.778,258.3657,1
6732.893,164.0984,1
5868.387,211.6804,0
7221.968,264.4331,1
6974.852,190.7075,1
7215.34,197.7793,1
6851.67,246.8438,1
7392.543,189.1145,1
7448.273,151.0437,1
7166.684,284.2585,1
7139.977,190.7786,1
7077.609,233.9875,1
7293.592,250.2859,1
7092.629,86.99585,1
6908.465,171.0325,1
6863.638,137.1333,1
7648.573,94.05225,1
7040.351,180.1006,1
7358.768,115.3975,1
7412.709,212.7412,1
7265.405,229.0828,1
7312.991,158.4146,1
7496.458,96.21313,1
7120.931,129.2053,1
7217.14,188.6145,1
7162.328,221.1987,1
6957.065,193.0884,1
5922.404,203.5601,0
7436.564,229.9094,1
7271.999,158.4219,1
7338.504,170.0598,1
6836.55,248.6165,1
7360.975,169.2065,1
7249.752,205.3599,1
7157.148,170.6238,1
7184.265,118.0405,1
7237.991,146.0723,1
7102.925,182.3,1
7246.644,225.4688,1
7183.972,155.6514,1
7100.842,168.8323,1
7115.714,252.2109,1
7598.829,187.2988,1
7096.789,125.9985,1
7351.495,179.0222,1
7258.371,248.6042,1
7431.161,117.8298,1
7236.629,184.1584,1
7381.304,199.4565,1
7394.296,131.5767,1
6436.837,306.606,1
7195.987,122.6838,1
7205.17,216.2627,1
7412.24,84.88477,1
7285.734,113.9575,1
7198.679,166.5166,1
7221.661,257.4573,1
7064.773,257.5774,1
7091.852,151.8284,1
7430.997,203.8645,1
7044.488,142.3984,1
7229.54,235.7949,1
7086.784,156.8628,1
7314.521,173.3428,1
7088.06,215.4463,1
7132.986,159.8279,1
7632.437,287.7759,1
7381.93,176.2051,1
7095.735,213.8682,1
7164.291,125.4287,1
7400.986,186.1052,1
7232.914,179.8601,1
7327.698,156.5554,1
7349.103,177.6814,1
7394.558,203.7112,1
7244.554,229.321,1
7125.125,224.7427,1
7605.082,179.9929,1
7188.719,228.752,1
7128.151,146.8582,1
7129.236,60.34521,1
7708.237,3.660645,1
6940.188,219.1401,1
7315.158,372.9229,1
7677.733,289.5066,1
7199.581,283.5874,1
7329.194,164.8706,1
7308.141,331.3137,1
7031.108,293.8604,1
7087.679,357.0313,1
7083.72,88.1936,1
6932.599,286.8779,1
7452.855,120.1453,1
7349.061,177.7371,1
7196.142,238.3411,1
7143.5,130.6707,1
7485.053,231.1331,1
7398.887,201.2202,1
7427.85,251.6909,1
7400.092,158.5825,1
5742.213,134.8232,0
7291.87,267.2375,1
7108.499,267.5837,1
7113.166,223.5989,1
6806.096,174.0854,1
7207.917,221.592,1
7169.158,150.0647,1
7177.813,264.2192,1
6742.813,168.8833,1
7386.649,199.2188,1
7397.999,157.821,1
7340.483,287.8057,1
7044.511,201.5315,1
7258.509,219.7537,1
7218.631,185.749,1
7298.683,189.0371,1
6894.292,331.0588,1
7476.551,275.9561,1
6869.101,73.229,1
7320.919,215.2085,1
6999.185,140.7488,1
7420.498,227.5632,1
7180.379,168.3979,1
7257.363,249.1204,1
6978.295,186.6401,1
7279.729,161.5566,1
7314.583,269.928,1
7278.443,69.30908,1
6904.532,342.4629,1
7147.531,169.3843,1
7315.597,244.4675,1
7329.05,280.2891,1
6484.645,272.3037,1
7178.627,129.0364,1
7376.293,172.1748,1
7248.933,226.9973,1
7111.174,194.6272,1
7170.252,217.095,1
7283.761,142.9463,1
6110.447,209.8337,0
7256.301,105.4451,1
7352.185,215.186,1
6107.072,309.5789,0
7248.012,87.73242,1
7270.954,179.8267,1
7121.678,236.0046,1
7063.285,266.6577,1
7032.386,208.1975,1
7156.153,223.5771,1
7402.155,161.9507,1
7116.098,258.9873,1
7006.149,275.4302,1
7214.404,156.5964,1
7236.183,231.8674,1
7032.7,245.2249,1
7037.654,183.7041,1
7156.039,111.3914,1
7215.958,334.4963,1
7168.667,70.46948,1
7617.278,89.33398,1
7363.618,62.1377,1
7402.416,151.3303,1
6827.497,178.6008,1
7294.807,276.5701,1
7100.329,174.0374,1
7353.835,134.3857,1
7476.238,94.4043,1
6891.478,204.2878,1
7485.606,262.2964,1
7070.019,215.4055,1
7190.988,355.5701,1
6874.775,199.0044,1
7459.251,330.5891,1
7194.378,277.6707,1
7287.639,192.769,1
6992.455,297.1948,1
7221.992,248.793,1
7752.827,207.5161,1
7397.799,169.8091,1
7500.799,199.6421,1
6865.033,224.4988,1
7695.533,214.2166,1
7292.151,338.708,1
7358.362,200.7454,1
7369.56,287.6389,1
7240.808,278.0649,1
7313.978,256.7932,1
6754.65,146.2056,1
7521.536,191.6563,1
6894.127,158.5837,1
6945.499,225.3406,1
7212.423,213.6084,1
7084.187,186.3792,1
7341.743,212.7717,1
7069.845,200.5305,1
7580.438,198.4231,1
7091.843,346.9827,1
7592.755,66.40039,1
