Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Hemtak
2103.697,336.4265,0
2088.842,413.554,0
1985.02,356.1833,0
1965.949,377.314,0
2061.19,334.9124,0
1991.957,378.7203,0
2062.811,395.4445,0
1878.4,287.5236,0
1877.919,336.1888,0
1879.948,390.6499,0
2035.062,352.5618,0
1925.712,388.9238,0
1990.414,327.8429,0
1997.48,363.5881,0
2211.446,375.9614,0
2008.272,313.7594,0
1918.345,376.3146,0
1856.164,303.8593,0
2052.522,291.04,0
1939.196,303.6865,0
1925.792,338.8761,0
1979.328,391.5294,0
1973.885,403.6456,0
2028.557,369.9816,0
1912.985,395.8862,0
2101.648,343.7065,0
1894.672,299.8992,0
1927.137,332.4856,0
1908.214,359.4588,0
1957.828,318.8431,0
2031.81,356.6744,0
1921.309,412.8808,0
1919.116,381.7784,0
2012.451,283.7899,0
2010.896,286.9141,0
1794.934,404.791,0
2061.584,300.3564,0
1928.738,298.71,0
1908.953,413.268,0
2018.021,353.1885,0
1868.622,326.2576,0
2006.948,295.8993,0
2024.244,379.1324,0
2042.933,374.834,0
1923.12,389.5995,0
1935.288,323.2394,0
1907.602,316.0302,0
1966.274,423.3479,0
2028.615,311.7349,0
1998.416,373.8475,0
1960.109,379.2087,0
1956.469,279.0719,0
1860.308,378.4552,0
2032.092,339.5548,0
1945.545,432.7621,0
1955.549,415.7355,0
2034.73,227.8875,0
1964.642,395.1209,0
1915.302,362.5638,0
1985.327,377.5794,0
1961.406,377.3555,0
2010.539,448.4194,0
2071.041,287.0649,0
1946.455,358.4537,0
1948.748,356.7569,0
1912.047,415.5391,0
1857.674,353.3522,0
1857.663,346.784,0
2072.812,351.8129,0
2089.562,327.8044,0
1927.699,402.5334,0
1827.07,332.826,0
2007.606,337.1619,0
1946.94,251.0706,0
1896.185,325.9797,0
2068.566,436.2214,0
1979.758,344.2254,0
1881.486,366.4075,0
1882.412,398.1323,0
1978.483,348.9912,0
2042.608,426.7355,0
1991.789,249.7388,0
1915.076,299.3223,0
1949.142,362.4913,0
1938.681,369.2106,0
2011.657,331.249,0
2013.942,354.6328,0
1951.474,284.035,0
1994.185,334.3895,0
2032.353,390.3938,0
1997.008,316.5463,0
1950.245,344.6113,0
1929.28,322.4095,0
1974.686,326.9241,0
2122.559,460.8053,0
1985.752,363.5264,0
1873.637,407.1847,0
1950.885,343.8118,0
2092.177,398.74,0
2042.31,331.4138,0
2020.336,375.1796,0
1945.095,374.077,0
2078.496,342.6171,0
1996.82,389.0217,0
1893.199,286.9047,0
1946.31,320.0856,0
2021.673,319.5765,0
1923.535,325.5267,0
1934.77,391.185,0
1999.344,328.8079,0
1924.304,398.8206,0
1958.363,378.8541,0
1821.214,318.5661,0
1886.599,359.2316,0
2080.292,306.4409,0
1929.05,390.4882,0
2033.526,353.2197,0
1897.057,374.2216,0
2005.626,310.1928,0
2016.45,384.8949,0
1900.61,332.7877,0
1987.026,234.5298,0
1923.493,303.9794,0
1946.442,375.6938,0
1974.064,312.676,0
2029.702,337.4199,0
1889.641,382.4426,0
2133.254,346.7931,0
2027.912,324.5137,0
2052.486,305.5106,0
1956.582,360.7581,0
2097.781,365.2261,0
1891.781,292.8984,0
2084.767,345.1696,0
1988.566,356.4604,0
1892.514,428.8085,0
1948.203,327.6953,0
1943.559,320.0875,0
1901.734,398.5474,0
1893.584,342.6812,0
1906.453,317.6129,0
2117.113,299.8856,0
1973.394,290.8688,0
2026.378,376.7354,0
1903.022,396.3214,0
1954.356,397.8011,0
2014.432,321.6507,0
1973.935,381.0247,0
2049.701,360.4628,0
2058.557,297.8519,0
2065.721,422.8738,0
1945.031,339.8338,0
2059.098,311.3494,0
1960.379,374.0284,0
1902.171,360.7241,0
1936.629,348.4471,0
1907.651,300.6351,0
1897.893,333.9671,0
1985.16,317.6092,0
1841.441,299.9684,0
1958.145,380.3936,0
1903.249,371.5498,0
1982.995,308.7039,0
2003.598,349.9868,0
1909.863,339.1508,0
1929.049,321.3137,0
1994.638,367.4313,0
1880.624,398.2487,0
1993.799,365.5854,0
1967.819,450.116,0
1962.238,376.1871,0
1973.547,370.2997,0
1951.871,353.3784,0
1830.568,315.8752,0
1843.455,277.502,0
1895.12,399.6608,0
2067.587,370.7649,0
2054.281,316.3965,0
1890.308,369.1398,0
2034.969,431.7252,0
1905.747,364.1616,0
1934.519,333.5256,0
2075.289,264.3584,0
1981.287,288.4535,0
1986.596,429.3124,0
1810.233,365.0526,0
2083.431,295.3171,0
1853.397,355.379,0
1943.646,366.3571,0
2036.784,333.5621,0
1932.073,345.1844,0
2008.776,271.1705,0
1999.446,376.11,0
1908.321,342.018,0
1984.009,354.9965,0
1866.918,328.9335,0
1948.152,278.1553,0
2044.73,336.757,0
1942.155,317.5154,0
2029.225,337.2581,0
1904.77,352.7985,0
1988.427,376.32,0
2068.559,304.4906,0
1929.534,364.1641,0
2072.196,322.4738,0
1957.314,319.2467,0
1870.309,360.7859,0
1841.589,276.8997,0
1851.656,399.2162,0
1847.263,307.0931,0
1896.119,355.6435,0
1869.591,354.3964,0
1899.315,355.0664,0
1776.356,342.12,0
1957.717,307.8036,0
1959.718,345.4186,0
1919.423,338.6588,0
1909.354,353.996,0
1927.142,405.5558,0
2083.061,322.502,0
2026.058,370.8099,0
2048.356,319.939,0
1992.606,350.3655,0
2020.81,406.9449,0
1876.105,375.6518,0
1960.506,302.9576,0
2018.197,367.0903,0
1941.524,377.0483,0
1937.467,379.9456,0
1928.929,369.2255,0
2056.636,326.3196,0
1881.07,378.0537,0
1967.816,266.2335,0
1894.624,354.3756,0
1942.725,352.7496,0
2095.802,402.0225,0
1971.834,296.5184,0
1899.331,309.9772,0
2014.389,324.4943,0
1878.677,346.0236,0
1939.896,349.9716,0
1934.104,367.2011,0
1847.43,341.3946,0
1948.438,373.3795,0
1895.266,376.9097,0
1976.749,395.2607,0
2004.833,338.7366,0
2104.632,293.8146,0
1990.769,343.4393,0
2043.26,321.5867,0
1910.277,364.0047,0
1955.369,403.5679,0
2025.322,373.5391,0
1792.552,386.0959,0
1844.807,314.8771,0
1905.753,370.3774,0
2070.827,282.4656,0
2032.162,298.9246,0
1964.198,338.7087,0
2057.198,333.8239,0
1792.882,418.9644,0
1892.265,398.1801,0
1998.447,418.8917,0
1902.868,385.8185,0
1879.63,379.1693,0
1967.069,345.8643,0
1915.235,396.8613,0
1958.242,386.2592,0
1907.243,342.7844,0
2161.862,319.567,0
2075.738,345.6173,0
2092.977,297.9824,0
1898.459,399.7622,0
1878.825,371.1942,0
1888.532,293.0818,0
1979.736,329.6853,0
1918.331,417.4058,0
1927.235,335.5928,0
1920.552,323.5097,0
1928.179,384.0007,0
2003.069,335.6459,0
2005.595,390.355,0
1940.168,350.1276,0
2077.894,317.4617,0
1943.757,315.8428,0
2038.622,319.5636,0
1931.139,349.2957,0
1986.609,366.0312,0
1900.3,314.27,0
1893.224,307.7455,0
1923.48,368.4645,0
1958.486,286.4453,0
2069.74,413.8929,0
1869.265,333.2755,0
1961.075,304.1149,0
1852.981,379.7045,0
2033.871,352.4385,0
2010.951,333.9365,0
2031.372,330.912,0
1978.045,377.6714,0
1856.573,458.3168,0
2054.652,304.5085,0
1995.414,342.125,0
1904.437,349.9728,0
1865.724,394.5171,0
1930.806,369.9664,0
1883.609,347.7482,0
1959.722,288.3296,0
1938.535,390.8898,0
2105.906,341.5682,0
1975.936,366.2888,0
1881.596,397.585,0
2013.605,344.0229,0
1868.482,384.0952,0
1847.607,320.743,0
2017.561,386.2487,0
2094.611,380.9778,0
2077.096,409.5647,0
1987.873,322.0513,0
2047.612,295.7185,0
2097.312,379.189,0
1981.958,352.9907,0
1929.322,343.6119,0
1951.197,389.0388,0
1987.836,323.9717,0
1958.435,297.3568,0
1887.896,417.3451,0
1954.987,313.4479,0
1898.653,415.9027,0
1965.438,248.7327,0
1884.563,354.9622,0
1882.915,297.6877,0
2017.134,370.0205,0
2062.111,380.9988,0
1999.144,410.3237,0
1959.571,370.1094,0
2034.109,357.1743,0
1901.112,461.6826,0
2165.464,433.4808,0
1966.914,310.7285,0
1968.381,328.2838,0
1863.871,348.2675,0
1956.066,392.4736,0
2054.471,401.5981,0
1872.093,236.6866,0
1899.036,388.642,0
1987.976,383.0782,0
1865.149,315.4866,0
1939.036,321.3832,0
1893.349,347.3843,0
1984.401,369.8367,0
1942.975,348.9061,0
1897.023,367.6149,0
1886.141,339.4412,0
2434.323,339.6876,0
1926.268,415.4489,0
1962.605,401.7191,0
1899.246,358.176,0
1974.081,404.0542,0
2049.148,377.2007,0
1885.974,357.8502,0
1919.286,326.7494,0
1975.102,386.0958,0
1956.931,358.4998,0
1814.653,547.1722,0
2068.894,393.72,0
1881.552,358.1982,0
1925.283,363.0276,0
1827.025,337.4933,0
2052.94,319.4275,0
1937.639,344.7221,0
2007.485,376.9779,0
1899.161,361.6292,0
1832.231,303.5315,0
1993.155,383.4421,0
2074.959,423.1613,0
1995.411,374.2645,0
1985.451,317.673,0
1844.217,344.3109,0
2084.151,329.3416,0
2043.664,352.3202,0
1983.312,408.0878,0
1943.069,388.86,0
2049.374,369.7179,0
1910.343,425.7015,0
1971.03,356.7839,0
1990.777,378.277,0
1975.59,300.0769,0
1906.662,356.5408,0
1967.317,398.0305,0
1946.227,377.8661,0
1848.972,394.6018,0
2067.752,295.0277,0
2105.889,361.6322,0
1940.211,372.5497,0
1892.378,339.9969,0
1833.731,307.7843,0
1913.047,288.3857,0
1900.884,300.0051,0
2020.928,273.0699,0
1956.908,377.4703,0
2056.079,301.7668,0
1964.103,366.7813,0
1984.912,424.0743,0
2089.152,363.4412,0
2035.868,331.1766,0
1906.022,328.5624,0
2043.947,352.7767,0
1996.4,325.3007,0
2001.97,310.0709,0
1923.245,389.9517,0
2013.613,356.5486,0
1913.776,293.6157,0
1928.335,317.7123,0
1960.486,290.0843,0
2004.084,286.9603,0
1774.579,390.916,0
2047.913,384.2789,0
1909.132,346.7599,0
2034.117,350.792,0
1960.377,377.818,0
2035.731,356.8667,0
1851.398,309.1096,0
1934.89,319.8136,0
1931.984,445.56,0
1912.342,375.5843,0
1949.451,279.994,0
1991.656,375.5728,0
1947.518,323.9205,0
1973.065,362.1531,0
1928.154,368.2316,0
1978.653,365.9814,0
1825.99,296.8902,0
2038.86,337.5896,0
1962.144,271.6096,0
1948.987,371.2239,0
2078.858,315.0687,0
2049.299,328.9008,0
2096.075,415.0842,0
1890.773,318.3713,0
1992.455,345.9321,0
1926.457,358.105,0
1998.485,374.3174,0
2045.332,324.553,0
1933.503,312.868,0
2027.365,270.2995,0
1926.247,351.8132,0
2062.304,369.108,0
2146.478,463.0518,0
2090.658,301.1431,0
2126.292,302.3087,0
1958.635,315.9808,0
1880.272,386.7968,0
2038.135,328.9664,0
2028.74,410.2086,0
2005.085,375.2252,0
1950.967,348.349,0
1989.374,398.5629,0
1958.024,368.8305,0
1883.166,314.6613,0
1879.319,326.6023,0
1868.868,334.0471,0
2058.481,340.3169,0
2089.711,244.6658,0
1924.762,472.9065,0
1911.321,398.9778,0
1998.041,353.0057,0
2038.711,313.0178,0
2015.464,312.5365,0
2003.399,341.8316,0
2095.69,335.5748,0
2026.762,307.0869,0
2010.923,333.5863,0
1796.342,380.7728,0
1950.031,242.0599,0
1852.74,277.1075,0
1903.719,368.2852,0
2094.23,404.4081,0
1897.717,302.3615,0
2055.313,319.3802,0
1877.991,407.4811,0
1928.25,401.6854,0
2141.704,551.3357,0
1799.252,251.925,0
1937.962,363.7167,0
1886.652,337.2353,0
1915.049,383.2038,0
2163.876,315.0332,0
2079.303,274.4417,0
2032.59,338.8352,0
2026.385,437.9591,0
1980.402,353.3771,0
1999.415,420.6547,0
2155.459,281.5211,0
1995.069,402.992,0
1995.004,282.0488,0
1869.581,349.8729,0
1978.671,338.6654,0
1857.941,329.6937,0
1846.194,279.3423,0
2037.61,341.318,0
2059.173,347.0959,0
2060.514,378.9166,0
1924.45,362.192,0
1982.649,376.3013,0
1950.63,390.4042,0
1852.92,402.1877,0
2027.197,372.9691,0
1897.116,339.6351,0
1960.901,354.9456,0
1924.692,357.3591,0
2047.882,275.6868,0
2012.619,335.0182,0
2060.028,297.3435,0
2005.634,279.4566,0
1904.031,362.7808,0
1984.637,347.7126,0
2041.499,272.2932,0
1896.617,382.2679,0
1995.569,417.8841,0
1852.137,396.5737,0
1940.729,307.2152,0
1876.072,330.7412,0
1959.006,354.8381,0
2065.781,370.4862,0
1878.484,342.4214,0
2013.078,293.4825,0
1892.108,328.66,0
1975.091,343.6157,0
2029.173,401.7666,0
2058.68,287.1912,0
1883.733,342.6631,0
1996.058,357.3558,0
1899.202,294.1824,0
1885.327,441.9961,0
1942.277,322.1331,0
1838.417,311.9818,0
1904.178,282.6609,0
1892.565,349.4997,0
1936.06,344.5032,0
2083.888,298.6832,0
1860.4,460.5981,0
1843.378,353.9885,0
1926.507,411.5528,0
1866.408,338.0351,0
1992.641,400.2213,0
1827.304,419.8005,0
1880.887,388.3048,0
1807.922,419.999,0
2164.557,357.0475,0
2046.86,331.1195,0
1942.226,308.3988,0
1937.255,373.1039,0
1972.293,341.9847,0
1925.126,329.4507,0
1859.837,373.9243,0
1940.292,381.9469,0
2096.558,397.0194,0
2093.438,369.8032,0
1883.81,248.1951,0
1970.791,367.8583,0
1886.617,376.9596,0
1895.986,363.5795,0
1961.912,296.6873,0
1862.147,378.7819,0
2169.824,345.6122,0
2093.727,424.8966,0
1974.715,419.7542,0
2074.871,347.538,0
2013.346,348.8878,0
1972.058,364.8192,0
1891.707,326.0082,0
2002.648,332.6331,0
2086.715,435.7411,0
1996.781,292.543,0
1955.958,329.0089,0
1930.862,383.2577,0
2036.569,387.1377,0
1945.408,306.8693,0
2058.972,366.0208,0
1961.502,414.4494,0
2101.821,314.3777,0
1960.197,405.7491,0
2061.664,277.5627,0
1825.505,367.4214,0
2086.513,357.7894,0
1969.714,474.4028,0
1993.107,333.2563,0
2011.078,338.1225,0
1906.439,390.1981,0
2036.96,321.1965,0
2083.816,337.0492,0
2040.064,306.91,0
1923.707,377.3339,0
1961.716,351.8867,0
2005.009,339.2669,0
1946.14,298.642,0
1974.549,350.9131,0
1895.218,356.2353,0
1885.75,360.4446,0
1921.482,349.6865,0
1936.673,394.4435,0
2010.813,363.6155,0
1989.269,378.7405,0
1885.693,348.0408,0
1888.269,328.7763,0
2008.505,364.2903,0
1901.305,349.5976,0
2097.146,299.9144,0
2099.867,354.9818,0
2119.51,349.4915,0
1974.852,254.4574,0
1987.898,468.8316,0
2050.79,281.3887,0
1942.227,396.6951,0
1891.558,295.7454,0
1891.206,463.6065,0
1902.956,350.3113,0
1998.162,401.7062,0
1828.208,378.5839,0
2009.823,303.1058,0
1866.766,335.3806,0
1983.733,363.5414,0
1898.987,348.8364,0
2061.685,357.4703,0
1942.029,330.8082,0
2098.559,310.7758,0
1882.457,360.9406,0
2039.359,292.8585,0
1891.117,343.2577,0
2104.58,304.2698,0
1857.001,284.2784,0
2136.9,241.8876,0
1937.008,348.5372,0
1868.982,313.861,0
1786.145,344.5208,0
1989.966,326.5615,0
1996.469,336.1124,0
1959.272,373.2816,0
1960.285,338.7876,0
2131.165,349.486,0
1895.122,353.5053,0
2092.477,353.6106,0
1975.799,391.2254,0
1862.978,391.6376,0
1996.661,266.0622,0
1956.014,270.8246,0
2027.018,348.1652,0
2127.298,361.3922,0
2028.922,354.3365,0
2029.303,345.3271,0
1906.915,400.0151,0
2005.941,384.2532,0
2015.642,379.8566,0
1955.22,407.2032,0
2031.601,374.804,0
1870.887,261.9197,0
1997.488,306.3809,0
1878.413,397.1912,0
1866.338,322.9318,0
2003.583,424.9546,0
1956.282,324.2466,0
1942.562,409.7054,0
2023.974,306.9817,0
1933.063,450.6835,0
2065.858,325.4105,0
2117.858,383.9927,0
1922.668,327.3769,0
1975.615,305.5276,0
1978.739,379.8042,0
1955.537,363.8111,0
2047.025,380.3148,0
1987.879,340.4119,0
1925.468,290.1436,0
2028.88,334.4678,0
1935.78,342.1361,0
1974.662,333.3338,0
2080.363,257.4888,0
2002.453,384.5668,0
1869.393,354.5878,0
1879.836,335.0772,0
1861.329,267.9993,0
1999.203,358.4641,0
2060.36,309.5542,0
1973.357,333.0344,0
1945.301,294.3567,0
2055.366,3119.0,
1930.196,342.0897,0
1931.659,366.8661,0
1972.391,355.9678,0
1963.46,286.1767,0
1986.784,425.4294,0
1925.977,385.8862,0
1950.095,389.9233,0
1990.731,350.8513,0
1878.672,344.9009,0
1974.466,297.3876,0
2021.398,311.5116,0
1900.85,374.1266,0
1900.778,388.0403,0
2060.86,401.1339,0
1970.611,372.0828,0
1961.384,358.5973,0
1812.931,298.5035,0
1863.899,276.4997,0
1792.05,498.6827,0
1923.374,312.8363,0
1879.154,365.8049,0
1965.725,355.4749,0
2027.126,418.8765,0
1996.613,303.7383,0
2087.58,316.0262,0
1921.438,328.8416,0
1855.841,392.7151,0
1965.842,372.9505,0
1918.254,339.6378,0
1824.144,394.6819,0
1837.196,337.9757,0
1875.02,363.7386,0
1814.167,303.2756,0
1961.331,332.3357,0
2024.64,348.7649,0
1959.68,339.6809,0
1974.806,319.786,0
1994.969,380.1511,0
1972.576,329.1309,0
1907.976,298.1695,0
2001.237,368.7077,0
1876.193,304.0059,0
1992.587,405.1558,0
1856.036,287.5784,0
2021.533,211.0252,0
1957.142,385.4393,0
2129.448,354.5165,0
1917.182,308.1892,0
2014.528,417.8079,0
1904.115,324.5917,0
2079.168,320.3633,0
1946.423,310.3544,0
2081.721,367.1313,0
1985.564,364.5908,0
1937.568,471.8237,0
1940.473,370.0221,0
1928.728,353.921,0
1960.681,326.3538,0
2055.715,426.8324,0
2038.159,353.8671,0
1932.467,388.2358,0
1982.063,334.6026,0
1935.187,364.9487,0
1987.923,390.2441,0
2071.339,331.6779,0
2020.291,349.5017,0
1919.192,309.4304,0
1899.815,345.4089,0
1773.414,400.0683,0
1925.136,384.6636,0
1977.136,355.0716,0
1854.05,339.2016,0
1878.967,380.2817,0
2059.918,382.5923,0
1943.177,330.3011,0
1955.86,277.6614,0
1961.978,310.2552,0
2036.936,374.2704,0
2054.125,360.369,0
1858.903,296.427,0
2009.385,334.9794,0
1946.207,420.4111,0
1874.057,373.9266,0
1883.573,440.2662,0
1978.885,281.2887,0
1944.585,377.2985,0
1970.845,389.4223,0
1904.505,342.6293,0
1926.569,407.3664,0
1820.057,334.9088,0
1856.951,350.3026,0
1891.359,362.3291,0
2185.317,372.5251,0
1862.412,366.5714,0
1976.853,402.5708,0
2077.031,362.7218,0
1978.639,341.1821,0
1908.79,337.1058,0
1972.723,339.4692,0
1932.65,336.0573,0
1896.952,313.4312,0
1837.038,340.6143,0
2015.251,344.3489,0
2068.117,369.0569,0
1905.841,347.9547,0
1933.054,354.5887,0
1961.598,402.433,0
1919.376,367.3483,0
1893.328,415.4335,0
1858.709,348.4548,0
1859.843,412.7145,0
2032.039,330.0999,0
2029.445,260.1396,0
1871.911,335.5721,0
2106.1,306.7686,0
1890.984,380.0647,0
2065.551,384.2307,0
1953.265,291.6577,0
1847.773,362.712,0
2043.461,376.994,0
1865.991,386.9694,0
1861.539,353.1846,0
1937.356,305.4854,0
1999.576,348.3254,0
2012.429,348.0349,0
1970.968,407.2299,0
1974.898,341.9567,0
1830.515,314.743,0
1861.972,379.1972,0
1960.132,383.0421,0
1867.046,368.6206,0
2030.668,313.5804,0
2115.916,393.8807,0
1918.502,379.4043,0
2106.502,303.568,0
1964.717,333.1534,0
1911.01,312.9162,0
1995.506,290.4249,0
2009.74,354.7618,0
2012.069,322.4951,0
1982.387,314.7485,0
1980.884,317.9656,0
1961.506,382.2767,0
2052.951,298.4568,0
1978.475,362.8451,0
2028.633,417.0248,0
1982.098,308.5705,0
2032.602,351.6855,0
1814.03,403.3186,0
2307.907,273.5137,0
1943.533,305.0495,0
1999.158,394.5914,0
1914.915,317.4664,0
1992.304,379.7996,0
1974.215,324.2708,0
2016.171,335.0135,0
2157.831,333.9363,0
1973.147,335.8315,0
1972.952,318.3522,0
1980.802,335.1829,0
1876.836,342.2316,0
1965.894,303.6599,0
1883.262,330.3943,0
2007.083,300.9284,0
1991.645,333.8842,0
2144.719,267.4037,0
1897.458,320.5927,0
2007.206,294.7298,0
1966.335,339.3663,0
2057.703,316.6425,0
2040.615,310.8013,0
2036.623,296.1891,0
1970.729,338.8411,0
1861.899,284.048,0
1893.668,421.7319,0
2060.489,348.297,0
2037.322,330.2725,0
1962.655,343.9774,0
2020.398,326.4059,0
1895.975,332.7642,0
1854.445,301.9191,0
1906.677,328.3553,0
1874.94,340.7651,0
2008.634,447.3365,0
1907.268,318.1777,0
2091.943,274.2091,0
1984.987,278.449,0
1952.838,314.7369,0
1998.843,256.8403,0
1895.868,358.0823,0
2017.331,406.5895,0
2005.485,348.4598,0
1754.112,381.7029,0
1916.4,369.6648,0
2036.759,318.2899,0
2011.097,408.7058,0
1854.309,340.5732,0
1973.81,441.8069,0
1826.928,288.269,0
1908.646,320.0801,0
1876.414,418.3798,0
2003.017,343.5313,0
1992.947,390.2076,0
1922.534,323.4655,0
1915.801,402.2344,0
2046.208,342.7616,0
1978.092,351.2018,0
2029.847,336.5438,0
1935.136,313.4594,0
1905.914,310.4257,0
1944.749,294.034,0
2047.604,229.5175,0
2045.67,280.542,0
1911.251,376.579,0
2069.497,331.8153,0
1875.015,385.5366,0
1973.722,319.3128,0
1874.395,403.0787,0
2030.097,362.9087,0
2098.117,407.0182,0
2134.411,357.5493,0
2097.502,289.4073,0
1935.089,371.5624,0
1876.811,439.8448,0
1977.384,316.5341,0
1927.493,342.8602,0
1926.062,361.2352,0
1925.932,360.3954,0
2015.278,378.0316,0
1924.682,336.6709,0
1894.141,329.877,0
1897.705,310.6027,0
1962.844,380.413,0
2023.086,342.0682,0
1925.457,370.1209,0
1860.745,359.233,0
1987.3,414.345,0
1980.256,304.0692,0
1893.815,398.2765,0
1852.43,366.3662,0
1928.593,362.6199,0
2042.355,347.9833,0
1843.334,389.9277,0
1895.36,302.6203,0
1934.806,307.4119,0
1930.806,388.0114,0
1934.656,391.2203,0
2000.02,354.2107,0
1989.397,316.9707,0
2051.104,405.0448,0
2065.658,344.9225,0
1921.762,349.0897,0
1980.422,308.8344,0
1945.246,358.9434,0
1984.616,273.3991,0
1844.583,339.5787,0
2033.035,313.1731,0
1918.593,311.8557,0
2000.305,269.1611,0
1885.599,362.6694,0
1859.325,360.1627,0
2108.31,345.9979,0
1962.137,266.2836,0
1984.859,338.6326,0
1782.182,348.5378,0
1932.229,322.4559,0
2017.776,399.547,0
2038.657,362.4725,0
1865.919,395.387,0
1939.104,393.7477,0
1832.01,364.3259,0
1920.897,290.3447,0
1950.683,319.5939,0
1895.444,340.3228,0
1937.119,369.6376,0
1855.629,288.061,0
1917.316,421.4692,0
1993.568,307.3,0
1927.345,330.8224,0
2070.221,374.9113,0
1867.771,340.3671,0
1926.61,290.883,0
1958.82,400.3076,0
1975.054,289.2733,0
2022.022,296.1196,0
2156.685,318.0334,0
1992.711,339.524,0
1899.5,379.5496,0
2047.861,340.91,0
1954.107,340.5691,0
1899.201,343.2524,0
1922.056,358.5323,0
1882.125,387.1719,0
2089.864,406.1078,0
1859.096,327.5591,0
1942.424,397.2974,0
1946.685,339.321,0
1844.617,322.0536,0
1944.172,318.2227,0
1890.489,303.8875,0
1874.379,298.1784,0
2043.205,346.8528,0
1987.735,356.9958,0
1943.674,363.3887,0
1900.366,364.8966,0
2020.312,322.2582,0
1877.454,415.345,0
