Target Value of 0 = negative
Target Value of 1 = positive
Target Value of u = unclassified (Advanced Classification Mode)

Ch1Amplitude,Ch2Amplitude,Karmik
796.7189,351.6273,0
796.6412,310.7258,0
737.2031,331.8237,0
774.496,360.8779,0
786.0618,345.7349,0
776.423,349.0219,0
793.9551,293.3393,0
824.9764,326.6747,0
812.0454,407.9345,0
838.996,245.8361,0
800.9138,336.8923,0
725.7836,332.772,0
866.1713,252.5371,0
798.9849,310.8221,0
727.0422,301.7892,0
706.1104,266.5011,0
783.4833,363.2882,0
812.0829,248.927,0
784.1852,330.6392,0
699.0629,419.2383,0
838.3232,371.1329,0
743.0103,349.8788,0
792.715,380.9722,0
788.5119,321.3999,0
851.2418,360.7876,0
846.2697,405.4464,0
781.1354,277.8147,0
801.4515,431.9621,0
756.7798,300.5278,0
765.5913,343.7953,0
865.1676,312.685,0
813.9332,367.0252,0
841.9948,378.6426,0
704.9106,313.2802,0
833.8988,283.0818,0
891.8478,295.1991,0
792.9927,382.1106,0
826.4763,392.6212,0
905.417,308.0695,0
872.2611,355.0966,0
747.9879,272.0443,0
787.3181,374.8858,0
784.0508,407.4773,0
831.2581,360.7553,0
856.2549,382.8658,0
684.6849,329.5508,0
797.3438,351.7681,0
781.265,358.1358,0
755.027,356.4723,0
855.1547,355.847,0
877.5403,359.1628,0
775.4504,320.1537,0
802.3136,326.5605,0
812.6,305.2465,0
738.4596,394.6653,0
779.5133,372.756,0
780.5609,382.164,0
842.2715,309.8885,0
784.187,360.197,0
724.2131,343.3682,0
736.0026,293.788,0
743.8304,306.7683,0
815.0333,316.1217,0
807.2306,328.2167,0
738.7932,345.3113,0
754.2233,334.6621,0
759.303,296.0203,0
800.2194,386.2579,0
843.9971,285.7565,0
808.9963,377.3939,0
729.6357,409.924,0
894.9025,323.8466,0
788.2838,355.2948,0
723.1321,391.5002,0
803.4217,376.9209,0
792.1355,352.747,0
777.45,392.709,0
825.4764,344.4389,0
767.8607,353.2375,0
758.4098,376.5646,0
845.7999,341.5131,0
814.876,331.5829,0
814.6635,354.1697,0
794.9662,377.4392,0
721.5816,330.6071,0
830.0603,327.2356,0
785.8947,309.8444,0
775.5341,339.7073,0
815.0095,356.3996,0
808.9561,347.7382,0
797.3305,381.7671,0
846.4107,343.9571,0
716.944,417.5203,0
801.4001,252.6018,0
827.0586,323.8378,0
709.1526,300.4417,0
775.4124,307.7308,0
881.7995,305.629,0
658.0729,324.0581,0
825.5417,361.5593,0
693.1547,329.295,0
765.4448,386.7806,0
767.3584,310.9609,0
783.3259,288.1116,0
813.7656,430.9499,0
793.911,353.8746,0
793.43,313.4199,0
803.0748,322.5946,0
744.8806,310.6272,0
785.6273,368.4093,0
774.4504,354.0261,0
868.5891,286.178,0
780.3318,332.3015,0
766.964,377.7894,0
733.5744,361.7936,0
797.5786,360.5768,0
787.964,378.8209,0
785.0505,409.2739,0
720.4695,280.0412,0
942.8243,317.4416,0
758.8534,415.3469,0
773.1422,365.4827,0
795.653,296.367,0
840.6125,447.8702,0
814.9177,338.028,0
841.5362,365.2103,0
908.881,306.7906,0
762.6543,383.2452,0
791.6755,398.4639,0
805.5477,378.8322,0
823.1485,280.8318,0
702.6808,316.6232,0
784.4197,384.9361,0
839.8352,378.9869,0
820.5273,372.5468,0
846.5793,359.6306,0
790.1363,359.3485,0
761.5374,391.0161,0
893.892,382.5459,0
815.7734,401.83,0
805.0946,290.4525,0
751.927,367.1024,0
854.2247,299.2696,0
778.3221,345.6275,0
797.5184,395.9482,0
669.3468,309.6158,0
861.1705,370.4067,0
682.2575,316.2067,0
768.6809,332.5049,0
828.0431,347.7623,0
733.3295,327.0554,0
882.9507,387.4115,0
814.4205,299.3454,0
771.4733,451.3626,0
852.9031,326.3887,0
680.1322,383.1479,0
777.2272,369.5243,0
853.3651,379.8923,0
695.9952,281.0495,0
733.1882,293.3437,0
754.4896,416.9921,0
772.2305,327.7078,0
849.7482,329.1006,0
823.5613,318.2881,0
799.761,266.1962,0
848.0574,284.804,0
771.0916,370.662,0
723.9772,352.2424,0
787.1899,312.8431,0
808.8818,352.509,0
728.1952,308.9445,0
805.4885,419.589,0
792.9022,342.3433,0
823.1998,384.7945,0
731.2985,353.8963,0
768.809,348.7415,0
792.5179,251.7327,0
796.0622,352.5646,0
797.2795,305.8416,0
718.3759,368.2982,0
867.9735,363.4904,0
810.7626,336.4836,0
868.2896,347.8863,0
854.8914,354.6933,0
794.4303,376.2617,0
719.8229,355.8304,0
787.3539,380.3954,0
863.7307,352.2915,0
765.1076,277.3652,0
785.2583,326.6397,0
750.4893,275.9543,0
805.6489,381.5524,0
801.5707,370.2364,0
673.5417,371.4443,0
763.8322,301.3285,0
785.0951,340.8326,0
805.1248,387.0568,0
826.6697,372.9724,0
846.9735,320.1066,0
765.9767,331.2755,0
880.9533,320.3336,0
775.2382,352.0643,0
739.2223,278.1116,0
725.1462,369.9649,0
757.7704,395.6785,0
786.1808,361.1741,0
787.1888,274.9777,0
797.9159,340.0405,0
859.3345,350.4377,0
791.1153,335.1084,0
726.2454,258.1995,0
879.7181,365.7484,0
741.8102,381.6843,0
771.8531,359.5294,0
786.4869,350.3943,0
795.6547,409.6591,0
819.2399,335.0286,0
849.8325,308.6953,0
756.6186,374.4577,0
756.9189,338.1036,0
834.3228,316.9608,0
779.3168,345.097,0
765.0535,297.6811,0
801.7693,366.3964,0
812.8712,363.1805,0
820.1837,347.7249,0
959.6727,454.5394,0
782.3087,296.5005,0
733.061,420.0085,0
834.9307,354.762,0
771.5514,366.5282,0
727.1051,295.7336,0
787.5694,333.6971,0
866.1008,362.2314,0
777.2908,352.0102,0
835.7422,259.3013,0
773.4943,306.2582,0
826.6235,330.9073,0
809.2097,337.5012,0
789.2026,363.0583,0
737.6906,330.9214,0
798.6887,355.6861,0
745.1312,359.4605,0
725.8652,357.4867,0
742.874,344.1549,0
695.5313,346.0424,0
775.3184,345.8214,0
725.7575,375.3857,0
829.9879,395.3994,0
824.6164,385.9721,0
919.5956,351.3305,0
787.1738,319.0108,0
698.2828,293.8705,0
709.2029,351.6778,0
737.9133,309.4052,0
804.3173,330.8068,0
736.0591,305.2172,0
792.7184,404.8608,0
742.5196,360.5345,0
746.8887,400.7289,0
740.5589,251.6271,0
809.1373,366.7075,0
759.6387,407.278,0
821.4634,324.2746,0
796.0425,349.8149,0
847.8501,403.5655,0
824.8391,309.2001,0
815.6732,338.7813,0
886.7784,337.5498,0
749.9807,322.3163,0
847.7858,332.9311,0
903.1661,355.5647,0
834.2502,376.8338,0
829.0455,360.45,0
797.8369,342.1997,0
786.4068,362.7636,0
711.0702,334.1342,0
883.4023,352.8576,0
879.5371,343.8095,0
764.6819,415.6912,0
811.6027,346.9247,0
724.816,365.1088,0
794.7238,344.1431,0
820.7132,327.8066,0
788.879,394.8094,0
778.7952,306.5572,0
748.503,404.0609,0
709.7431,297.6779,0
798.1691,334.298,0
810.8825,407.5533,0
830.3068,401.0844,0
747.9583,391.7055,0
744.332,442.1021,0
826.655,403.3265,0
695.5125,362.7939,0
826.264,377.6709,0
784.1024,326.4606,0
806.7676,296.2474,0
736.1803,309.8523,0
812.6285,341.2467,0
771.9818,442.8636,0
701.0623,369.4994,0
681.1627,397.2426,0
791.4724,440.287,0
819.6875,357.3864,0
788.8687,407.5301,0
710.4898,335.7965,0
769.6975,313.9775,0
690.7183,322.6993,0
684.8878,321.9521,0
748.2424,400.073,0
739.832,301.5657,0
814.7211,339.1896,0
730.2352,373.0829,0
790.1204,353.1302,0
742.9424,338.2261,0
813.0806,376.1663,0
811.973,370.8055,0
806.8677,364.3074,0
767.6592,323.8632,0
786.5648,378.0244,0
816.2982,371.4716,0
763.6927,328.4957,0
829.9935,332.2372,0
722.8655,287.2631,0
811.1962,347.3141,0
800.0804,400.5135,0
753.6277,360.957,0
781.7262,415.1161,0
821.8597,375.9254,0
764.7693,347.7172,0
776.5426,332.9882,0
721.619,371.8416,0
752.2037,309.6565,0
830.1853,339.7094,0
736.7811,269.4937,0
804.6238,347.1483,0
704.7576,326.1907,0
766.6588,319.681,0
665.0387,356.0284,0
870.7363,298.1943,0
794.686,358.6533,0
767.614,377.4029,0
773.4063,407.2723,0
733.4354,385.3388,0
818.4576,343.6522,0
869.5007,323.9975,0
779.6638,327.9647,0
777.7809,420.7238,0
786.8665,363.3557,0
734.4387,389.6875,0
813.3177,381.3177,0
785.9645,318.5906,0
756.912,415.6909,0
705.3875,320.5355,0
792.7141,304.5478,0
759.9265,321.2728,0
721.9321,385.8313,0
800.0783,392.8372,0
788.501,296.6107,0
741.7625,322.5121,0
742.3301,372.954,0
868.1622,324.6688,0
820.6163,300.6883,0
764.0401,299.0358,0
764.8961,283.0638,0
846.7045,324.322,0
778.5068,355.198,0
795.8691,342.8423,0
798.2542,378.9016,0
788.5038,319.9584,0
822.151,350.68,0
853.9206,308.7477,0
759.608,319.8785,0
845.0402,356.7517,0
777.2103,387.0972,0
712.4836,356.6772,0
770.2665,341.9268,0
790.7029,418.3419,0
882.8753,350.8994,0
889.118,320.1231,0
728.9834,352.1075,0
715.7219,299.0455,0
710.7643,323.3358,0
843.7308,415.0506,0
695.8215,330.8238,0
779.2196,385.0068,0
761.0294,355.1263,0
723.3815,351.0567,0
738.4552,352.2878,0
767.6617,381.9727,0
823.562,339.372,0
712.6338,383.7529,0
755.6409,330.0409,0
775.3834,386.222,0
760.6115,338.616,0
793.2272,323.2731,0
771.1635,296.1924,0
833.8865,403.4021,0
813.017,322.8232,0
759.401,393.6348,0
746.8432,346.8358,0
821.3305,418.0088,0
812.7749,348.2325,0
765.4585,401.099,0
751.7584,283.4402,0
867.1055,375.1551,0
898.4673,361.3766,0
696.9659,364.5779,0
729.229,417.9458,0
765.5959,313.2722,0
866.479,330.4762,0
811.1809,354.2916,0
759.0933,427.0534,0
755.6306,373.3297,0
737.0081,352.8759,0
764.4343,374.0077,0
813.5461,462.2495,0
862.3015,371.1878,0
746.8018,329.1635,0
790.1818,378.0893,0
785.9078,360.7839,0
744.8782,340.3019,0
807.3064,286.8941,0
832.7849,397.5711,0
788.7039,393.6776,0
863.1604,330.5823,0
900.3484,328.8294,0
667.8098,343.0692,0
781.1716,368.4221,0
763.8961,334.1411,0
808.3401,339.8858,0
710.7843,273.9899,0
682.5643,302.9384,0
925.086,360.6946,0
742.8051,352.8471,0
678.2988,343.6068,0
754.2166,333.9369,0
802.5389,389.9333,0
788.3115,345.3774,0
816.0049,365.9165,0
771.9178,345.2563,0
798.1866,397.8235,0
756.3815,256.3052,0
832.4235,340.3267,0
757.4962,329.257,0
835.61,318.9024,0
746.5816,317.2068,0
782.1102,354.2866,0
729.7965,277.9847,0
868.8444,453.3064,0
873.253,351.6246,0
729.8659,308.7338,0
780.071,373.0664,0
851.7024,383.0784,0
793.3561,350.5166,0
807.8708,373.9779,0
848.4386,379.9085,0
836.2824,336.6913,0
903.0017,351.1739,0
761.6332,394.078,0
751.1206,429.3438,0
764.9512,404.2953,0
829.5461,334.7698,0
841.4592,379.7977,0
864.1008,342.5886,0
790.2795,338.8227,0
895.4648,314.6729,0
785.0284,269.519,0
673.3018,294.4286,0
678.9125,360.5521,0
877.8384,319.828,0
783.8667,303.4503,0
797.7495,363.1917,0
787.0724,330.8154,0
849.373,349.5645,0
818.5426,328.3813,0
785.7996,322.3239,0
811.6569,350.5086,0
756.6199,282.891,0
779.4568,352.2798,0
869.3125,351.33,0
760.1429,363.244,0
690.9894,360.4904,0
830.5362,374.1422,0
839.1305,374.4608,0
793.725,399.2934,0
825.0111,318.3849,0
855.9833,370.4937,0
698.8878,382.1111,0
857.1908,447.2122,0
735.782,316.3474,0
760.8739,356.6225,0
718.33,333.1424,0
785.0381,386.3489,0
760.4425,268.7749,0
727.3473,411.2539,0
711.971,398.4637,0
772.4722,291.3232,0
814.7903,344.6726,0
798.4762,330.9007,0
789.326,379.666,0
704.9491,317.6479,0
727.1846,302.2133,0
891.5123,371.7388,0
710.9763,328.2286,0
760.4868,277.4545,0
810.8257,319.7757,0
751.7776,381.8238,0
705.921,358.8442,0
817.8244,395.6619,0
819.228,394.7211,0
745.442,322.938,0
827.5802,364.3464,0
808.5949,344.6318,0
795.4377,336.9705,0
777.3264,308.698,0
850.6224,348.673,0
781.0644,332.2176,0
779.9615,355.5713,0
766.6744,280.3388,0
785.6541,382.5731,0
796.6135,307.3459,0
653.5453,364.932,0
735.2705,394.9472,0
686.9864,391.2484,0
769.3646,350.6008,0
784.6845,353.955,0
733.8547,322.618,0
779.4772,300.1343,0
767.3932,367.5152,0
727.0982,394.764,0
847.0746,398.8238,0
856.4242,340.3885,0
753.7075,323.3786,0
850.7705,377.2111,0
751.6306,257.6258,0
824.1465,400.2497,0
723.0505,402.4064,0
705.1617,323.1695,0
702.6396,310.6519,0
746.223,392.8337,0
780.3496,293.7336,0
729.4357,326.1613,0
848.7899,340.2794,0
831.5478,342.1966,0
731.2788,356.2511,0
832.6541,323.2302,0
831.1298,404.2076,0
753.7073,342.3518,0
858.0735,423.9836,0
730.6422,369.9193,0
738.5765,324.407,0
714.2955,335.8441,0
709.9144,346.9813,0
831.8948,355.323,0
830.5295,362.1862,0
791.4708,443.4816,0
756.6616,264.4666,0
810.866,324.7276,0
707.8645,354.2902,0
759.3269,398.2106,0
806.5092,344.8881,0
843.8245,353.9866,0
822.1919,365.5876,0
851.9969,422.2589,0
797.2228,316.3962,0
793.7036,376.3893,0
788.6075,394.326,0
727.85,253.099,0
797.6308,333.2487,0
854.5397,319.3427,0
706.6548,415.9326,0
771.4889,300.8743,0
813.7366,304.6846,0
835.2626,382.4618,0
800.4183,409.4269,0
774.191,286.0994,0
779.0934,403.256,0
797.6494,370.7998,0
755.1675,277.2515,0
758.2411,378.3289,0
776.8388,334.2567,0
813.2417,330.448,0
771.4955,379.1106,0
750.9977,345.4162,0
743.776,405.97,0
768.1376,334.9811,0
789.921,369.5868,0
858.1337,328.2627,0
845.9589,352.8102,0
838.9189,365.446,0
860.6716,453.8404,0
746.9666,348.2439,0
860.7325,355.0904,0
783.4157,364.4176,0
743.9582,307.9575,0
842.9728,357.3698,0
899.4764,387.951,0
786.9071,325.337,0
840.7559,338.5215,0
850.7098,327.4877,0
775.1552,368.9296,0
823.9125,325.429,0
716.0359,331.1232,0
776.3029,341.5823,0
765.2438,299.9391,0
785.5586,354.284,0
728.0401,368.5016,0
789.2806,359.5198,0
710.6227,332.3945,0
796.4136,289.7556,0
849.9381,418.4586,0
860.4796,437.12,0
696.583,318.1784,0
775.1344,333.022,0
735.5626,313.3614,0
855.5197,281.4421,0
795.3265,382.7016,0
824.5416,269.9677,0
774.4252,303.7282,0
840.0895,357.1684,0
739.6841,356.5646,0
754.1734,385.0779,0
813.5227,314.1794,0
713.9535,339.6349,0
752.6643,365.2361,0
783.7031,362.4974,0
804.7303,365.5635,0
828.8898,371.1562,0
887.8259,413.0276,0
735.7405,345.1462,0
817.0363,286.6819,0
769.063,359.8405,0
835.9035,333.7471,0
747.4358,306.062,0
791.4368,355.5916,0
815.2813,415.2205,0
711.5941,414.0505,0
782.3853,379.1513,0
851.4585,310.2737,0
718.5669,355.5769,0
859.2819,300.5571,0
806.2433,335.0183,0
734.0978,359.0138,0
762.0776,306.747,0
855.7463,334.4825,0
842.053,332.851,0
868.2489,345.0084,0
878.9247,342.3383,0
781.8132,298.1517,0
745.1816,384.3584,0
823.4266,311.2245,0
699.6907,362.7621,0
711.4186,277.6353,0
762.4381,373.9897,0
780.7336,392.3286,0
800.3694,347.5057,0
743.6724,329.6168,0
752.7795,299.3699,0
738.7877,351.1814,0
754.2937,451.6565,0
794.5193,364.5547,0
768.1698,363.6719,0
887.4789,293.7546,0
860.2253,350.6745,0
752.149,322.7764,0
747.5071,355.6807,0
816.8427,291.4342,0
850.6195,403.7517,0
761.2688,361.9968,0
848.322,380.7703,0
739.687,290.0447,0
790.4329,295.2706,0
777.3978,339.9532,0
852.98,296.7234,0
874.9702,309.935,0
852.7745,301.6021,0
720.8145,393.611,0
685.0461,384.8979,0
767.9534,274.0744,0
854.7935,403.101,0
680.0466,297.204,0
762.4333,351.9885,0
938.7788,348.7404,0
808.2559,379.2776,0
691.7368,338.6361,0
848.3522,361.1773,0
811.7786,385.9763,0
777.2759,371.9351,0
725.2552,332.7557,0
897.779,440.5927,0
785.4716,365.4539,0
811.1334,360.1823,0
805.3196,421.4198,0
785.9151,382.0481,0
752.3825,380.6813,0
806.8741,309.9156,0
770.3834,370.5321,0
891.5112,354.154,0
726.6626,336.3336,0
789.4908,337.9545,0
755.1287,339.1126,0
788.8039,327.958,0
722.6383,343.4413,0
902.3805,406.2994,0
762.694,332.4211,0
661.8405,366.3837,0
797.4836,375.1189,0
847.0509,376.954,0
893.0084,335.6527,0
733.8669,299.7547,0
701.6324,343.6516,0
840.2122,347.1641,0
764.0618,336.9091,0
833.9713,355.3192,0
765.6699,342.938,0
746.8773,375.3408,0
766.7035,401.5332,0
871.8666,362.5583,0
786.9764,444.9576,0
738.9934,305.4006,0
752.0168,390.8651,0
908.1617,340.9595,0
747.8943,367.1038,0
754.1586,384.5876,0
879.9179,359.7312,0
791.8946,357.4484,0
785.6366,262.0627,0
816.3062,321.4835,0
802.9366,336.5209,0
812.4226,321.9651,0
818.9696,344.3495,0
700.4416,317.6904,0
722.5195,329.5458,0
850.6238,268.7309,0
784.2206,363.9662,0
714.6555,309.0583,0
787.3475,381.168,0
902.4498,307.1774,0
842.9106,366.2695,0
722.3679,326.8612,0
771.2384,295.5395,0
862.9357,317.2242,0
830.3568,341.7423,0
826.616,360.0834,0
762.3768,258.7934,0
757.6902,384.1165,0
788.9673,407.0959,0
798.6543,344.9991,0
857.8925,348.0627,0
748.7964,358.8339,0
817.5084,381.6418,0
800.8124,367.4776,0
730.8137,311.7165,0
850.3248,344.596,0
865.9066,343.5513,0
788.2756,333.3446,0
757.6312,391.8587,0
796.2416,384.4214,0
827.5753,337.0044,0
824.1831,303.8298,0
863.8544,279.7976,0
817.2031,401.5207,0
758.3969,335.2727,0
772.098,408.167,0
780.2286,391.6881,0
871.2666,354.1267,0
729.1451,278.2355,0
797.275,313.8118,0
736.4374,336.5998,0
776.3637,406.5963,0
761.4653,406.5413,0
785.9546,255.9407,0
883.4601,357.8685,0
769.4198,311.0306,0
846.718,361.3619,0
811.5189,324.775,0
817.4689,330.4769,0
709.7136,331.1828,0
807.1358,292.8788,0
778.1196,348.1206,0
711.7801,349.5768,0
748.9333,354.2727,0
766.223,318.3376,0
731.481,304.6826,0
843.2238,351.6408,0
764.163,345.8682,0
746.7084,307.8724,0
849.1109,421.7146,0
706.9705,282.4547,0
800.8956,340.0096,0
832.0818,378.995,0
792.5503,308.4755,0
687.2937,338.6458,0
786.2374,318.4819,0
693.8044,370.97,0
742.9871,295.5065,0
725.1454,370.0522,0
839.6316,355.8248,0
813.5064,346.3987,0
762.3033,305.2653,0
745.1368,307.7216,0
872.0958,268.8301,0
840.6993,330.9771,0
787.4852,314.4345,0
734.0404,291.7867,0
819.9072,382.2424,0
754.8832,342.5539,0
821.5079,397.2497,0
697.2424,345.2553,0
746.7654,337.7478,0
854.7876,283.5434,0
805.9222,373.2838,0
853.0985,359.3276,0
758.4717,280.7116,0
771.3845,375.7238,0
842.3463,358.5662,0
730.6052,365.1714,0
778.2697,378.6602,0
781.6133,388.7074,0
706.7758,364.721,0
836.9971,373.31,0
853.1887,292.3792,0
795.7554,379.0254,0
797.8444,368.3607,0
787.5654,398.5901,0
790.9553,387.9964,0
727.8315,418.9338,0
798.4025,379.1372,0
713.9606,392.7195,0
759.4191,403.2852,0
720.9937,421.707,0
797.7908,443.7315,0
750.3787,393.8934,0
754.4695,353.8116,0
809.3043,345.4089,0
763.7643,365.8968,0
679.6639,344.7039,0
794.5955,429.0298,0
798.5659,375.442,0
718.5493,309.0104,0
806.896,337.8889,0
801.9818,407.1212,0
808.7858,290.1277,0
735.7686,298.1894,0
873.2477,370.9552,0
738.495,320.3298,0
792.4553,340.5875,0
786.6834,389.7953,0
798.4996,333.1209,0
693.5023,329.8914,0
848.3364,305.451,0
873.0171,331.717,0
689.7004,244.7043,0
792.4058,357.0899,0
792.8556,336.7947,0
686.159,336.5974,0
810.4008,372.4916,0
801.3859,345.8983,0
827.6822,371.6921,0
803.0754,394.8558,0
795.0264,334.3297,0
785.0242,341.9081,0
867.6598,353.8233,0
797.5605,333.3001,0
823.8456,321.56,0
830.2584,377.8245,0
852.3113,338.9552,0
711.8014,383.5213,0
706.0341,349.3299,0
768.373,359.111,0
761.6932,289.6598,0
833.9525,366.1146,0
755.0922,346.2468,0
799.9598,299.0538,0
807.4904,365.0489,0
863.3126,442.0714,0
801.5726,352.4959,0
727.0568,395.1389,0
719.5222,294.7259,0
757.0577,363.7733,0
838.5996,332.5182,0
808.1761,346.485,0
